"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9d25ad23-f47f-4f93-a4b9-59639a47e1f6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits"
"25906010-d397-446e-88b5-7ea455170f54","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits","Area / Building"
"92193f65-edbb-45e7-9215-ebc67a8dccc2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits","Area / Building","Basements"
"41173abf-2852-4d6d-8be0-646affbc8995","","folder-normal","work-in-progress","","step","TRUE","FALSE","Conduits","Area / Building","Basements","Slab on ground"
"38441abe-ffea-4087-b6b5-f8e354083f40","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 9","AE 9544"
"a87b3547-5674-49bb-8d9c-34e06313f99b","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 9","AE 9544","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"6347de07-b7d8-46c9-a719-d8f2e8486fbf","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 9","AE 9544","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"5338e5aa-66b0-4a5f-b867-6f489866331b","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7"
"a4522586-875c-4bd8-8c71-324186624809","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076"
"25580ff1-595c-47e1-8f9f-a0d74305fdfb","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","Temp Board"
"8a778f75-d155-4f4f-8e58-bf370b2e6030","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","Mandatory Tests"
"1f44f6e6-10cd-4620-9d90-6f9458d043ca","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)"
"4189f540-bb41-48e5-accb-c7b6a60824d8","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"a8d1b405-f196-4943-800e-edf31f68da53","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"43b1e8dd-d06c-4b97-b895-4f906e04385f","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 5022"
"6b51c104-82de-4382-b12f-5d31ff8f51c7","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 5022","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"03a77ed6-1507-41b4-b479-aef76575b135","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 5022","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"0b057e74-186e-4372-87fe-611d0037cfe4","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 5022","AE 5117"
"eff8091a-f189-4825-a243-7742a4d59cd7","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 5022","AE 5117","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"836e17fb-696f-4cd8-b967-c42a4ed76257","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 5022","AE 5117","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"1a7e598a-be5c-4e30-a5fe-682d3c2e2f2e","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 4209"
"970f165e-7319-43ac-b05c-6abf993eec07","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 4209","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"f19df3e0-fa7f-4984-a18f-d08038ef7274","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 4209","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"907fb830-3f0b-46dd-b513-6219c71e9144","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 5139"
"e61ad0c2-ff32-4626-ba80-ee1eea70c704","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 5139","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"f99489cf-0023-491d-b26f-6ca08ba14f98","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 5139","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"1b13a5c2-e3e7-4599-a2ed-c222a838a64b","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 4611"
"a6c0f49d-ab3b-40c3-8be8-3fc2963c4b54","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 4611","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"25c021bb-a832-4065-b41b-8c92a882a628","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 4611","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"d36f26bc-dc8b-45f1-badd-cb3a8bdae3bc","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 9354"
"1ff775f5-3378-4b9a-9e00-923a9b14ac78","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 9354","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"f4664b8c-7cbe-4e9b-897b-1ca499eef4a1","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 9354","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"eab57209-be1a-4b99-9b57-3849fae525a6","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 9294"
"a5931034-bbc8-487b-bf8b-db94576335cb","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 9294","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"359b767d-2c1b-438c-9541-8ca36405123f","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5076","AE 5074 (Satellite)","AE 9294","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"f3e2e451-bfb0-46c0-9360-9ace0d494c89","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5003"
"0e961edd-1909-4838-9c4e-ee4c657ec10b","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5003","Temp Board"
"52dbd7a5-fc7a-4408-b709-d554422e0083","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5003","Mandatory Tests"
"0601d1dd-bd6c-4d40-91d1-6ce7e088e3f5","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5143"
"1f626d16-1a8a-47d8-bc6f-775642e20ccc","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5143","Temp Board"
"d310cd5a-e81c-4e7a-abc8-053bc9d1ce30","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5143","Mandatory Tests"
"b47e65c1-64d3-4c37-8515-c777c38ae21b","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9266"
"77fd526a-c1f1-49bc-acc0-d2d0ddd9c8a2","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9266","Temp Board"
"873d4a01-93e4-4db6-8b79-97f9e190f119","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9266","Mandatory Tests"
"8d7f563a-7c8d-47e7-8c12-4dd7d88680fc","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9304"
"0f0df88e-54b9-4a75-a78a-74c75a9df7a0","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9304","Temp Board"
"2e4c757d-0ba7-41ca-8d01-28f2af4d106e","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9304","Mandatory Tests"
"1ab9dc3a-4469-49be-940e-5c01b441a3ef","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5157"
"a00f3211-77a1-4596-a982-1bf0006347aa","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5157","Temp Board"
"71fc882c-3db6-43d5-84ec-f78d342b8c2f","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 5157","Mandatory Tests"
"41f47a53-5e2e-46cb-9e12-ab2852817844","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9330"
"fc49b321-a98d-4e83-82f9-8c3f58971805","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9330","Temp Board"
"a021dcc6-34c2-4fd6-94e7-e36e0032d447","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9330","Mandatory Tests"
"85c796d4-3bd4-4906-887b-bf9ce8338fd2","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9352"
"90c079cf-c91f-4f68-975a-23672880e46f","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9352","Temp Board"
"c1397a78-c510-45bf-9114-3ee764798c4f","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9352","Mandatory Tests"
"5fb7f8fc-a855-4c5e-ae0f-3714a30c160b","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9291 (Sat)"
"097abb33-a763-4b70-aea6-a5a38704b1a0","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9291 (Sat)","Temp Board"
"db78ee25-7533-4895-a05d-8547f9012fd3","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9291 (Sat)","Mandatory Tests"
"d893f96d-8079-46a4-8000-2f28751e0787","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9319"
"09a6628a-fee4-4465-b7ac-f770a72c0a9b","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9319","Temp Board"
"4d8225d6-9e3a-45a9-84df-0e009131fcdc","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9319","Mandatory Tests"
"e52474d2-28b5-4b90-b829-e4fb72c2e021","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9289 (Sat)"
"3c7c9703-c0a7-4f32-8fbd-583635f2f1aa","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9289 (Sat)","Temp Board"
"725b30c7-e219-423d-8e6c-cdab1717a449","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9289 (Sat)","Mandatory Tests"
"f5e3974c-665d-4f35-89ca-1757de7dd086","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9298"
"b4874a7d-748a-4091-b156-d7646f2caa27","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9298","Temp Board"
"a9ad17da-8e5e-46eb-bc3a-f00e46d22cc0","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 9298","Mandatory Tests"
"e27d227b-3a3e-4457-a8d4-9ad77fc12899","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 4947"
"8180159b-a166-4cc2-875a-1cdcd845a9e0","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 4947","Temp Board"
"d891833a-6659-4367-8bee-97f04a6e0eb0","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 4947","Mandatory Tests"
"d45d154f-85b8-4e71-8b8d-d63bbf30ff82","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 4120"
"aa51c06c-044d-40e0-8570-ea448dd69b70","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 4120","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"cd2282e1-b94c-408b-8ed3-0d9bcae4aa3d","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 4120","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"71dcca1a-2d10-451f-a4b6-a5ace7b6f07c","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 4623"
"a372156a-9930-49c6-b665-7418a20ae984","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 4623","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"85b8c2ff-0bc1-4025-ba04-5f63882a62c9","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AE 4623","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"dfa1cc4e-d850-4604-af7a-17e35c599bd3","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AEQ - 065"
"7a96056f-02f4-4caf-b3c3-bbfb57b2240f","","checklist-sectioned","pass","910148a80cba11341ddb15c20029bd3190199489998d9b13448ee3ba95116ae6","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AEQ - 065","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

"
"0a89d669-95db-43f8-a189-66693f5ff2de","","checklist-sectioned","pass","6ca62f83fb763ff2a6b28d883ced97196370926c1ec2616249f2dce126d84637","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 7","AEQ - 065","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

"
"3aa7ee59-05de-41cd-9378-7d93fae63663","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 27"
"70b26f82-2adc-4eac-811b-615b33fa9362","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 27","AE 5084"
"00d40357-f87f-411d-8950-e7e4fe67d207","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 27","AE 5084","Temp Board"
"ab442f5b-03af-4d72-8d7b-3863f3f3aabf","","checklist-sectioned","pass","8b6c2aa89a7ad579cccbbbdb187cd74b2d7d7b80c8ab7b068012b18499c74f45","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 27","AE 5084","Mandatory Tests"
"afc7e3e4-567b-4334-b1f5-22419a759fbe","","folder-normal","pass","","step","TRUE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 27","AE 6268"
"d42f55db-5829-4fc8-96aa-1626dc03f779","","checklist-sectioned","pass","206351f400b907e0a2ed4c2e36924939f6b1ffd251b73b8e8a0f85856f9e2fd7","checklist","FALSE","FALSE","Temporary DBs","Originating  MDB","Temp MDB -IPU-1","Temp Rising Main 27","AE 6268","Temp Board"
