Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,,,
80fd95c1-c99c-453c-9ba2-d5ecc84ae480,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 12.03.2021
9f8d7fbe-b34f-4355-baef-cfc0bf4c2966,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 13.03.2021
1c952cec-bd54-4c7b-b1ca-4cc593572a00,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 15.03.2021
18f65424-a033-4d30-a23e-4be9ad0cc1a0,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 16.03.2021
d9c5f9e8-c42b-4758-b059-4274968e4641,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 17.03.2021
0d26ef41-ba1b-48e1-bd6c-f74a4aa649d7,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 18.03.2021
8508b76b-4bbd-4110-ad74-4cfd2372ecb4,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 19.03.2021
1285ca8b-67cf-407d-9496-13c311593098,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 20.03.2021
8f06416c-ede8-4c95-b09b-db3d4889b6c4,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 22.03.2021
f8ae8f6c-78ea-4370-9f57-3fc205b5c898,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 23.03.2021
466e4612-c502-4390-beff-20863134fb7e,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 24.03.2021
09e789e6-87de-41a3-a7b9-a079c09c403c,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 25.03.2021
da5739bb-5dd4-429b-9e63-16a8a13ad255,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 26.03.2021
0a39d3bd-730c-4484-a919-9a46a6e4260e,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 27.03.2021
465e263b-9c21-4b8f-9bd7-0531d15b28a6,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 29.03.2021
1c76fc62-c8c8-486d-9f60-eee339561c96,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 30.03.2021
db95e4e7-33eb-4f58-a007-0ad9d94fb2e8,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,March,Daily Fencing Checks 31.03.2021
dc123b9e-a363-41b9-b5dd-100e7995ae5c,,folder-normal,pass,,step,TRUE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,
d6f50044-74eb-4739-86a2-4667bc1cb256,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 01.04.2021
65a16294-99af-4fa2-b329-7ec2617f5e5c,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 06.04.2021
5f6da4eb-344a-4a48-be1e-24f5e07656a1,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 07.04.2021
51d3ae43-09db-4f85-8e99-6df395460375,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 08.04.2021
52472274-0a85-48f5-becf-d31fad0e36f6,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 09.04.2021
99fdd678-b85f-4147-802d-61ae92454a37,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 10.04.2021
114f3e16-d95f-4327-9f6d-323883d3ccbe,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 12.04.2021
37a99edb-8348-4fc2-b784-35675b24a274,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 13.04.2021
b11cacee-db23-48a5-9b66-cdfea05fd845,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 14.04.2021
2827d114-4983-4787-843c-1919350ba62d,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 15.04.2021
da71db0f-1a83-4ad3-927b-dbd073ab15ad,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 16.04.2021
586edb18-58ff-4667-8aa6-7e90afc6aa97,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 17.04.2021
f2c6162e-0de1-4af3-91f9-d5f7a9d2f6af,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 19.04.2021
5e7e9d78-9841-45ae-b66a-ce375a4a4845,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 20.04.2021
3f185412-369b-43dd-8ff6-36b7c340cc41,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 21.04.2021
8f970cb3-fd13-4932-9455-58b36ff6ee5d,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 22.04.2021
269013e6-ee43-4b6d-84ab-7faf36634ad4,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 23.04.2021
41d08d82-abbc-4bb9-923c-fe03d680eb98,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 24.04.2021
763df7cb-5779-4e41-b47a-83ac1c9e9811,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 27.04.2021
c84432f3-cc24-4f66-a6ad-53326c0537ce,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 28.04.2021
5ca677dc-4a4e-4cf9-be63-65724d77c622,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 29.04.2021
fb3df9c5-f117-4222-9654-a2a1b5e74948,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,April,Daily Fencing Checks 30.04.2021
2256e1a9-3d98-49fa-bfa0-05fee02d5af1,,folder-normal,pass,,step,TRUE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,
93d441d3-2d29-4065-ba8d-f5e20e199c74,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 01.05.2021
370684ff-4162-4cac-9bb7-6588f47aac7d,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 03.05.2021
faec5c1e-57e7-43fb-9cc5-22ce4d555d91,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 04.05.2021
b68283a2-faa8-47b0-9a46-226975525f8e,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 05.05.2021
3ac2eb22-3fbd-478b-ae20-959becd8440a,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 06.05.2021
0ec2bee2-efb2-4f07-b50c-7bef50e01999,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 07.05.2021
b60da48b-91d7-4623-b9fe-549980064adc,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 08.05.2021
81500633-b95a-4302-b5e9-e8faafaea806,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 10.05.2021
ec42c824-0070-473e-b9f8-48a95b0bbcbf,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 11.05.2021
995a754a-359e-428c-bd33-1299fd3277c1,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 12.05.2021
6bc3e06d-b443-4baa-bde4-85f928ebe719,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 13.05.2021
9b682c55-aed3-4278-b86f-0269ede3a61b,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 14.05.2021
08dba23c-fe6f-4591-88d0-6668e116aae8,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 15.05.2021
c06e9aad-59dd-42a6-882f-5cc558dd35ff,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 17.05.2021
9391f426-9798-4291-8433-dc7f96c1bbb9,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 18.05.2021
c115ef7a-7435-49f6-834b-ca562483b2cb,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 19.05.2021
962f8955-9fcd-4321-be74-668666b26a54,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 20.05.2021
6d06ccb1-77f3-42ce-98b4-efb1ca61e657,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 21.05.2021
e05ad747-6d8b-4f64-9941-713eb618d1b0,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 22.05.2021
6ed8928c-28c8-40b5-980f-a40d8b70ceb2,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 24.05.2021
c96ca678-4e8c-4a29-9a44-99d9da1c58c8,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 25.05.2021
ded5b5c1-7265-5ea9-be6b-f91952be75ca,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 26.05.2021
2f04797c-cfb7-5971-b927-c06614c9fcd4,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 27.05.2021
397b70a3-ee71-54d7-ac11-7dedb267be9f,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 28.05.2021
9bf3d1cf-cfd9-5acf-93d0-cd4d98e627bd,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 29.05.2021
81754cfa-205f-5778-8360-527ce8c94f8d,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,May,Daily Fencing Checks 31.05.2021
c29f0780-2c9f-4378-9705-91038eb2a5fa,,folder-normal,pass,,step,TRUE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,June,
5cb99c55-3b45-5fd5-ab0c-b6bbb3eacb3a,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,June,Daily Fencing Checks 01.06.2021
cafba915-aed8-5c55-8d50-d10d656dcd00,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,June,Daily Fencing Checks 02.06.2021
df5c77c2-b844-5abc-9abb-b8b11d314bd2,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,June,Daily Fencing Checks 03.06.2021
02aff017-e6d9-5f39-9e3f-518b1e5d09fd,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,June,Daily Fencing Checks 04.06.2021
3d85ea26-5636-543d-bac8-1e626673917c,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,June,Daily Fencing Checks 05.06.2021
f3d04462-9777-5b8a-81db-ef771f241394,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,June,Daily Fencing Checks 08.06.2021
d90540a9-2358-5b3a-b66f-3848e4d6fbcc,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,June,Daily Fencing Checks 09.06.2021
19efa40f-195e-5a1f-8ca2-90b3f50549cd,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,June,Daily Fencing Checks 10.06.2021
98c8811f-fed0-5db2-b76c-071b8e57c26e,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,June,Daily Fencing Checks 11.06.2021
3cc0e5b3-3c15-5f62-aff0-a9c9ebd6d472,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,June,Daily Fencing Checks 12.06.2021
ba3d4438-e906-5d8d-aeaf-253176c46d87,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,June,Daily Fencing Checks 14.06.2021
cc5dfe0d-9db9-5d03-a621-62866fc088e1,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,June,Daily Fencing Checks 15.06.2021
0b1b34c2-cf8e-5202-92e9-cb9fa513f8b7,,checklist-flat,pass,Add Daily Fencing Checks,checklist-flat,FALSE,FALSE,Project QA,Site Establishment,Site Establishment ,Daily Fencing Checks,2021 Daily Fencing Checks,June,Daily Fencing Checks 16.06.2021
