"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fee04fe3-7bd7-4818-beed-c06f9d904483","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - Emergency Lighting"
"cd7d3a24-84de-4666-8ebd-e47d85b15aad","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"91257380-68ce-4d65-b104-efbf84093dd4","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - Lighting Audit"
"742f626f-d934-4de4-af0c-546c64720ac4","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"15bc86f1-d2a2-4f10-92f2-162cbd4534f3","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - Distribution Board"
"bd26d848-6fe0-4200-a07b-f9cf5eac8a2e","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - Distribution Board - Final check"
"cb5dab18-ada9-43c2-a4b0-d89657b99e69","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - Thermal Imagery"
"139ef984-38b0-4cf5-aa80-a795fd809746","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"8256f1da-970f-4a1a-96c7-cd5eb9c3609b","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - RCD Testing"
"ff7fd87d-4143-4785-bf05-49d80916c78d","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - Comms Rack"
"dd5d0f60-bfc6-47ed-91d4-ee8c92de632c","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - Comms Rack - Final check"
"0e87ca2c-293f-44e3-a64c-005c38b83c77","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - Test and Tag"
"2811a90f-b7b2-47ea-b261-2a39b71ee5dc","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - Test and Tag - Final check"
"4221d113-a2f3-4ce5-bae8-faf0bd7ba74b","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - General maintenance"
"1166f35a-bf6b-4228-ba42-c72d5903c1b5","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - General maintenance - Final check"
"8fd1446d-4c15-4d86-a09b-ea7d7c78de12","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Bega Service Centre","SNSW Maintenance - Additional Notes"
"820abfe1-552d-4131-82f8-609b45813f10","","not-started","","folder","TRUE","FALSE","Blacktown Service Centre"
"04f85659-4063-47df-953a-04f581dba37b","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Building details"
"689d0379-d6d2-467f-900d-75c860f66653","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Site Information"
"b4ed6d83-ae77-4e6b-9ba2-7b31f1190b0c","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Site information - Final check"
"3e58f71c-c4b6-4447-a4ff-996d77a91ef2","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Emergency Lighting"
"49e91423-b5c0-4519-b498-ac1601e5237e","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"30ce657f-5d45-4127-8c2c-5cd9055f8806","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Lighting Audit"
"0b43551e-5626-4bff-b59b-b7c75c7d8427","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"129490e1-3777-44ad-8137-6acd30a76a0a","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Distribution Board"
"ccff21e1-2e74-402d-8ef5-3512ab0bb0f5","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Distribution Board - Final check"
"545eaa8f-f208-4ada-9427-8bdbf06185e1","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Thermal Imagery"
"c734c5e1-6bb8-42c9-a4b3-d00d1b4217d9","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"a1c320e6-11e4-47fb-b7c7-f636311c41ad","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - RCD Testing"
"91209b49-6061-4653-86df-082eb8f03ba7","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Comms Rack"
"a16b8dfe-de66-4799-813e-ff7a81d60784","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Comms Rack - Final check"
"0da60175-1de2-460a-8ac1-e3dda1894c21","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Test and Tag"
"05010149-c1cc-4deb-b2de-b7a96faebe3e","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Test and Tag - Final check"
"b655a2a4-78ca-4077-a69d-b04c4f9ad61f","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - General maintenance"
"30b67414-ceb0-4a98-9282-135ea8b9e605","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - General maintenance - Final check"
"ad88277f-a9df-4742-af00-5c819b94d704","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Blacktown Service Centre","SNSW Maintenance - Additional Notes"
"16d629d1-4d65-479e-be78-2e12f15b8142","","not-started","","folder","TRUE","FALSE","Bondi Junction Service Centre"
"0c99d284-70e6-4541-8eab-b2df3263ac72","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Building details"
"86bc44d1-5db7-4449-9f92-e3fc2ea57314","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Site Information"
"52cce272-d0b9-4022-b70e-4aac19036d1e","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Site information - Final check"
"07543cdf-821d-4a26-a0b8-3d4698ef54c9","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Emergency Lighting"
"2cc6041f-6a12-4ade-abea-f8624e4df821","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"e6a0986a-ab7b-421d-aec8-015dc1c1b322","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Lighting Audit"
"c8ea7f95-eeec-44b6-8767-cfc775c0ad15","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"5abff036-76c9-40da-861b-1c79a99b074f","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Distribution Board"
"112b92d5-4df2-4450-b883-3c5b19d042ca","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Distribution Board - Final check"
"c542a671-0e1e-43d1-ab8f-ee79cdb407b6","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Thermal Imagery"
"0e410519-982f-492f-9dcf-25aac2f83267","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"bad38712-7eec-4af2-aa9f-eb05d51ea2f8","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - RCD Testing"
"9d517813-1a10-4105-a887-012057974728","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Comms Rack"
"e6ab7fc8-0d83-4440-ac95-eb0412176787","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Comms Rack - Final check"
"b2fab67b-2b56-4051-879b-89e4f0696b3d","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Test and Tag"
"160bfc5b-5359-49bf-aafb-e84665fafd2a","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Test and Tag - Final check"
"2db06670-58ef-4ad5-b1f0-7c19883febfa","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - General maintenance"
"63ac120d-f937-40a9-9344-11ca8876bf5d","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - General maintenance - Final check"
"735f4877-f896-4db1-9f2a-d92436759a28","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Bondi Junction Service Centre","SNSW Maintenance - Additional Notes"
"0aae4bba-963a-48a4-a3f0-20e362afe998","","not-started","","folder","TRUE","FALSE","Botany Service Centre"
"dc6ca7f0-7e31-4283-b77e-ddafc5573b14","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Building details"
"b4e3f4da-0c7e-4fa7-911d-b5cdcf0417e4","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Site Information"
"a1bd2c55-6347-4915-bde0-f55f31851193","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Site information - Final check"
"7264b285-a579-4f42-9a96-5fe198b3d8ca","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Emergency Lighting"
"179618c8-c43e-49f7-afdd-f16e9199aa8a","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"db5ad9e9-79da-426c-a895-2828bd4b8740","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Lighting Audit"
"1b0cbdef-b667-476b-a4e1-b1c9982caf1f","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"4a51c67b-4f24-4143-b3c2-b5f92b36ea72","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Distribution Board"
"86163859-3172-435e-8b49-add1dbdfe061","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Distribution Board - Final check"
"2ea33eb1-9b67-420b-8ced-d34796012c58","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Thermal Imagery"
"9b3f6b57-2d3b-4339-aacc-64fbaa8a6b4c","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"f64bdaed-bec0-444f-96ae-9b01fb5f8f17","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - RCD Testing"
"5776129e-19e0-418a-b916-47b187217c7d","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Comms Rack"
"266b8f50-4fa5-4cff-94b7-fb968fb8f9c8","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Comms Rack - Final check"
"ea4547d7-4358-422f-852c-50191af95862","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Test and Tag"
"e362b5e0-9847-4268-b630-6a878f5ea0a3","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Test and Tag - Final check"
"6b75cd08-a45f-4640-88af-07e5ce56cc99","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - General maintenance"
"99ff0595-fe0e-40bc-83e5-9cc3c7f408be","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - General maintenance - Final check"
"9cf00c07-16ec-4d07-b207-fe93df54559f","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Botany Service Centre","SNSW Maintenance - Additional Notes"
"02641316-5395-436b-80ee-37c2e3a3707d","","not-started","","folder","TRUE","FALSE","Broken Hill Service Centre"
"a3804f5a-3e2c-47d6-8654-b0f79fdc38ac","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Broken Hill Service Centre","SNSW Maintenance - Building details"
"a65640b1-87f6-4b38-b023-15c824f859c6","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Broken Hill Service Centre","SNSW Maintenance - Site Information"
"20824ec2-74d0-4038-8be4-9318add3a482","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Broken Hill Service Centre","SNSW Maintenance - Site information - Final check"
"cea25d27-05e0-45f5-aa91-9801356ea3b6","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Broken Hill Service Centre","SNSW Maintenance - Emergency Lighting"
"0f338f4e-115c-435a-ab0a-8500dff2a80d","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Broken Hill Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"a5d110f6-3aed-43de-bbe2-dfa564118159","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Broken Hill Service Centre","SNSW Maintenance - Lighting Audit"
"59594927-3b06-4c15-b0a1-6a1ca877fce7","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Broken Hill Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"2ca894ea-85a0-49c8-aff7-da3aaa7f1ab9","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Broken Hill Service Centre","SNSW Maintenance - Distribution Board"
"d6cb17b5-435a-4f97-ba9e-950d3a3a8809","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Broken Hill Service Centre","SNSW Maintenance - Distribution Board - Final check"
"fc3b5ca2-9cfe-4be0-800d-7890481a6249","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Broken Hill Service Centre","SNSW Maintenance - Thermal Imagery"
"1dbad72f-0c12-4473-ab2d-400b07e34e6d","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Broken Hill Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"216f31a7-53c2-4331-9136-953f4bed4244","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Broken Hill Service Centre","SNSW Maintenance - RCD Testing"
