PANEL,ISSUE,JOBNUMBER,LEVEL,TYPE,PANEL-ID,ZONE,COLOUR,THK,VOL,MASS,NET_AREA,GROSS_AREA,MPA,REO_KG,KGM3,WIDTH,HEIGHT,TRANSPORT_WIDTH,TRANSPORT_HEIGHT,LIFTING_CLUTCH_TYPE,LIFTER_WLL,FRANNA_REQUIRED
'03-36,CONSTRUCTION,,L03,PANEL,,BOUNDARY WALL,GREY,200,3.62,8.86,18.08,18.08,40,236.78,65.47,2370,7630,2370,7630,,,
'03-37,CONSTRUCTION,,L03,PANEL,,BOUNDARY WALL,GREY,200,3.62,8.86,18.08,18.08,40,236.78,65.47,2370,7630,2370,7630,,,
'03-38,CONSTRUCTION,,L03,PANEL,,BOUNDARY WALL,GREY,200,3.62,8.86,18.08,18.08,40,236.78,65.47,2370,7630,2370,7630,,,
'03-41,CONSTRUCTION,,L03,PANEL,,T1,GREY,220,3.94,9.72,17.93,18.41,65,541.46,137.25,5392,3414,5392,3414,,,
'03-42,CONSTRUCTION,,L03,PANEL,,T1,GREY,220,2.74,6.58,12.46,12.46,40,124.35,45.35,3760,3315,3760,3315,,,
'03-43,CONSTRUCTION,,L03,PANEL,,T1,GREY,220,2.4,5.83,10.92,10.94,40,116.08,48.32,1796,6089,1796,6089,,,
'03-44,CONSTRUCTION,,L03,PANEL,,T1,GREY,220,3.16,7.65,14.35,14.35,40,142.71,45.19,2357,6089,2357,6089,,,
'03-52,CONSTRUCTION,,L03,PANEL,,T1,GREY,200,2.95,7.71,14.74,15.27,65,951.37,322.8,2500,6109,2500,6109,,,
'03-59,CONSTRUCTION,,L03,PANEL,,T1,GREY,250,3.08,7.58,12.31,13.85,65,450.47,146.37,4178,3315,4178,3315,,,
'03-60,CONSTRUCTION,,L03,PANEL,,T1,GREY,220,3.15,7.76,14.33,14.33,65,565.1,179.26,4600,3115,4600,3115,,,
'03-61,CONSTRUCTION,,L03,PANEL,,T1,GREY,220,2.06,5.11,9.35,9.45,65,278.65,135.4,3033,3115,3033,3115,,,
'03-62,CONSTRUCTION,,L03,PANEL,,T2,GREY,220,3.83,9.33,17.43,17.44,65,576.16,150.28,5600,3115,5600,3115,,,
'03-63,CONSTRUCTION,,L03,PANEL,,T2,GREY,220,1.55,3.84,7.03,7.71,65,244.55,158.07,2326,3315,2326,3315,,,
'03-64,CONSTRUCTION,,L03,PANEL,,T2,GREY,250,3.36,8.22,13.46,14.74,65,362.81,107.83,4446,3315,4446,3315,,,
'03-65,CONSTRUCTION,,L03,PANEL,,T2,GREY,220,2.98,7.29,13.56,14.17,65,358.49,120.13,4786,2960,4786,2960,,,
'03-75,CONSTRUCTION,,L03,PANEL,,T2,GREY,200,2.2,5.4,11.02,11.05,65,304.02,138,3865,2860,3865,2860,,,
'03-77,CONSTRUCTION,,L03,PANEL,,T2,GREY,220,2.87,7,13.03,13.59,65,342.51,119.51,4592,2960,4592,2960,,,
'03-80,CONSTRUCTION,,L03,PANEL,,T2,GREY,225,0.99,2.42,4.23,4.23,40,77.43,77.94,1484,2850,1484,2850,,,
'03-82,CONSTRUCTION,,L03,PANEL,,T2,GREY,225,0.98,2.38,4.17,4.17,40,77.43,79.06,1464,2850,1464,2850,,,
'03-84,CONSTRUCTION,,L03,PANEL,,T2,GREY,225,0.99,2.42,4.23,4.23,40,77.43,77.94,1484,2850,1484,2850,,,
'03-86,CONSTRUCTION,,L03,PANEL,,T2,GREY,225,0.99,2.42,4.23,4.23,40,77.43,77.94,1484,2850,1484,2850,,,
'03-88,CONSTRUCTION,,L03,PANEL,,T2,GREY,220,0.8,1.94,3.65,3.65,40,52.74,65.77,1279,2850,1279,2850,,,
'03-89,CONSTRUCTION,,L03,PANEL,,T2,GREY,150,0.22,0.55,1.48,1.48,40,34.16,153.95,519,2850,519,2850,,,
'03-90,CONSTRUCTION,,L03,PANEL,,T2,GREY,220,0.97,2.37,4.19,4.19,40,81.88,84.18,1469,2850,1469,2850,,,
'03-92,CONSTRUCTION,,L03,PANEL,,T2,GREY,220,0.34,0.83,1.55,1.57,40,38.5,112.87,550,2850,550,2850,,,
'03-93,CONSTRUCTION,,L03,PANEL,,T2,GREY,150,0.53,1.28,3.51,3.51,40,51,96.75,1233,2850,1233,2850,,,
'03-94,CONSTRUCTION,,L03,PANEL,,T2,GREY,215,0.99,2.42,4.4,4.4,40,83.07,83.56,1545,2850,1545,2850,,,
'03-96,CONSTRUCTION,MIR007,L03,PANEL,'03-96,T2,GREY,265,0.99,2.41,3.75,3.75,40,52.74,53.06,1316,2850,1316,2850,,,
'03-97,CONSTRUCTION,MIR007,L03,PANEL,'03-97,T2,GREY,220,0.34,0.83,1.55,1.57,40,37.67,110.48,550,2850,550,2850,,,
'03-98,CONSTRUCTION,,L03,PANEL,,BOUNDARY WALL,GREY,200,3.02,7.38,15.08,18.08,40,204.47,67.79,2370,7630,2370,7630,,,
'04-01,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T1,GREY,220,0.6,1.47,2.75,2.75,40,28.66,47.45,2542,1080,2542,1080,LMC10 ,10.0T ,NO
'04-02,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T1,GREY,220,0.52,1.28,2.38,2.39,40,25.84,49.36,2203,1084,2203,1084,LMC10 ,10.0T ,NO
'04-03,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T2,GREY,220,0.36,0.88,1.63,1.63,40,19.83,55.14,1513,1080,1513,1080,LMC10 ,10.0T ,NO
'04-04,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T2,GREY,220,0.61,1.49,2.79,5.82,40,25.36,41.38,2156,2701,2156,2701,LMC10 ,10.0T ,NO
'04-13,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,200,0.3,0.73,1.49,1.49,40,21.42,71.82,2100,710,2100,710,LMC10 ,10.0T ,NO
'04-15,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T2,GREY,200,1.34,3.27,6.7,6.7,40,69.42,51.84,9430,710,9430,710,LMC10 ,10.0T ,NO
'04-16,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T2,GREY,200,1.34,3.27,6.7,6.7,40,69.42,51.84,9430,710,9430,710,LMC10 ,10.0T ,NO
'04-17,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T2,GREY,200,1.34,3.27,6.7,6.7,40,69.42,51.84,9430,710,9430,710,LMC10 ,10.0T ,NO
'04-18,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T2,GREY,200,0.27,0.67,1.36,1.36,40,18.72,68.78,1917,710,1917,710,LMC10 ,10.0T ,NO
'04-19,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T2,GREY,200,0.6,1.47,2.99,2.99,40,33.94,56.72,4213,710,4213,710,LMC10 ,10.0T ,NO
'04-20,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T1,GREY,200,0.29,0.72,1.47,1.47,40,19.81,67.27,2074,710,2074,710,LMC10 ,10.0T ,NO
'04-21,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T1,GREY,200,0.55,1.36,2.77,2.77,40,32.14,57.98,3903,710,3903,710,LMC10 ,10.0T ,NO
'04-22,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T1,GREY,200,1.33,3.25,6.64,6.64,40,68.92,51.91,9350,710,9350,710,LMC10 ,10.0T ,NO
'04-23,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T1,GREY,200,1.33,3.25,6.64,6.64,40,68.92,51.91,9350,710,9350,710,LMC10 ,10.0T ,NO
'04-24,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T1,GREY,200,1.33,3.24,6.63,6.63,40,68.81,51.92,9333,710,9333,710,LMC10 ,10.0T ,NO
'04-25,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T1,GREY,200,1.5,3.66,7.48,7.48,40,76.88,51.39,10534,710,10534,710,LMC10 ,10.0T ,NO
'04-26,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T1,GREY,200,1.16,2.83,5.79,5.79,40,60.8,52.47,8160,710,8160,710,LMC10 ,10.0T ,NO
'04-27,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T1,GREY,200,0.37,0.91,1.86,1.86,40,23.42,63.13,2613,710,2613,710,LMC10 ,10.0T ,NO
'04-28,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T1,GREY,200,1.24,3.03,6.21,6.21,40,64.8,52.22,8740,710,8740,710,LMC10 ,10.0T ,NO
'04-29,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T1,GREY,200,1.24,3.03,6.21,6.21,40,64.8,52.22,8740,710,8740,710,LMC10 ,10.0T ,NO
'04-30,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T1,GREY,200,1.24,3.03,6.21,6.21,40,64.8,52.22,8740,710,8740,710,LMC10 ,10.0T ,NO
'04-31,CONSTRUCTION,MIR007,L04,BALUSTRADE,,T1,GREY,200,1.24,3.03,6.21,6.21,40,64.8,52.22,8740,710,8740,710,LMC10 ,10.0T ,NO
'04-41,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,220,3.33,8.19,15.15,15.15,65,462.7,138.79,5392,2810,5392,2810,LMC10 ,10.0T ,NO
'04-42,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,220,2.31,5.59,10.49,10.49,40,106.89,46.31,3760,2790,3760,2790,LMC10 ,10.0T ,NO
'04-45,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,200,1.85,4.61,9.27,9.27,65,370,199.55,3080,3009,3080,3009,LMC10 ,10.0T ,NO
'04-46,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,220,1.55,3.75,7.02,7.1,40,83.16,53.81,2298,3090,2298,3090,LMC10 ,10.0T ,NO
'04-47,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,200,2.17,5.27,10.87,10.86,65,398.89,183.55,3610,3009,3610,3009,LMC10 ,10.0T ,NO
'04-48,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,220,1.19,2.88,5.39,5.44,40,69.81,58.9,1762,3089,1762,3089,LMC10 ,10.0T ,NO
'04-49,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,200,1.91,4.79,9.56,9.55,65,421.38,220.46,3175,3009,3175,3009,LMC10 ,10.0T ,NO
'04-50,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,220,1.48,3.59,6.72,6.79,40,79.95,54.1,2197,3090,2197,3090,LMC10 ,10.0T ,NO
'04-51,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,220,1.24,3.01,5.62,5.68,40,71.7,57.98,1840,3089,1840,3089,LMC10 ,10.0T ,NO
'04-53,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,220,1.19,2.88,5.39,5.44,40,69.82,58.91,1762,3089,1762,3089,LMC10 ,10.0T ,NO
'04-54,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,200,2.17,5.39,10.87,10.86,65,399.36,183.76,3610,3009,3610,3009,LMC10 ,10.0T ,NO
'04-55,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,220,1.19,2.89,5.39,5.44,40,67.59,57.03,1762,3089,1762,3089,LMC10 ,10.0T ,NO
'04-56,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,220,1.19,2.89,5.39,5.44,40,72.14,60.86,1762,3089,1762,3089,LMC10 ,10.0T ,NO
'04-57,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,200,2.17,5.39,10.87,10.86,65,398.84,183.53,3610,3009,3610,3009,LMC10 ,10.0T ,NO
'04-58,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,220,1.19,2.89,5.39,5.45,40,67.59,57,1763,3089,1763,3089,LMC10 ,10.0T ,NO
'04-59,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,250,3.32,8.18,13.28,15.08,65,469.83,141.51,4178,3610,4178,3610,LMC10 ,10.0T ,NO
'04-60,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,220,2.84,7,12.93,12.92,65,516.07,181.48,4600,2809,4600,2809,LMC10 ,10.0T ,NO
'04-61,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,220,1.88,4.65,8.52,8.52,65,255.36,136.19,3033,2809,3033,2809,LMC10 ,10.0T ,NO
'04-62,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,220,3.46,8.41,15.74,15.73,65,524.74,151.58,5600,2809,5600,2809,LMC10 ,10.0T ,NO
'04-63,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,220,1.47,3.65,6.7,7,65,230.13,156.22,2326,3009,2326,3009,LMC10 ,10.0T ,NO
'04-64,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,250,3.64,8.89,14.56,16.05,65,372.1,102.21,4446,3609,4446,3609,LMC10 ,10.0T ,NO
'04-65,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,220,3.22,7.85,14.62,14.88,65,371.78,115.58,4786,3109,4786,3109,LMC10 ,10.0T ,NO
'04-67,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,220,1.95,4.73,8.86,8.95,40,101.33,52.02,2897,3090,2897,3090,LMC10 ,10.0T ,NO
'04-68,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,200,1.69,4.16,8.43,8.42,65,255.52,151.59,2799,3010,2799,3010,LMC10 ,10.0T ,NO
'04-69,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,200,1.82,4.47,9.08,9.21,65,267.07,147.04,3000,3069,3000,3069,LMC10 ,10.0T ,NO
'04-70,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,200,1.81,4.45,9.03,9.03,65,264.27,146.33,3000,3009,3000,3009,LMC10 ,10.0T ,NO
'04-71,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,220,1.13,2.76,5.15,5.2,40,70.91,62.62,1683,3089,1683,3089,LMC10 ,10.0T ,NO
'04-72,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,200,1.79,4.41,8.97,8.97,65,264.76,147.59,2980,3009,2980,3009,LMC10 ,10.0T ,NO
'04-73,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,200,1.81,4.43,9.03,9.03,65,245.24,135.79,3000,3009,3000,3009,LMC10 ,10.0T ,NO
'04-74,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,220,1.17,2.86,5.32,5.37,40,71.99,61.48,1740,3089,1740,3089,LMC10 ,10.0T ,NO
'04-75,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,200,2.33,5.7,11.63,11.63,65,312.54,134.33,3865,3009,3865,3009,LMC10 ,10.0T ,NO
'04-76,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,200,1.81,4.44,9.03,9.03,65,266.81,147.73,3000,3009,3000,3009,LMC10 ,10.0T ,NO
'04-77,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,220,3.08,7.52,13.99,14.28,40,356.93,115.94,4592,3109,4592,3109,LMC10 ,10.0T ,NO
'04-79,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,200,1.81,4.3,9.03,9.03,40,95.14,52.68,3000,3009,3000,3009,LMC10 ,10.0T ,NO
'04-80,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,275,1.07,2.59,3.89,3.89,40,54.38,50.79,1259,3090,1259,3090,LMC10 ,10.0T ,NO
'04-81,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,275,1.07,2.59,3.89,3.89,40,54.38,50.79,1259,3090,1259,3090,LMC10 ,10.0T ,NO
'04-82,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,275,1.07,2.59,3.89,3.89,40,54.38,50.79,1259,3090,1259,3090,LMC10 ,10.0T ,NO
'04-83,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,275,1.07,2.59,3.89,3.89,40,54.38,50.79,1259,3090,1259,3090,LMC10 ,10.0T ,NO
'04-84,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,225,1.12,2.74,4.78,4.78,40,83.47,74.48,1547,3090,1547,3090,LMC10 ,10.0T ,NO
'04-86,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,215,1.08,2.63,4.73,4.73,40,83.47,77.63,1531,3090,1531,3090,LMC10 ,10.0T ,NO
'04-88,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,220,0.37,0.9,1.68,1.7,40,37.02,100.06,550,3090,550,3090,LMC10 LMC10 ,10.0T 7.0T ,NO
'04-89,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,265,1.08,2.6,4.06,4.06,40,55.48,51.56,1313,3090,1313,3090,LMC10 ,10.0T ,NO
'04-90,CONSTRUCTION,MIR007,L04,PANEL,,T1,GREY,265,1.07,2.58,4.03,4.03,40,55.48,51.99,1303,3090,1303,3090,LMC10 ,10.0T ,NO
'04-91,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,265,1.08,2.61,4.07,4.07,40,54.38,50.43,1316,3090,1316,3090,LMC10 ,10.0T ,NO
'04-92,CONSTRUCTION,MIR007,L04,PANEL,,T2,GREY,220,0.37,0.91,1.68,1.7,40,49.36,133.36,550,3090,550,3090,LMC10 LMC10 ,10.0T 7.0T ,NO
'05-01,CONSTRUCTION,MIR007,L05,BALUSTRADE,,T1,GREY,220,0.24,0.58,1.08,1.08,40,15.98,67.52,1397,770,1397,770,LMC10 ,10.0T ,NO
'05-02,CONSTRUCTION,MIR007,L05,BALUSTRADE,'05-02,T1,GREY,220,0.55,1.35,2.5,2.5,40,28.88,52.47,3249,770,3249,770,LMC10 ,10.0T ,NO
'05-03,CONSTRUCTION,MIR007,L05,BALUSTRADE,,T2,GREY,220,0.44,1.07,1.98,1.98,40,24.08,55.31,2578,769,2578,769,LMC10 ,10.0T ,NO
'05-04,CONSTRUCTION,MIR007,L05,BALUSTRADE,,T2,GREY,220,0.16,0.4,0.73,0.73,40,12.8,79.97,945,770,945,770,LMC10 ,10.0T ,NO
'05-05,CONSTRUCTION,MIR007,L05,PANEL,'05-05,T1,GREY,250,1.83,4.4,7.32,7.66,40,191.36,104.56,3532,2170,3532,2170,LMC10 ,10.0T ,NO
'05-06,CONSTRUCTION,MIR007,L05,PANEL,,T2,GREY,250,2.42,5.83,9.69,10.28,40,146.97,60.69,4739,2170,4739,2170,LMC10 ,10.0T ,NO
'05-07,CONSTRUCTION,MIR007,L05,PANEL,'05-07,T1,GREY,220,2.88,7.3,13.11,13.11,65,563.86,195.48,3099,4230,3099,4230,LMC10 ,8.0T ,YES
'05-08,CONSTRUCTION,MIR007,L05,PANEL,'05-08,T1,GREY,220,0.77,1.96,3.48,3.48,65,182.24,238.16,822,4229,822,4229,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-09,CONSTRUCTION,MIR007,L05,PANEL,'05-09,T1,GREY,220,2.65,6.57,12.04,12.04,65,431.04,162.77,2846,4230,2846,4230,LMC10 ,10.0T ,YES
'05-10,CONSTRUCTION,MIR007,L05,PANEL,'05-10,T1,GREY,220,1.71,4.26,7.77,7.78,40,235.34,137.68,1840,4229,1840,4229,LMC10 ,10.0T ,YES
'05-12,CONSTRUCTION,MIR007,L05,PANEL,'05-12,T1,GREY,220,2.97,7.82,13.52,13.94,80,900.7,302.81,3640,3830,3640,3830,LMC10 ,10.0T ,YES
'05-13,CONSTRUCTION,MIR007,L05,PANEL,'05-13,T1,GREY,220,0.97,2.37,4.43,4.43,40,66.12,67.88,1193,3710,1193,3710,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-14,CONSTRUCTION,MIR007,L05,PANEL,'05-14,T1,GREY,220,3.72,9.48,16.92,17.02,80,904.09,242.9,4023,4230,4023,4230,LMC10 ,8.0T ,YES
'05-15,CONSTRUCTION,MIR007,L05,PANEL,'05-15,T1,GREY,220,1.5,3.63,6.84,6.83,40,86.78,57.71,1842,3710,1842,3710,LMC10 ,10.0T ,YES
'05-16,CONSTRUCTION,MIR007,L05,PANEL,'05-16,T1,GREY,220,1.45,3.75,6.6,6.74,80,360,247.83,1760,3830,1760,3830,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-17,CONSTRUCTION,MIR007,L05,PANEL,'05-17,T1,GREY,220,0.52,1.27,2.38,2.38,40,46.1,88.2,641,3710,641,3710,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-19,CONSTRUCTION,MIR007,L05,PANEL,'05-19,T1,GREY,280,1.69,4.13,5.08,5.08,40,137.22,81.13,1368,3710,1368,3710,LMC10 LMC10 ,10.0T 7.0T ,NO
'05-20,CONSTRUCTION,MIR007,L05,PANEL,'05-20,T1,GREY,220,2.31,5.87,10.49,10.5,80,482.65,209.12,2482,4230,2482,4230,LMC10 ,10.0T ,YES
'05-21,CONSTRUCTION,MIR007,L05,PANEL,'05-21,T1,GREY,220,1.46,3.76,6.63,12.52,90,346.34,237.54,2960,4230,2960,4230,LMC10 ,10.0T ,YES
'05-22,CONSTRUCTION,MIR007,L05,PANEL,'05-22,T1,GREY,220,2.34,6.11,10.62,10.62,90,671.65,287.43,2511,4230,2511,4230,LMC10 ,10.0T ,YES
'05-23,CONSTRUCTION,MIR007,L05,PANEL,'05-23,T1,GREY,220,1.71,4.25,7.78,7.78,40,228.3,133.4,1840,4230,1840,4230,LMC10 ,10.0T ,YES
'05-24,CONSTRUCTION,MIR007,L05,PANEL,'05-24,T1,GREY,220,1.34,3.29,6.08,10.7,40,136.77,102.21,2529,4230,2529,4230,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-25,CONSTRUCTION,MIR007,L05,PANEL,'05-25,T1,GREY,220,2.87,7.52,12.08,14.83,80,849.68,296.55,3505,4230,3505,4230,LMC10 ,10.0T ,YES
'05-26,CONSTRUCTION,MIR007,L05,PANEL,'05-26,T1,GREY,220,2.08,5.06,9.46,17.72,40,131.75,63.27,3424,5174,3424,5174,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-30,CONSTRUCTION,MIR007,L05,PANEL,'05-30,T1,GREY,220,1.64,4.1,7.44,13.33,80,269.91,164.83,3141,4245,3141,4245,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-31,CONSTRUCTION,MIR007,L05,PANEL,'05-31,T1,GREY,220,0.95,2.43,4.34,6.91,80,192.29,201.36,1633,4230,1633,4230,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-32,CONSTRUCTION,MIR007,L05,PANEL,'05-32,T1,GREY,220,1.66,4.19,7.55,10.11,80,284.23,171.15,2389,4230,2389,4230,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-33,CONSTRUCTION,MIR007,L05,PANEL,'05-33,T1,GREY,220,2.66,6.56,12.08,12.31,80,306.42,115.3,2910,4230,2910,4230,LMC10 ,10.0T ,YES
'05-34,CONSTRUCTION,MIR007,L05,PANEL,'05-34,T1,GREY,220,1.23,2.97,5.58,5.57,40,77.83,63.45,1463,3810,1463,3810,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-35,CONSTRUCTION,MIR007,L05,PANEL,'05-35,T1,GREY,220,1.72,4.16,7.82,7.82,40,94.38,54.83,2053,3810,2053,3810,LMC10 ,10.0T ,YES
'05-36,CONSTRUCTION,MIR007,L05,PANEL,'05-36,T1,GREY,220,3.44,8.56,15.64,15.65,65,514.13,149.46,3700,4229,3700,4229,LMC10 ,10.0T ,YES
'05-38,CONSTRUCTION,MIR007,L05,PANEL,'05-38,T1,GREY,220,0.89,2.29,4.02,4.02,65,237.99,268.84,951,4229,951,4229,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-39,CONSTRUCTION,MIR007,L05,PANEL,'05-39,T1,GREY,220,1.3,3.25,5.9,5.91,65,246.58,189.96,1398,4230,1398,4230,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-40,CONSTRUCTION,MIR007,L05,PANEL,'05-40,T1,GREY,220,1.88,5.03,8.53,12.18,90,714.22,380.73,2880,4230,2880,4230,LMC10 ,10.0T ,YES
'05-41,CONSTRUCTION,MIR007,L05,PANEL,'05-41,T1,GREY,220,0.78,1.89,3.52,3.52,40,54.41,70.16,833,4230,833,4230,,,YES
'05-42,CONSTRUCTION,MIR007,L05,PANEL,'05-42,T1,GREY,220,2.58,6.49,11.72,14.52,80,442.21,171.57,3434,4229,3434,4229,LMC10 ,10.0T ,YES
'05-43,CONSTRUCTION,MIR007,L05,PANEL,'05-43,T1,GREY,230,1.74,4.57,7.56,7.56,90,536.7,308.66,2000,3780,2000,3780,LMC10 ,10.0T ,YES
'05-44,CONSTRUCTION,MIR007,L05,PANEL,'05-44,T1,GREY,230,1.56,4.2,6.8,6.8,90,573.51,366.48,1800,3780,1800,3780,LMC10 ,10.0T ,YES
'05-45,CONSTRUCTION,MIR007,L05,PANEL,'05-45,T1,GREY,230,1.56,3.97,6.8,6.8,90,318.61,203.59,1800,3780,1800,3780,LMC10 ,10.0T ,YES
'05-50,CONSTRUCTION,MIR007,L05,PANEL,'05-50,T2,GREY,220,1.77,4.49,8.04,14.34,80,373,210.78,3391,4230,3391,4230,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-51,CONSTRUCTION,MIR007,L05,PANEL,'05-51,T2,GREY,220,1.45,3.7,6.58,7.79,80,329.06,227.49,1841,4229,1841,4229,LMC10 ,10.0T ,YES
'05-52,CONSTRUCTION,MIR007,L05,PANEL,'05-52,T2,GREY,220,1.36,3.29,6.17,6.17,40,82.21,60.55,1619,3810,1619,3930,LMC10 ,10.0T ,YES
'05-53,CONSTRUCTION,MIR007,L05,PANEL,'05-53,T2,GREY,220,1.01,2.5,4.58,9.07,40,117.43,116.48,2380,3810,2380,3930,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-54,CONSTRUCTION,MIR007,L05,PANEL,'05-54,T2,GREY,220,2.14,5.53,9.73,15.65,80,533.84,249.44,3700,4230,3700,4230,LMC10 ,10.0T ,YES
'05-55,CONSTRUCTION,MIR007,L05,PANEL,'05-55,T2,GREY,220,1.92,4.73,8.75,9.39,40,175.92,91.41,2220,4230,2220,4230,LMC10 ,10.0T ,YES
'05-56,CONSTRUCTION,MIR007,L05,PANEL,'05-56,T2,GREY,220,2.13,5.15,9.68,9.68,40,108.92,51.14,2289,4230,2289,4230,LMC10 ,10.0T ,YES
'05-57,CONSTRUCTION,MIR007,L05,PANEL,'05-57,T2,GREY,220,1.92,4.86,8.72,12.36,90,392.29,204.56,2888,4280,2888,4280,LMC10 LMC10 ,10.0T 7.0T ,NO
'05-59,CONSTRUCTION,MIR007,L05,PANEL,'05-59,T2,GREY,220,1.99,5.21,9.06,9.37,90,561.17,281.56,2215,4230,2215,4230,LMC10 ,10.0T ,YES
'05-60,CONSTRUCTION,MIR007,L05,BALUSTRADE,'05-60,T2,GREY,200,0.92,2.32,4.58,4.58,40,173.72,189.46,8335,550,8335,550,LMC10 ,10.0T ,NO
'05-62,CONSTRUCTION,MIR007,L05,PANEL,'05-62,T2,GREY,330,1.37,3.35,4.17,4.16,40,88.98,64.73,1122,3710,1122,3830,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-63,CONSTRUCTION,MIR007,L05,PANEL,'05-63,T2,GREY,220,1.54,3.74,6.98,12,40,123.49,80.4,2838,4230,2838,4230,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-64,CONSTRUCTION,MIR007,L05,PANEL,'05-64,T2,GREY,220,1.32,3.35,6.02,6.02,80,245.49,185.38,1423,4230,1423,4230,LMC10 LMC10 ,10.0T 7.0T ,YES
'05-65,CONSTRUCTION,MIR007,L05,PANEL,'05-65,T2,GREY,220,3.46,8.72,15.74,15.74,80,588.38,169.96,3720,4230,3720,4230,LMC10 ,10.0T ,YES
