"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a6fec1b9-8fb7-40a3-a9e4-f5969b7dd333","","fail","","folder","TRUE","FALSE","Site QA"
"2710b5d9-ffe9-4288-b9a5-c35696076a3c","","fail","","folder","TRUE","FALSE","Site QA","Structural"
"1f26255e-5b21-47cc-8d17-bef75cdd51da","","fail","","folder","TRUE","FALSE","Site QA","Structural","Level 14"
"8b1eb665-dbf1-414b-819f-1c9e68bdf429","","fail","","folder","TRUE","FALSE","Site QA","Structural","Level 14","Pour 1"
"5d581156-8954-4a3b-84ab-d4aaeddf31ec","","not-started","Services Rough-in - Fire","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2401","Services rough-in","Fire"
"5dfe49fa-9cf6-4bfc-a283-d240b4b5c236","","fail","Framing/Sheeting","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2401","Framing/Sheeting"
"5530a807-4271-4104-9751-03f0237b7480","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2401","Waterproofing"
"e2d47cdc-2a94-478c-9d97-ff671ce8972f","","work-in-progress","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2401","Waterproofing","Internal Areas"
"e8b98bfe-0035-4364-9ecc-3500759f3d8f","","not-started","Waterproofing - Balcony Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2401","Waterproofing","Balcony Areas"
"7efda970-3590-4d9d-8097-c54239a0f18a","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2401","Tiling & Paving"
"053c873f-e38e-403f-8fb8-efd1fedcafd6","","work-in-progress","Tiling - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2401","Tiling & Paving","Tiling - Internal Areas"
"3620d0fa-4eb7-4e1a-96ef-b487357081b1","","not-started","Tiling - External Balcony Paver System","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2401","Tiling & Paving","Tiling - External Balcony Paver System"
"3e24ca6e-250d-4fef-80d8-ad62f1f81c45","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2401","Defects Checklist"
"7b3b170f-0ecd-45c8-bc8a-a7022ef2ce9b","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2402"
"bf825fb9-de91-494a-b5a3-f7d2577334cb","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2402","Services rough-in"
"dc5e4b19-489f-44b1-8508-6b36dd8323af","","work-in-progress","Services Rough-in - Electrical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2402","Services rough-in","Electrical"
"c4c00ac9-f5b5-4731-ba8b-a032ad5af859","","work-in-progress","Services Rough-in - Mechanical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2402","Services rough-in","Mechanical"
"3a62be34-b41c-446e-aaf5-066a28657553","","work-in-progress","Services Rough-in - Hydraulic","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2402","Services rough-in","Hydraulic"
"6b029fe6-3952-4102-9495-0c80ef9cdc14","","work-in-progress","Services Rough-in - Fire","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2402","Services rough-in","Fire"
"051ba7e1-c253-4579-a25e-88a346c22cc2","","work-in-progress","Framing/Sheeting","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2402","Framing/Sheeting"
"12f9f099-2e13-448e-ba2c-5b64310e7b75","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2402","Waterproofing"
"57b85b03-e411-4d76-bc5d-94a4ae0b079a","","work-in-progress","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2402","Waterproofing","Internal Areas"
"299ad427-32c8-4b18-9dd8-45f7c6d87af7","","not-started","Waterproofing - Balcony Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2402","Waterproofing","Balcony Areas"
"4e828afa-bd87-482e-97b3-56a304ff3836","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2402","Tiling & Paving"
"1cf8f66f-8134-4422-a505-afac01344a4a","","work-in-progress","Tiling - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2402","Tiling & Paving","Tiling - Internal Areas"
"d5ab8da0-b569-457e-afb4-b98a75ef5b21","","not-started","Tiling - External Balcony Paver System","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2402","Tiling & Paving","Tiling - External Balcony Paver System"
"04c667de-83a6-4826-8aea-7bb7e707957c","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2402","Defects Checklist"
"3cd65f14-3981-4d87-b5d3-979419fb1f7c","","fail","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2405"
"8d6f2032-2a2b-47a2-ad10-5f698d22203d","","fail","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2405","Services rough-in"
"c054ecc6-db02-4892-acb8-af50d6e849f0","","work-in-progress","Services Rough-in - Electrical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2405","Services rough-in","Electrical"
"7a89f1ff-499e-4127-bb08-9c97e6ea69aa","","work-in-progress","Services Rough-in - Mechanical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2405","Services rough-in","Mechanical"
"62078321-9e9d-4780-a219-8bb3312de0d6","","fail","Services Rough-in - Hydraulic","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2405","Services rough-in","Hydraulic"
"18b0055a-ef5c-4095-81e7-0a9c704b6816","","work-in-progress","Services Rough-in - Fire","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2405","Services rough-in","Fire"
"b739d79e-8bb3-44df-a44c-d5cd0de1d258","","work-in-progress","Framing/Sheeting","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2405","Framing/Sheeting"
"83fe63ec-b7a7-4c7e-bb58-28746b083762","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2405","Waterproofing"
"09fd8464-981c-471b-b001-0368e87cc689","","work-in-progress","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2405","Waterproofing","Internal Areas"
"ac2a8c2f-9c47-42e2-8790-23a614a9f707","","not-started","Waterproofing - Balcony Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2405","Waterproofing","Balcony Areas"
"2f99c9c3-aa96-49a5-a988-22748d8d7957","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2405","Tiling & Paving"
"ad7258ac-06c2-43e8-ad9b-16fee79c8d04","","not-started","Tiling - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2405","Tiling & Paving","Tiling - Internal Areas"
"c6de5fe1-5194-48e3-bfd5-4945537c4f1f","","not-started","Tiling - External Balcony Paver System","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2405","Tiling & Paving","Tiling - External Balcony Paver System"
"2471e575-18e9-449c-89d9-416635378a5c","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2405","Defects Checklist"
"46da30ea-2a33-481d-b4d7-f1889b2e7a59","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2406"
"115a1e65-6044-4b0a-8453-8755b2fa588d","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2406","Services rough-in"
"01e8005e-e0af-4a21-ab8e-60d3015a0949","","work-in-progress","Services Rough-in - Electrical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2406","Services rough-in","Electrical"
"5c7fbf30-fac4-420a-8b5d-9cb642023fe6","","work-in-progress","Services Rough-in - Mechanical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2406","Services rough-in","Mechanical"
"787c9c02-63f7-439e-83d4-6cb8cdff35f6","","work-in-progress","Services Rough-in - Hydraulic","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2406","Services rough-in","Hydraulic"
"8f12ee49-9150-47da-a7e6-d7476bab8266","","work-in-progress","Services Rough-in - Fire","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2406","Services rough-in","Fire"
"6eb45d5c-0000-4551-803e-d2e39e5ab992","","work-in-progress","Framing/Sheeting","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2406","Framing/Sheeting"
"c79abf3b-251c-477a-b7de-dff51f8b6bbc","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2406","Waterproofing"
"340400b3-a904-4a41-a835-511e3d7229ef","","work-in-progress","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2406","Waterproofing","Internal Areas"
"2ca12435-fb48-467d-b542-f20e6bb86647","","not-started","Waterproofing - Balcony Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2406","Waterproofing","Balcony Areas"
"cb92eb70-033d-4ebb-9a1b-02d71da93602","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2406","Tiling & Paving"
"30017ec2-2082-4c6e-8545-2cd0987eeb87","","not-started","Tiling - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2406","Tiling & Paving","Tiling - Internal Areas"
"c9786996-07aa-44f1-8198-d7c8df618be4","","not-started","Tiling - External Balcony Paver System","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2406","Tiling & Paving","Tiling - External Balcony Paver System"
"ebde9418-9b96-42c2-88e9-8567812eab23","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2406","Defects Checklist"
"80182194-f14e-45bc-945c-7a69c280ebd9","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2407"
"84175c7f-f69a-48db-9013-10b42f11da31","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2407","Services rough-in"
"90bc9310-10ab-4ce6-aa33-268451ee967f","","work-in-progress","Services Rough-in - Electrical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2407","Services rough-in","Electrical"
"ef45944b-b4e9-4a97-ab67-f1e969de2bcf","","not-started","Services Rough-in - Mechanical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2407","Services rough-in","Mechanical"
"a10b8d8a-6b66-4e83-9e78-daca5489f0a4","","not-started","Services Rough-in - Hydraulic","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2407","Services rough-in","Hydraulic"
"467bf848-7b61-412d-ac3e-b81a43c4428d","","not-started","Services Rough-in - Fire","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2407","Services rough-in","Fire"
"6e56a743-6b47-4537-b8b9-f1ea162bc8e1","","work-in-progress","Framing/Sheeting","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2407","Framing/Sheeting"
"7d86baab-1f75-444c-b65e-f036d20db74d","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2407","Waterproofing"
"966b22d7-6da3-4d42-83e0-29790b5fa6e3","","work-in-progress","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2407","Waterproofing","Internal Areas"
"921a6963-79ea-4848-ab81-9b302895827d","","not-started","Waterproofing - Balcony Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2407","Waterproofing","Balcony Areas"
"be419f18-4c87-4b76-89c2-7000f0381c64","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2407","Tiling & Paving"
"4576513e-152f-460f-aaf2-e5a1adb91284","","not-started","Tiling - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2407","Tiling & Paving","Tiling - Internal Areas"
"9777c06a-61ef-424f-a85c-c64e8b066b0d","","not-started","Tiling - External Balcony Paver System","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 24","2407","Tiling & Paving","Tiling - External Balcony Paver System"
"3f207bc0-6278-4e96-85cc-1b75df5a3c68","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","2407","Defects Checklist"
"ed372703-2527-4a68-b955-910e9e61abff","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 24","Corridor"
"d7cc2662-7087-4de7-b79e-4534fa32284d","","fail","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 25"
"2121be27-1b71-4b4c-9d6e-1c17cf6d236e","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 25","General"
"390e2bae-cf7a-4f72-a0fc-5376a0fb8dbe","","not-started","101C-SDC-TMP-CON-ITP-015 - 2 - Facade Curtain Wall","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","General","Curtain Wall"
"cb08a9c2-f8a3-4fdc-925f-5c97e6d9f2d6","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 25","General","Render (Core Walls)"
"0fec8719-b448-43a9-a671-1b7ac0d2fa81","","not-started","Level Compliance","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","General","Level Compliance"
"38faccce-feb9-40b7-88aa-7b0b58b01866","","not-started","101C-SDC-TMP-CON-ITP-015 - 2 - Facade Curtain Wall","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","General","101C-SDC-TMP-CON-ITP-015 - 2 - Facade Skylight"
"a0adff38-6d3b-4e56-9ddf-f78dbc907a8a","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 25","2501"
"7e62b490-544a-42f3-bc26-7653f15799ad","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 25","2501","Services rough-in"
"9536d29f-5d32-4604-8517-8aaf8cde1bd9","","work-in-progress","Services Rough-in - Electrical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2501","Services rough-in","Electrical"
"d4e3ecb3-f2ec-489a-a64a-6a80ba1233bc","","work-in-progress","Services Rough-in - Mechanical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2501","Services rough-in","Mechanical"
"cabe782f-0278-455f-914f-afb422805751","","work-in-progress","Services Rough-in - Hydraulic","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2501","Services rough-in","Hydraulic"
"3e09af3c-7f72-41e4-b748-cc5942ea271e","","not-started","Services Rough-in - Fire","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2501","Services rough-in","Fire"
"e908fae9-3919-4b66-b050-a8febfb653d3","","work-in-progress","Framing/Sheeting","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2501","Framing/Sheeting"
"f1fc5da9-618b-4c69-9022-34abd6e444c1","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 25","2501","Waterproofing"
"28e77319-4444-4ab0-8a8b-d00a4153f540","","work-in-progress","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2501","Waterproofing","Internal Areas"
"3bc3e123-25af-4f2e-ad58-5a453b034a98","","not-started","Waterproofing - Balcony Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2501","Waterproofing","Balcony Areas"
"a078682e-5dbb-481b-88f4-08d78195f7a4","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 25","2501","Tiling & Paving"
"83312054-e9e7-4a67-a7c6-b16426bd63bc","","work-in-progress","Tiling - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2501","Tiling & Paving","Tiling - Internal Areas"
"8c548aaf-3557-4e78-a1fc-e824e6b744d9","","not-started","Tiling - External Balcony Paver System","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2501","Tiling & Paving","Tiling - External Balcony Paver System"
"84f61cc3-fd18-4ffb-81ff-7fbfd6896844","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 25","2501","Defects Checklist"
"e438a5ac-38d5-4442-ac2b-6fbef948b1a0","","fail","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 25","2502"
"5acd18a8-877b-428f-bacb-77c1e1154897","","work-in-progress","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 25","2502","Services rough-in"
"2869aab6-851a-4ad3-9afc-7358321cfc37","","work-in-progress","Services Rough-in - Electrical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2502","Services rough-in","Electrical"
"1a8b3677-511f-4f81-8c65-764a62a43cda","","work-in-progress","Services Rough-in - Mechanical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2502","Services rough-in","Mechanical"
"dea2ab7d-9a52-4cf9-8f36-1550c9f54440","","work-in-progress","Services Rough-in - Hydraulic","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2502","Services rough-in","Hydraulic"
"5b525ec5-a396-47ca-9b44-370a4168d4b0","","not-started","Services Rough-in - Fire","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2502","Services rough-in","Fire"
"200db053-d080-4870-8abf-658addd8dac4","","work-in-progress","Framing/Sheeting","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2502","Framing/Sheeting"
"27d75b27-9f02-4554-bcad-241f7c919ab9","","fail","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 25","2502","Waterproofing"
"4cb48541-5aba-4761-9901-b1613f5f317c","","work-in-progress","Waterproofing - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2502","Waterproofing","Internal Areas"
"6708f08d-b118-48bf-a9f3-56ee11999049","","fail","Waterproofing - Balcony Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2502","Waterproofing","Balcony Areas"
"b9163804-5f69-46c4-8546-b13d9d1fe936","","not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 25","2502","Tiling & Paving"
"3062396b-469f-4b7d-8318-f290e9118421","","not-started","Tiling - Internal Areas","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2502","Tiling & Paving","Tiling - Internal Areas"
"6f1c6e10-2c8b-494a-90bd-664490b2bdbd","","not-started","Tiling - External Balcony Paver System","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2502","Tiling & Paving","Tiling - External Balcony Paver System"
"b7b4eeb3-80fd-4760-ad05-00ea96cfc580","","no-status-not-started","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 25","2502","Defects Checklist"
"5060599e-2c66-4e7f-9f87-be7640fc792f","","fail","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 25","2503"
"c73612c8-7ca3-4c36-8c29-b584ec08045f","","fail","","folder","TRUE","FALSE","Site QA","Fit Out & Façade","Level 25","2503","Services rough-in"
"c7fdd25a-239b-40e9-9e2e-576964633cbd","","work-in-progress","Services Rough-in - Electrical","checklist","FALSE","FALSE","Site QA","Fit Out & Façade","Level 25","2503","Services rough-in","Electrical"
