"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3d321021-b6f6-41b6-88c0-a8434b527a36","","folder-normal","work-in-progress","","step","TRUE","FALSE","Manufacturing QA"
"09809baa-34c7-4f33-8234-7168558a1013","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-01"
"c20e491f-d022-469c-8bf7-550e9fe1a85a","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-01","Apartment 1.04"
"48f3c31e-d642-4d59-aa4b-f7b4cad26fa4","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-01","Apartment 1.04","W-104-02 - W25"
"4c122f8b-41c8-513e-b33e-7f3a32e717d9","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-02 - W48H","Stops and end caps fitted correctly"
"941886ec-211d-5a63-8e43-2a568a217d90","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-02 - W48H","Infills fitted correctly"
"8ef1c4bd-42b5-5419-8fe5-5229b2ed158f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-02 - W48H","Correct beads supplied for site glazing"
"70a183b3-f980-571a-9cff-c6af1679b35b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-02 - W48H","Stiffeners fitted - 47x27x3 Bended galvenised steel channel fitted inside interlocker"
"164b7a99-ace6-428b-846a-848b7096b2c5","","checklist-flat","pass","Slider Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-01","Apartment 2.08","W-208-01 - W49"
"18ec4290-adc0-5737-87e6-36c1f0390820","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-01 - W49","WANZ notes applied"
"5f0ae351-3c9e-5aa3-b5da-56d9625a44c7","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-01 - W49","Surface finish is compliant to standards"
"ce2cb78d-7944-59c6-80ee-dd8027432408","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-01 - W49","Small Joint and back sealing correct"
"139e96d2-141b-5280-a618-b40fd1d68dc7","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-01 - W49","Hardware is correct and correctly fitted"
"05c8a6f0-464b-50cf-91c5-0398a64e0078","","checkpoint-status","not-applicable","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-01 - W49","01003 Liner adaptor fitted to specified centres"
"2314bd0f-bf38-538b-8eca-6a78b20e4675","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-01 - W49","Item number & description written on adaptor"
"b9edb394-56b9-54df-ac77-2fb08fa0f2d3","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-01 - W49","Sizes are correct against job sheets"
"06c8f41f-4473-5009-a554-883536f31a41","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-01 - W49","Drainage correct as per APL manufacturing pack"
"a1bc87df-6fe3-53fe-8fe9-434dff0de0a4","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-01 - W49","Panels are sliding freely"
"32ec3052-5897-546a-a004-43abce34b2f6","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-01 - W49","Correct weight rollers fitted"
"7e6d6ea3-1cd0-5806-a34f-333e7e4fe6d9","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-01 - W49","Stops and end caps fitted correctly"
"95e50fbc-cbf2-5c54-9703-9dba9968d858","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-01 - W49","Infills fitted correctly"
"aa61a259-13e9-5da7-a4be-048eb635c248","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-01 - W49","Correct beads supplied for site glazing"
"b42c70fd-e2f8-4314-afda-4c282df3b9eb","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-01","Apartment 2.08","W-208-03 - W18A"
"a76e8102-dffc-5b0a-8bf7-62a7cd4f5a3e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-03 - W18A","WANZ notes applied"
"7929b623-2b53-57f2-8d8a-6aa058441509","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-03 - W18A","Surface finish is compliant to standards"
"4efb195b-3b75-508b-8f09-288de95c7ff2","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-03 - W18A","Small Joint and back sealing correct"
"62aae287-a4b5-5b3d-bcf5-90d4b5b4d0c8","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-03 - W18A","Hardware is correct and correctly fitted"
"7f7bad02-4290-5e1c-90df-bf52ca7bed13","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-03 - W18A","01003 Liner adaptor fitted to specified centres"
"1643f85a-90cc-58d4-8652-b3b9e7853fca","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-03 - W18A","Item number & description written on adaptor"
"7dca88a6-fdfc-5854-bcc6-db7b53f99f47","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-03 - W18A","Sizes are correct against job sheets"
"9f0f374d-a0af-5001-b8c6-30b172e83aa0","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-03 - W18A","Drainage correct as per APL manufacturing pack"
"0ef1272a-c614-5156-9ba3-9c2331f570bd","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-03 - W18A","Sashes are fitted square and operating correctly"
"bd1c6dc9-f86c-572e-8a7f-be0b2d9c2413","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-03 - W18A","Restrictor stays fitted where required"
"f6444e32-53e7-51e6-b8bb-21d02d1eaead","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.08","W-208-03 - W18A","Correct beads supplied for site glazing"
"7cc71e18-5a17-4bab-be5d-1c3c9f7cceed","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-01","Apartment 2.00"
"2e0c7793-9aa1-47fb-8c16-e82d80de03c8","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-01","Apartment 2.00","W-200-09 - W28"
"70c1465d-b53c-5e0f-966f-a11848e73f68","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-09 - W28","WANZ notes applied"
"914c2ad0-686a-54ce-a5f4-355c68cbc805","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-09 - W28","Surface finish is compliant to standards"
"b1819cfa-0b48-5899-9b73-c721a547625e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-09 - W28","Small Joint and back sealing correct"
"a828cfc3-d97c-57a8-b8c7-38bca939cc41","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-09 - W28","Hardware is correct and correctly fitted"
"f2348710-e3c7-55d2-bc27-a45e652780c7","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-09 - W28","01003 Liner adaptor fitted to specified centres"
"943b0a49-9215-52d9-a73b-989fcb4a9203","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-09 - W28","Item number & description written on adaptor"
"a5d543c8-b154-50af-af6b-512f775c3654","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-09 - W28","Sizes are correct against job sheets"
"1ae569bb-ef45-5356-affa-0f36181b4bb5","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-09 - W28","Drainage correct as per APL manufacturing pack"
"901843db-29af-5284-b3c5-242b2113545f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-09 - W28","Sashes are fitted square and operating correctly"
"cb6fb762-6f44-5a2a-acc9-ebb2d5321bb3","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-09 - W28","Restrictor stays fitted where required"
"0930798d-eca5-5a08-a318-ed84559f9890","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-09 - W28","Correct beads supplied for site glazing"
"b7d99153-d541-43dc-98cb-2f7fd35c9204","","checklist-flat","pass","Hinge door Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-01","Apartment 2.00","W-200-07-W38 METRO OPEN OUT"
"6912c89d-611e-5994-851f-b0fbe27b53c7","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-07-W38 METRO OPEN OUT","WANZ notes applied"
"eff603fe-c4ba-5e9c-8921-c0e33c85070a","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-07-W38 METRO OPEN OUT","Surface finish is compliant to standards"
"f812ecbc-7b4f-5683-8851-6c4dd8767607","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-07-W38 METRO OPEN OUT","Small Joint and back sealing correct"
"7b15e4fe-7c15-5d43-a68f-0c42515f4d7f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-07-W38 METRO OPEN OUT","Hardware is correct and correctly fitted"
"e35e5a21-795f-57a8-a0d2-e5c67151bc89","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-07-W38 METRO OPEN OUT","01003 Liner adaptor fitted to specified centres"
"d20c8608-12a4-5d1d-82c7-832e2bb9bc52","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-07-W38 METRO OPEN OUT","Item number & description written on adaptor"
"63d5de07-04df-5578-bf75-a217eec31a44","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-07-W38 METRO OPEN OUT","Sizes are correct against job sheets"
"d9c29c74-9dee-5f9f-a0bc-2f82f1adb43f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-07-W38 METRO OPEN OUT","Drainage correct as per APL manufacturing pack"
"7a2435a5-83d1-5858-a6ca-aff50e82b991","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-07-W38 METRO OPEN OUT","Doors are square and operating/sealing correctly"
"cee159e6-f837-581e-9dc5-8555558bde4e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-07-W38 METRO OPEN OUT","Strikers are engaging correctly"
"7a10c36e-9495-582b-9ab0-e910a6e614c5","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-07-W38 METRO OPEN OUT","Flush Bolts/twin bolts are engaging correctly"
"767f55b5-a2d2-5aaf-b5c3-20e2cd5a7163","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-07-W38 METRO OPEN OUT","Correct beads supplied for site glazing"
"80ea9611-fcc0-48ac-8b9e-f4220afdcb6f","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-01","Apartment 2.00","W-200-06 - W26"
"67e8e64f-18b7-56cb-a9a1-d9fcde57c338","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-06 - W26","WANZ notes applied"
"7bac513b-a8e6-5a13-8785-a5454d23453d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-06 - W26","Surface finish is compliant to standards"
"999d7258-575f-5a9c-83bd-62a0e7141d5d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-06 - W26","Small Joint and back sealing correct"
"7f71c857-be51-5ffc-9772-b1e1d9f530c7","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-06 - W26","Hardware is correct and correctly fitted"
"29580ffd-6dab-52ae-b014-78c6ebb0dd15","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-06 - W26","01003 Liner adaptor fitted to specified centres"
"3a489b33-26e3-52db-9149-662ae7a1b8e9","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-06 - W26","Item number & description written on adaptor"
"69f58dbb-b199-5daa-8a58-ec90991876b1","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-06 - W26","Sizes are correct against job sheets"
"550ee830-c4d2-54a3-b8f0-c5ac5129144e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-06 - W26","Drainage correct as per APL manufacturing pack"
"406aa54e-127f-5e42-80c3-f38792851567","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-06 - W26","Sashes are fitted square and operating correctly"
"4719b4de-0e25-5616-a7b3-71fa3b96917c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-06 - W26","Restrictor stays fitted where required"
"f414e490-e847-5152-a9ac-7c7458858690","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-06 - W26","Correct beads supplied for site glazing"
"8c3a77d2-13f2-479c-ad5c-532c5d855d45","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-01","Apartment 2.00","W-200-05 - W26A"
"47db680d-0c1f-5c60-aeb2-9450adfdf31b","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-05 - W26A","WANZ notes applied"
"10435225-f2c7-511b-b3d7-86b78d858e20","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-05 - W26A","Surface finish is compliant to standards"
"2481c950-6b97-547a-8bd5-ebe132b92b1a","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-05 - W26A","Small Joint and back sealing correct"
"6c4cf815-a3cd-5d1e-b1ac-3d0bb77e2a75","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-05 - W26A","Hardware is correct and correctly fitted"
"91d7c608-d29d-5bc2-a820-f9563ab6fd3f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-05 - W26A","01003 Liner adaptor fitted to specified centres"
"6c997e97-9454-5d6e-bb24-7f656f5bf2fc","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-05 - W26A","Item number & description written on adaptor"
"8d0ca26d-97e6-54a7-87dc-4d6482d45433","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-05 - W26A","Sizes are correct against job sheets"
"5c91746b-4502-5ee0-89ba-5bfc97832fd0","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-05 - W26A","Drainage correct as per APL manufacturing pack"
"a6179888-cee2-57ea-968d-1c5cf130de0e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-05 - W26A","Sashes are fitted square and operating correctly"
"4eb4e542-d0d2-5717-a5e6-9bbadae8907b","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-05 - W26A","Restrictor stays fitted where required"
"823bb44a-203a-518a-aa53-ee72300e3ccb","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.00","W-200-05 - W26A","Correct beads supplied for site glazing"
"a4f21e9e-0b3a-4923-83d1-b6a46044e937","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-01","Apartment 2.11"
"1a9f67da-3784-49f5-9b2e-0ef8b5857c7a","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-01","Apartment 2.11","W-211-09 - W13A"
"d95a6f0b-3ea2-51b8-b661-39dac05316cc","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-09 - W13A","WANZ notes applied"
"a920edc9-615f-5946-8378-f51397348177","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-09 - W13A","Surface finish is compliant to standards"
"441e840d-3fe7-53c3-9ebc-42f7278b7899","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-09 - W13A","Small Joint and back sealing correct"
"f4498abb-0f5e-5d0e-aaff-1ebbb87b1a6c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-09 - W13A","Hardware is correct and correctly fitted"
"4e1e878c-9510-527c-806c-2569db4d3bda","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-09 - W13A","01003 Liner adaptor fitted to specified centres"
"ea610bd2-dd46-5075-8924-6e3fec6fd3f8","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-09 - W13A","Item number & description written on adaptor"
"5882692b-78ae-56f5-8525-4f3412587600","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-09 - W13A","Sizes are correct against job sheets"
"e4ec2469-3038-59ea-9df7-b6207cb312e4","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-09 - W13A","Drainage correct as per APL manufacturing pack"
"a3aa7327-df33-572c-b39c-8d1726022676","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-09 - W13A","Sashes are fitted square and operating correctly"
"16574991-10c6-565b-880f-b04364221170","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-09 - W13A","Restrictor stays fitted where required"
"69f668c4-a9a0-5e76-99c4-660b52c72864","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-09 - W13A","Correct beads supplied for site glazing"
"7910a7df-6874-46fb-a7c5-ae1f9b513a9f","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-01","Apartment 2.11","W-211-07 - W23"
"4cd427d2-c28d-5ee1-bcb2-d45e08331eac","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-07 - W23","WANZ notes applied"
"02c5a500-e1fc-5512-a2da-a6845094693d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-07 - W23","Surface finish is compliant to standards"
"977d06f0-e43a-5b04-b9cf-b7e9a9e90a34","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-07 - W23","Small Joint and back sealing correct"
"daec3c72-66d6-5c09-b3f9-4c4b5dbd3ca5","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-07 - W23","Hardware is correct and correctly fitted"
"73ecbea1-5976-554e-8a14-cf2cf9345138","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-07 - W23","01003 Liner adaptor fitted to specified centres"
"9c87d665-f280-58f6-913c-88fa2cc89fb2","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-01","Apartment 2.11","W-211-07 - W23","Item number & description written on adaptor"
