"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"231c46f9-6447-4263-9019-61d906e151c8","","folder-normal","pass","","step","TRUE","FALSE","Nov 22"
"83022954-4240-4b9f-a0b7-633222af6d29","","folder-normal","pass","","step","TRUE","FALSE","Nov 22","Joel Gilbody "
"ce3d56c5-d5a9-4e46-aadb-044865235319","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 11.9.23"
"c301eae5-f34a-401c-b417-23d80eff31df","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 12.9.23"
"2b9e9068-1afd-492a-83d2-7105af53b272","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 13.9"
"f962f2f1-3bfc-48c1-966d-aa03ba2ef8c1","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 14.9"
"c2e41916-4726-4d2b-935c-11a9374866f2","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 15.9.23"
"a8def744-dfa7-4636-a8b1-ac41d1108a39","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 19.9.23"
"629c2c02-a281-4490-babe-3b6f478c76b9","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 20.9.23"
"d80554a6-6e1d-4b07-bf9b-cd0a3fcc38c1","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 21.9.23"
"49938b63-643f-4b5b-a8f4-82c04f44d683","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 22.9.23"
"9d7f22e2-d336-4a4b-abb8-ad0bb950fa4a","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 25.9.23"
"bc761532-bad9-4f89-8798-0196144ebc97","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 26.9.23"
"ba1e09e5-7474-4e16-bea9-82cbf2c32f2c","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 27.9.23"
"f4aba522-2672-43bc-80e3-de9c91aaeb1e","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 28.9.23"
"48519583-29d4-4bca-b17e-4be1b67f3aea","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 29,9,23"
"29a3324d-a523-4a80-9d73-2c8abb189b9f","","folder-normal","pass","","step","TRUE","FALSE","Sep 23","Tyler Nai"
"473d4aa9-aa84-4c73-ac75-8615473223f2","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","01/09/2023"
"831fce34-2072-4f62-8b46-5b562cf67f89","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","4/09/2023"
"e0a4cdd8-e3b8-4e80-98af-b5a2f5faeb16","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","05/09/2023"
"63d55ad6-72f6-422f-b3f6-82a254cf8e20","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","06/09/2023"
"289caf98-7d42-437d-a04e-252de76e54a2","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","07/09/2023"
"d577f708-8e9f-4e41-8943-897d98de9ba9","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","08/09/2023"
"47fc6cc4-26b9-47b1-8210-ed70c72504ce","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","11/09/2023"
"15bfe53d-3da8-4d65-a9a4-285bcb31bcc2","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","12/09/2023"
"1b51b190-4012-49db-b5c5-c2c44f950be1","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","13/09/2023"
"eeb30f31-02ae-47c7-9f24-9c90d5f48056","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","14/09/2023"
"204c8a26-cb98-46fe-ac23-f3c62ca6cbea","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","15/09/2023"
"54361dd8-ff6c-460a-9466-b0567f6e4e84","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","19/09/2023"
"8c959af1-d5c7-41ec-8e77-e60f23c45a53","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","20/09/2023"
"e9c74e57-c7e2-4ac5-94b0-d683ae73e8a3","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","21/09/2023"
"ebe6ce8d-1b15-4feb-9d88-4a57a2fe57cb","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","22/09/2023"
"235b6f91-5060-483b-a805-6a6ff4b933ec","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","25/09/2023"
"0986040f-cda1-4d75-9029-a371b465cab8","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","26/09/2023"
"1ee7df9a-3e7a-405d-bcaf-bc98b4b82727","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","27/09/2023"
"6075fa6b-6d26-45ad-bc6c-19ca1e4b9366","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","28/09/2023"
"11bd5ca7-3657-44b0-863e-f8cce74b4b7c","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Tyler Nai","29/09/2023"
"79e3c4d6-660b-45a1-9642-d83af1fdb4a1","","folder-normal","pass","","step","TRUE","FALSE","Sep 23","Wayne Buckingahm"
"e6b0d15d-13d2-4c3a-9f80-0a49ea55a6af","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet1.9.23"
"97451521-4fc0-4835-85e0-d4da067c52d2","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet4.9.23"
"67a5653b-ecf5-46f0-b2f0-ad2a9d88312c","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet5.9.23"
"0962b31f-c2c6-4165-a0db-57aae9e78082","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet6.9.23"
"6275df4c-dec1-454b-a754-b4baddbb62a5","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet7.9.23"
"718d029c-c1ea-4ffa-87d4-7f7a05673c24","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet8.9.23"
"b480a34c-f681-44a4-bd80-010b84d9d877","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet11.9.23"
"e328e442-52e5-4952-9638-28f855898ee1","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet12.9.23"
"14e8429a-9e09-44ed-86ca-988d4946bdbd","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet13.9.23"
"e8af9277-a1ce-4bae-8bdc-45806be87a21","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet14.9.23"
"23e3c6a6-bf6c-49bd-a366-111a1f7fc936","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet15.9.33"
"50482543-7893-429f-8185-82147f7060b8","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet19.9.23"
"048df9c1-5439-450e-9dae-becd843f2850","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet20.9.23"
"334da46c-142a-41b8-8a01-1b7c22118355","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet21.9"
"9ae52b4e-90b5-4b32-b601-491f6e549660","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet22.9.23"
"5a6d73f4-182b-4470-bcb7-9a2bb26f44b8","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet27.9.23"
"781d2883-44c0-4950-b734-d77729f6aa21","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Wayne Buckingahm","Daily Diary / Timesheet28.9"
"3182b72d-bac4-4e13-8c72-34018f9f9474","","folder-normal","pass","","step","TRUE","FALSE","Oct 23"
"918b43cd-25d7-427f-babe-66ec51f96ea1","","folder-normal","pass","","step","TRUE","FALSE","Oct 23","Blake Hadfield"
"c0e65779-4808-428c-8e5b-88a2b7d706c6","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","04/10/23"
"e57ae8f8-7097-4019-a735-008b984842ce","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","05/10/23"
"cd21fbe0-f931-43c6-a1fc-36c147745d8c","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","06/10/23"
"65b3ba6f-9223-4aff-8e87-af285de4eb6c","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","09/10/23"
"acb35ab6-c8e7-4793-bcf3-acfa6d8c4b86","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","10/10/23"
"67ae0565-b050-40e1-95a0-e6584c20f4db","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","11/10/23"
"1d62e29a-1c71-4909-95ce-0267733a464d","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","12/10/23"
"44480d09-33f9-4410-8174-537c6054f50a","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","13/10/23"
"5b09d647-1105-4a2a-81c3-7810eaa0d7c1","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","16/10/23"
"0cf5be5a-aaed-4764-8a7f-bdc8c26dbb4a","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","17/10/23"
"4ea5d4bb-d24e-4c44-a0eb-784b2542ec47","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","18/10/23"
"190979d3-c44e-41a1-86f5-e6ea81b57466","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","19/10/23"
"b36be728-e521-4bcc-96f4-159ae1f74ade","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","20/10/23"
"f0e76b82-8e30-4b1e-8260-4a1f1dce0bd3","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","23/10/23"
"8a0ee249-e629-48e5-af55-6b34d8621d14","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","24/10/23"
"93352a9e-99a4-4758-8898-7caf2d12c1aa","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","25/10/23"
"262dbfd7-ee1e-42a5-bace-bf4141f72cab","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","26/10/23"
"9bba3271-1017-454c-b32c-9e7ac19d3d78","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","27/10/23"
"1696da7b-9627-461e-aca0-367d0eccebf4","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","30/11/23"
"eedc6a4b-6d5e-409a-9d1f-8ac2918b3e9c","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Blake Hadfield","31/10/23"
"8d45175d-0bb7-4a88-8609-90a55fa60aaf","","folder-normal","pass","","step","TRUE","FALSE","Oct 23","Corey Storm"
"e05877cf-7099-43dc-83f4-93f3a71513f3","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","04/10/23"
"5f08ebbb-c312-4f86-b782-0a75d7e2ede1","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","05/10/23"
"e4170b71-a73a-4498-824b-fcae54b69e6d","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","06/10/23"
"f9d3af14-b23c-49ca-87ec-ae923abd18f4","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","09/10/23"
"23e576a5-981e-4434-b3e3-36b3fd8b1f47","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","10/10/23"
"b4168389-2c32-40bf-ad52-123e630037df","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","11/10/23"
"36dd26af-239e-4740-81ca-6e230cf4e9e0","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","12/10/23"
"47baff9c-cf56-4321-8031-204a41c870c6","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","13/10/23"
"d0ca7c00-7ce7-40e0-87ee-09b396966d17","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","16/10/23"
"0c43aead-07ab-4619-88e4-822b92d55a86","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","17/10/23"
"85291a56-9af3-4472-b55e-d3f281151ae6","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","18/10/23"
"bc52c607-2b28-4b5a-a68b-22c619c808fa","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","19/10/23"
"d90fbf57-9f92-465e-b119-44b57dbe25b5","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","20/10/23"
"d962991a-c6eb-42af-8450-c78c1c7b88b4","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","23/10/23"
"10d68f68-fd3e-48f2-a4b9-8d3ab5fb16ee","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","24/10/23"
"bc54346d-8996-4eae-9e94-f14d9c129a2e","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","25/10/23"
"997f7d77-3c20-439f-9f18-4919b4c5878a","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","26/10/23"
"54e533a2-0ad5-4348-9d47-4f95e4e11fa8","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Corey Storm","27/10/23"
"7a2b89f6-da8b-47ab-8262-2da80adba7d4","","folder-normal","pass","","step","TRUE","FALSE","Oct 23","Jonathan Brown"
"6fd346d0-a983-4d03-9a90-c9fe8eba1e7d","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","04-10-09"
"72a9c380-64d4-44c1-8646-d20b515f7606","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","05-10-23"
"fb22a1cc-1560-45ba-af7a-cb5c8a430813","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","06-10-23"
"90cef2ff-03d9-4ef5-a508-efed0a9e11c8","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","09-10-23"
"815070da-2736-4403-a2c4-2e636fe18537","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","10-10-23"
"86390df5-cf36-4d2f-9351-4bbb38d2d0ef","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","11-10-23"
"c4c577ce-8ef9-4d3b-9630-0ab09e9aaad6","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","12-10-23"
"2ca5bde9-9991-48a5-9cdc-bdec7c400ff3","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","13-10-23"
"540df934-8e63-4e3b-9ba8-a00523e81619","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","16-10-23"
"15a3e2f4-7968-4025-abb6-7c1a9bcb1f50","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","17-10-23"
"6ced9250-91ff-46d1-aac6-972781618510","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","18-10-23"
"225c68d2-93d3-487f-a69a-3626e0d3dd4a","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","19-10-23"
"b85b42c7-e30f-40b0-a23c-75ac6b88383e","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","20-10-23"
"a2b13c46-65ac-45ef-b09f-96cc91e272d0","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","23-10-23"
"9898d542-6850-462b-9d55-563508d94334","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","24-10-23"
"363d2b47-031c-43fc-ab90-29a1215f82d4","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","25-10-23"
"7069997d-1081-4ee1-ac08-6bee6787e011","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","26-10-23"
"eea6838c-29f0-4893-9f83-14b54880421d","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","27-10-23"
"dcacce0d-47ea-4897-b0fb-6ac18924abde","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","30-10-23"
"a063c640-1830-4dca-9a7a-ba952846df55","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Jonathan Brown","31-10-23"
"21e61fca-250d-42b7-94f3-7f4796177203","","folder-normal","pass","","step","TRUE","FALSE","Oct 23","Lachlan Cameron"
"5f99943b-1cb5-4b7c-a39a-962d6931212c","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Lachlan Cameron","04/10/2023"
"e8dd409b-0109-4594-9ecf-f5d08f1c937e","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Lachlan Cameron","05/10/2023"
"03cc27ad-92e0-4562-a964-32624073ec0b","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Lachlan Cameron","06/10/2023"
"65a25907-b4cf-4290-b968-1ffee61255f8","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Lachlan Cameron","07/10/2023"
"38f53cbd-ea75-4ed4-b5d1-87823e414206","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Lachlan Cameron","09/10/2023"
"f74f86ca-c5fa-411e-93fe-a46706fb7cea","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Lachlan Cameron","10/10/2023"
"f0a94ced-9b6a-4b27-acbc-038d2e63c8b2","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Oct 23","Lachlan Cameron","11/10/2023"
