"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"e9ecf9fa-7dbb-5cef-8b09-3e4f97e887b7","","folder-normal","fail","","step","TRUE","FALSE","Ground"
"73602264-aaae-50f1-a1ee-446451fb298e","","checklist-flat","work-in-progress","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404","checklist-flat","FALSE","FALSE","Ground","D001.06"
"4f3be522-597e-47a0-8c99-e4320e8fac8c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","D701.02","Opening and sill acceptable. All elements approved as per drawings"
"055a7604-36a7-5932-9ae2-a768c93a4da4","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 7","D701.02","Opening wrapped & prepared correctly by others"
"94419981-56ec-4f9b-ac56-ffb7d203331c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","D701.02","Sill tray installed"
"555d7328-3e6b-4982-8dff-82f8ca0bdc33","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","D701.02","Check joinery is free of damage"
"2fe4f542-f2ae-4bb6-90d3-d5651bb356f2","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","D701.02","Check frame and orientation is correct"
"4e0e5f46-781a-46ca-981e-8ef8fb4fb992","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","D701.02","Fixing type and set out is in accordance with shop drawings"
"38308b7f-0eef-4aee-8ed0-6c1dfff33d57","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","D701.02","All fixings oversealed on frame and no tooling damage to frame"
"07f81faf-6e24-4e7a-8f6b-9eac16916bf7","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","D701.02","Internal air seal is in accordance with shop drawings (min. acceptable size 6mm)"
"ee5ac8ef-fe5a-4933-9899-6b3fb6f10f0d","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","D701.02","Viridian supply glass free from defects for installation"
"ad1e5d4c-ebc2-4956-a44e-0976d829057c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","D701.02","Glass specification correct to the window type"
"75d9bb04-4629-45a8-9c95-d03130457192","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","D701.02","Beads reinstated correctly and wedged off completely"
"a32fc1a4-45d1-5dc7-a013-4d541c6334b2","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 7","D701.02","External flashings installed as per shop drawings"
"9e68f985-219c-4090-b491-5a2806b69a53","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","D701.02","Rain shields"
"143d1fe3-80f0-4177-ac8b-5ef507b23d24","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","D701.02","Rain shields"
"c5eff8c2-bbb1-563c-97e9-705398642899","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 7","D701.02","Installed / Fixed As Per Shop Drawings"
"41eb7421-cc99-5f84-9a42-5b8c1017e58c","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 7","D701.02","Airseals Completed (photo)"
"ebd1411a-d9d0-5aa5-8da3-940666276552","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 7","D701.02","Site Glazing Completed"
"4a1a242d-0a49-5e41-9479-578a6a89e709","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 7","D701.02","Trade clean/protected"
"c686ba7f-47b9-5797-8315-f60023df8387","","checklist-flat","work-in-progress","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404","checklist-flat","FALSE","FALSE","Level 7","W701.01"
"f0f981bf-4691-48fe-a983-8df56e8e1a22","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.01","Opening and sill acceptable. All elements approved as per drawings"
"2ed3f62d-10e5-54bf-9ef9-c6c3e09dcbf9","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 7","W701.01","Opening wrapped & prepared correctly by others"
"42b415b5-bd7a-4e2e-9ac9-1adbad917895","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.01","Sill tray installed"
"411ec118-d881-4eb9-b1f6-c98c3ffbd4dc","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.01","Check joinery is free of damage"
"8cee09e7-c38a-40a6-8b7d-acc7af810409","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.01","Check frame and orientation is correct"
"abbcb9e0-d3d9-4954-8ec0-b6acec8a5516","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.01","Fixing type and set out is in accordance with shop drawings"
"cd7470e6-9095-43cb-90f5-6c1c11eaa530","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.01","All fixings oversealed on frame and no tooling damage to frame"
"1d722a82-e667-4802-9b96-9543931650cc","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.01","Internal air seal is in accordance with shop drawings (min. acceptable size 6mm)"
"00e8a077-c061-4494-98df-985d27e816da","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.01","Viridian supply glass free from defects for installation"
"2eab8a83-5da7-4cbd-9b0a-79c6735ffbaf","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.01","Glass specification correct to the window type"
"91543337-5534-494b-8039-768026f7391c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.01","Beads reinstated correctly and wedged off completely"
"b4207ddf-8125-5be1-9bd4-225704bea9b6","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 7","W701.01","External flashings installed as per shop drawings"
"6cdb77b7-6207-4a11-840e-b9826c2f768f","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.01","Rain shields"
"cd2280ac-27a5-48f6-9d7c-5e4522035760","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.01","Rain shields"
"ef99e796-b72e-50b6-83db-1f7484f74249","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 7","W701.01","Installed / Fixed As Per Shop Drawings"
"c879d89e-04b3-5d8e-b362-c3d6f500ecf8","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 7","W701.01","Airseals Completed (photo)"
"5a75b34c-182f-54f6-aca0-651d1deb94af","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 7","W701.01","Site Glazing Completed"
"2adf6b53-cd3f-51a5-bafd-d7c748cf9c2e","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 7","W701.01","Trade clean/protected"
"0031216b-1b0e-521f-a72a-c6b21b081559","","checklist-flat","work-in-progress","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404","checklist-flat","FALSE","FALSE","Level 7","W701.02"
"06b7a6cf-32d6-4a4b-9ea1-794272473b2b","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.02","Opening and sill acceptable. All elements approved as per drawings"
"305b094d-058b-5b99-8228-886666f89e8d","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 7","W701.02","Opening wrapped & prepared correctly by others"
"49376778-eba0-45af-b488-2c81bfecb021","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.02","Sill tray installed"
"4ae5020f-92b1-4b13-b470-471876ca744e","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.02","Check joinery is free of damage"
"34191262-7e6d-4d0b-8266-36c2384d0b51","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.02","Check frame and orientation is correct"
"2a797937-e00b-42ae-b93c-27fc065e1255","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.02","Fixing type and set out is in accordance with shop drawings"
"3a2736d8-7a2d-42cb-bc02-fc7f557741af","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.02","All fixings oversealed on frame and no tooling damage to frame"
"02aaba49-c1b0-47cf-b3f4-ce8993d9b84d","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.02","Internal air seal is in accordance with shop drawings (min. acceptable size 6mm)"
"9d473949-ccf1-467d-bc80-fc7ef2d4a48f","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.02","Viridian supply glass free from defects for installation"
"873db6e2-09c8-4d79-99e9-f36c2350c090","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.02","Glass specification correct to the window type"
"58979e8b-eb00-45b2-9a37-71f074c64f43","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.02","Beads reinstated correctly and wedged off completely"
"519f96b9-4e10-51f6-bff9-11cd82516d02","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 7","W701.02","External flashings installed as per shop drawings"
"d2765df1-1ec7-420c-a92d-d06d8a19cd78","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.02","Rain shields"
"9dcd575c-41e2-428a-9de5-10bcde6c7664","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W701.02","Rain shields"
"b1f05af2-dcdf-5613-883b-bbd4bc7715cd","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 7","W701.02","Installed / Fixed As Per Shop Drawings"
"204944eb-dc52-51a2-9a85-031061a50944","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 7","W701.02","Airseals Completed (photo)"
"0c01def3-7d87-503c-904e-4d1819da0406","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 7","W701.02","Site Glazing Completed"
"57c6c62f-5285-5d18-8f81-574877fa8845","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 7","W701.02","Trade clean/protected"
"6a7798e6-db30-5530-8db0-eab2a8ed783e","","checklist-flat","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404","checklist-flat","FALSE","FALSE","Level 7","W710.01"
"43bc490a-a53e-43cb-8f84-6345088a111b","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W710.01","Opening and sill acceptable. All elements approved as per drawings"
"5bd6a680-c739-5b0e-989b-680a459f7a85","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 7","W710.01","Opening wrapped & prepared correctly by others"
"df11ff7c-9e97-4ddd-be2d-c192faadb773","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W710.01","Sill tray installed"
"b76a27a0-f223-4bca-aa06-6e6b70146453","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W710.01","Check joinery is free of damage"
"666fa885-3ba4-4870-b884-528e5d1b1193","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W710.01","Check frame and orientation is correct"
"5f2bc6df-aac3-44ee-b79c-a819778d924c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W710.01","Fixing type and set out is in accordance with shop drawings"
"537319a1-8fab-4009-9302-4e846251fb12","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W710.01","All fixings oversealed on frame and no tooling damage to frame"
"6f044f1d-a6bf-435e-b2c2-94fe8c3c098d","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W710.01","Internal air seal is in accordance with shop drawings (min. acceptable size 6mm)"
"cf0c7f56-9d34-4e24-9f83-7e44222e2d5c","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W710.01","Viridian supply glass free from defects for installation"
"30696e1c-24c1-4c06-a82d-a512e089f5a6","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W710.01","Glass specification correct to the window type"
"be2fcce1-c26e-46ff-b82b-c06fd0326a95","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W710.01","Beads reinstated correctly and wedged off completely"
"74971daa-2b90-5e56-a220-6a533b8544e8","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 7","W710.01","External flashings installed as per shop drawings"
"cc25e13a-a4ed-41d9-9fbe-d6f8c72b3242","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W710.01","Rain shields"
"e0d18af2-ecf4-486e-8a07-8739718ee3be","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W710.01","Rain shields"
"e416143a-eeff-5553-bec2-e016ac7785d3","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 7","W710.01","Installed / Fixed As Per Shop Drawings"
"f37cda71-0eff-5fe6-963f-3078da0c553c","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 7","W710.01","Airseals Completed (photo)"
"fd61b713-925f-5314-ad2b-8c82955b42ae","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 7","W710.01","Site Glazing Completed"
"21111b62-8985-5630-9883-c900185ae925","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 7","W710.01","Trade clean/protected"
"58aa459e-24b3-5c49-a635-79424370a0c4","","checklist-flat","work-in-progress","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404","checklist-flat","FALSE","FALSE","Level 7","W706.01"
"b9e87a26-d6f6-4cb9-b599-8bc42085ec8a","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.01","Opening and sill acceptable. All elements approved as per drawings"
"e87fc7a0-68d2-567a-8bf5-7e459495fd47","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 7","W706.01","Opening wrapped & prepared correctly by others"
"7b5e67f5-8ac4-4ec4-8a79-0e20f2ffa7f4","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.01","Sill tray installed"
"b2063492-c074-46cf-a45d-8e6e36ec6ab8","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.01","Check joinery is free of damage"
"9b6dcb14-4d31-4d0b-b951-248183fedf2f","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.01","Check frame and orientation is correct"
"d77ad81a-7d1d-42d4-89e3-f078efd76172","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.01","Fixing type and set out is in accordance with shop drawings"
"308d60ba-4776-4b78-8e83-6458d9ae2d36","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.01","All fixings oversealed on frame and no tooling damage to frame"
"af3e84ec-ec8d-4e61-81c3-4447f279cf5a","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.01","Internal air seal is in accordance with shop drawings (min. acceptable size 6mm)"
"814904e3-dd4c-4b15-b336-c0131bf13109","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.01","Viridian supply glass free from defects for installation"
"158a37ad-0f4b-4aed-816a-2b82a0f4b721","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.01","Glass specification correct to the window type"
"904ba63f-0371-4817-8641-00df59d5e051","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.01","Beads reinstated correctly and wedged off completely"
"fc6e0cb9-593d-57e2-8a00-f08f1741e938","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 7","W706.01","External flashings installed as per shop drawings"
"daf8f2e5-4862-4a14-ba69-0fbd94600257","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.01","Rain shields"
"efe3fa51-41ec-49a6-9fa3-d3d619c9bcef","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.01","Rain shields"
"81a2eeaa-0d0f-5c90-90cd-ab3dbb35716e","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 7","W706.01","Installed / Fixed As Per Shop Drawings"
"0c5d25b8-78f7-5bc1-abb1-17515f4136e6","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 7","W706.01","Airseals Completed (photo)"
"6a4a8c3f-f0dd-5e4e-9b00-34562e09274b","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 7","W706.01","Site Glazing Completed"
"6d11d0fe-411b-580f-9b6f-12e096895ecb","","checkpoint-status","not-started","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 7","W706.01","Trade clean/protected"
"610785b3-0a2d-5eb9-8c92-18cd2b668d36","","checklist-flat","work-in-progress","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404","checklist-flat","FALSE","FALSE","Level 7","W706.02"
"2ab465f7-6efa-421e-94ab-ae731fa30df2","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.02","Opening and sill acceptable. All elements approved as per drawings"
"8f4bde33-8dd7-546a-908a-1feb490b08da","","checkpoint-status","pass","5c2fff5a0f62b5c13f98ea2558086c0a691dbede4d2cccb12dca3e505cd98404:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 7","W706.02","Opening wrapped & prepared correctly by others"
"4728a612-0bec-4dab-b26f-f4e5c4677200","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.02","Sill tray installed"
"fe2546c3-0d36-419a-a36b-0bf584443bc6","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.02","Check joinery is free of damage"
"b55edba5-5c47-42e9-a26a-4c26c2ed906e","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.02","Check frame and orientation is correct"
"68b34d41-54ef-4dd2-931b-f95955c628bf","","checkpoint-status","not-started","","","TRUE","TRUE","Level 7","W706.02","Fixing type and set out is in accordance with shop drawings"
