"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fc44f316-65af-4658-a916-8acccb901119","","checklist-flat","","SYS - Job Details Checklist (V1)","checklist-flat","FALSE","FALSE","Job Details"
"a184365c-6c00-4ce8-9630-0f3593ca1e64","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture"
"1149ba57-3fb5-4b6b-92bb-a6ab6eee47ba","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Panels"
"13270611-ddca-49d2-bbb2-734b4a5ea9bf","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Panels","Building A "
"8f6a35b1-8d7d-431b-a2ab-9e906ab24be6","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Panels","Building A ","782-A-P01 to 782-A-P104/05"
"845c4648-cdfa-466b-a9b9-8ab7a33d3c29","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA105"
"59b30a08-38bd-4f77-a6d5-d53cac719d8e","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA106"
"456354c4-f12b-47f2-9ac0-e9046512abe4","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA107"
"b1671cd5-5622-4fce-adcc-64f21d2e587e","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA108"
"cc7232e5-90ef-4208-b2a7-675539d6439c","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA109"
"939227a8-e011-46be-b3e4-e3accc3fbfe4","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA110"
"6155f633-de29-45e3-b194-9efbaa5b6cd9","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA111"
"4d5bec02-9934-4c08-8406-aef622956929","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA112"
"63174946-5dce-4947-bc98-cb425a34afdd","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA113"
"dd74190a-deee-405b-8c4a-a5a86bea909c","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA114"
"e99d0326-862c-43cd-ac08-83983c60c48c","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA115"
"eaf5bc66-a983-4125-b38c-981813530d48","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA116"
"d6d34a49-5668-4b02-b022-bb70fd0781ef","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA117"
"dedd3c93-90e1-44f7-b119-765b2702a476","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA118"
"f0b6a268-700e-422d-ab5b-2cb2a115bf91","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA119"
"a72ad99d-9154-48e4-b971-9281f25200b2","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA120"
"f2d42b77-7010-4d84-9bbb-10051409a877","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA121"
"5e335f9e-49c4-4dbc-96f4-8c34faf0bf58","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA122"
"898f95df-df3d-4e85-94cc-fd1ae3b1a1ef","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA123"
"1ce76bf7-7a62-4597-918c-fef0e3357dd5","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA124"
"d268151a-5ac3-4f14-bc5e-9475cbca78fd","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA125"
"5b1b73fc-5106-4fb7-b6a2-cb16266259b6","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA126"
"d61532f3-eff1-4629-95ca-c820bfdc7fbb","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA127"
"fc3f8a2e-ef94-4f1d-a2da-12bf42388917","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA128"
"85af337c-0ef3-4e3d-91ba-b344ee727cdd","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building B","782-B-BA129"
"36c3463d-7c4b-4439-8d33-d0dc28820e47","","folder-normal","","","step","TRUE","FALSE","Precast Manufacture","Precast Balconies","Building C"
"c38b96f6-b0f5-47c7-8013-1e1385b79555","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA101"
"de783e53-8477-4f4f-8a13-60afd7d4e3fb","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA102"
"0a6b634e-ac48-4003-8078-8123985cdbfc","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA103"
"5ae8c8b1-eb3a-4af8-b601-748eb1639c04","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA104"
"766ea3aa-c9a1-47b1-aea0-fec36a93799f","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA105"
"a2d9e040-1916-48d2-b331-24b87dba433e","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA106"
"18618a2c-2af0-4bbb-bf7d-ab8049c3e109","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA107"
"eadddb6f-46ac-4573-a2f6-f0333cb1a95a","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA108"
"00f5bca1-e5ea-4cf7-af5c-260d1b1ae121","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA109"
"85aa09ee-68c4-45c3-b5a8-c9f75b79d676","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA110"
"ad538bc6-418f-41d2-9d7c-c8ec6cdb8762","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA111"
"52749577-0129-4514-a3c6-95bdb6201662","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA112"
"bced70d8-8f5e-4c79-8ad1-c8db519a133e","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA113"
"0ff7cd1c-d23b-4dda-beda-d338decf5f75","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA114"
"08e0e2c5-2751-4cba-ba05-19f057eaf283","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA115"
"139fa562-7c12-4e18-b7dc-0bacf4ba3812","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA116"
"5532a3aa-a49d-4408-8194-a86345d92b5c","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA117"
"646ce3d1-08bd-4b64-820b-91e98307d286","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA118"
"c60aec91-c370-401a-8732-dfde26da6fe8","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA119"
"b66c98b8-fbb4-496e-9b73-c517253d2d59","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA120"
"71a2f0c3-160b-490d-8845-af712dff8abb","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA121"
"9517dd82-f4a8-438c-a173-4be5c1993136","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA122"
"b737640f-18c0-4d4b-ba22-4f3585906191","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA123"
"84e2f35f-cef2-4101-ae4e-55c8fc2e1b47","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA124"
"287bedff-9380-4cdc-8e7b-e075f94d976c","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA125"
"3592a9fd-60c6-4584-81ac-997ed5486b99","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA126"
"ee356163-bc71-4b43-8a37-cf2fcc301560","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA127"
"b071ac9b-9f41-4b2f-83e9-07327dbf7cc3","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA128"
"8d3a5ca1-fa44-49dc-8025-ca56068f7019","","checklist-sectioned","","QA - Item Checklist (V6)","checklist","FALSE","FALSE","Precast Manufacture","Precast Balconies","Building C","782-C-BA129"
"e23db22d-54f5-4dbf-9eb0-373fefcc7c9d","","checklist-flat","","SYS - Compliance Documentation Checklist (V1)","checklist-flat","FALSE","FALSE","Compliance Documentation"
