"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"555936a5-dcde-4ed4-ae6c-d9d68f18feeb","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"31bd9329-fd12-450d-bb0d-8e7fe3dc4c46","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Rough In"
"82e71c42-7bd6-40f0-a992-a0c9d34c5edc","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Rough In","Apartment"
"7d9159a6-2222-454e-8bea-73f5dc180bfb","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Rough In","Apartment","Ground"
"43211ad5-bcbf-468f-b435-3cc5be8a77f4","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-03","AC-A-8-03.01"
"82a4c262-730a-4562-8643-eb99e50f8073","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-03","AC-A-8-03.02"
"27ea5a7c-538b-44db-8d99-b30fc9d29087","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-03","AC-A-8-03.03"
"a190cb0c-ab6e-4bdf-bca8-d425be997c6a","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-03","AC-A-8-03.04"
"63d70219-c0ef-4701-bbcb-bfc612986f15","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-03","CU-A-L8-03 : Apt L8-03"
"99074e43-f173-4f68-a00b-714d8c24a0ea","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-05"
"2250d323-206c-41f9-9036-d9904be0e3de","","checklist-flat","not-started","Commissioning - DUCTED AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-05","AC-A-8-05.01"
"9555ddfa-5e25-4a80-a6af-2a99af8deb97","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-05","AC-A-8-05.02"
"3922d234-7a61-4ab7-9913-1d03ac3f2292","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-05","CU-A-L8-05 Roof"
"f4d73f4b-0b30-4fb7-bd30-e0b2da37f59a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-06"
"1e7decea-da05-414f-b221-45dd0b1a2565","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-06","AC-A-8-06.01"
"fcc007ae-3519-4594-a64e-b872ad824e45","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-06","CU-A-L8-06"
"bab11282-653e-49c6-bbe4-1fe785c28c3c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-07"
"87033b18-8035-4fa6-b66b-4f7c552229aa","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-07","AC-A-8-07.01"
"9183bc69-2658-4206-9517-38199b1acde3","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-07","AC-A-8-07.02"
"e52873d0-454d-47d6-aeba-e18bc01def2b","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-07","CU-A-L8-07 Roof"
"58398dea-01fc-4b32-9958-dd585c406249","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-08"
"891e267b-b977-4abf-a372-d1c0aef83c0a","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-08","AC-A-8-08.01"
"cf44ac3e-2a71-41db-947d-e87c2ebd9c66","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-08","AC-A-8-08.02"
"46860513-34eb-4b57-9ef6-c3ab0c49fa5d","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-08","CU-A-L8-08 : Apt L8-08"
"19377e4b-92ab-4cda-8ec6-57800511aeab","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-09"
"5c773a4e-519e-4d92-a611-79bc4c0f197f","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-09","AC-A-8-09.01"
"a677a648-81b0-4523-9f73-dcfccf29effd","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-09","AC-A-8-09.02"
"d12022d6-9492-4fd4-95c8-caa0ac09b32b","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-09","CU-A-L8-09 : Apt L8-09"
"6d30dbeb-3e89-49f3-aebb-e8f5c89b1e7b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-10"
"7faf741d-9091-4b87-be45-0aa46f508813","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-10","AC-A-8-10.01"
"1f0cca65-83a8-42de-bf9b-471100094333","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-10","AC-A-8-10.02"
"4a19c85a-b2b3-47a2-a8ec-a3a2ad5c3346","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-10","AC-A-8-10.03"
"cea6a384-4350-433b-be3c-0da576bff832","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-10","AC-A-8-10.04"
"4fde069d-631d-4009-ae86-3248a3e3c33e","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-10","CU-A-L8-10 : Apt L8-10"
"755ba44d-07cb-4548-867b-1c4cf15eccbe","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-11"
"dff26922-07bf-4a8a-a569-d9fa42d49bc4","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-11","AC-A-8-11.01"
"30d5bce8-3b2c-4b49-9e53-4c51c5e514da","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-11","AC-A-8-11.02"
"0a966c4a-08ee-4cfa-a892-9722f822a478","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-11","AC-A-8-11.03"
"f0174ab5-4729-4402-905f-074f30222e6b","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-11","AC-A-8-11.04"
"fbaf26f7-c6a8-459d-9e94-b7cc0e5484b9","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-11","CU-A-L8-11 Roof"
"c84e6951-4103-4ddd-9dcf-ad31a217dc86","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-12"
"48bd789f-40e8-47e7-a3aa-080840501cf2","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-12","AC-A-8-12.01"
"fa451604-3e32-44ac-8df0-77f44d1bfa92","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-12","AC-A-8-12.02"
"433df662-36f0-4884-a6ad-d6144aa90ab3","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-12","AC-A-8-12.03"
"44cf5939-70ba-4b6b-b64d-da1b0a247632","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-12","CU-A-L8-12 Roof"
"b5c0e0b4-ea3e-4cb3-9918-7d4ef7b2b55b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-13"
"f17c8a25-e448-4505-877c-f48f794c8898","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-13","AC-A-8-13.01"
"8b84214b-ec92-48df-9e9e-fe341a08b05f","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-13","AC-A-8-13.02"
"b568ea96-1afc-451f-b2d1-596861af3454","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 8","L8-13","CU-A-L8-13 Roof"
"d714baa4-1966-465e-bc74-5a1bec5d3270","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9"
"b0cb187c-b8d4-4824-9530-d552800d20aa","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-01"
"8cb1466c-6997-4799-8120-4ea595c692fe","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-01","AC-A-9-01.01"
"0df72d49-81be-48f6-9067-124d97c6dde2","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-01","AC-A-9-01.02"
"d0543cfd-ea80-4826-9cb0-7ef7c36feba7","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-01","AC-A-9-01.03"
"ddd1e3c1-d7c4-43a4-b6a6-11b5d668e74a","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-01","CU-A-L9-01 Roof"
"71640eef-ae81-422d-9f27-ba4b47488b5a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-02"
"67b9ba15-f728-4abc-82de-1cb92be896d0","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-02","AC-A-9-02.01"
"436c834d-54ba-4f4c-91c2-64160e4a5571","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-02","AC-A-9-02.02"
"13e9ccc2-ca74-4864-8fa2-a09fc4904485","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-02","AC-A-9-02.03"
"7d766331-ac3f-4a58-b564-ed564d3c2357","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-02","AC-A-9-02.04"
"e2617406-04bb-4e2e-80db-4fda58dd2397","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-02","AC-A-9-02.05"
"fb30155d-afd9-4c9b-b149-117650a61f8f","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-02","CU-A-L9-02 Roof"
"72462841-bd11-49b5-9292-e7391ce52e8e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-04"
"ac711db0-28d2-4c1d-900f-0b8a21c629bd","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-04","AC-A-9-04"
"862dcd81-5274-4eef-a388-b0590f692430","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-04","CU-A-L9-04"
"0123d9ae-935b-41ff-a483-954153d59bda","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-05"
"5042aa01-47f9-4782-a4b5-13d760d9d4dc","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-05","AC-A-9-05.01"
"2e6dccd8-8bb8-484a-99d5-1e08fa7ef57f","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-05","AC-A-9-05.02"
"b14e07bf-902a-43d9-9105-1aca6b4fe1f8","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-05","AC-A-9-05.03"
"87bf757c-0193-440e-99bf-68231ce2a936","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-05","CU-A-L9-05 Roof"
"1e53ac5a-7e05-4c13-b69a-59a0f3845dca","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-06"
"6f7bf39d-6fab-4384-b72f-e4be8d8c9b6d","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-06","AC-A-9-06.01"
"29859ec3-a383-478d-8b3f-7ef5d55a48bb","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-06","AC-A-9-06.02"
"4e6060c8-a110-4853-86af-3f5ac402639e","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-06","AC-A-9-06.03"
"cb3f2f05-0a0b-484a-b04b-c4c454db2b1f","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-06","AC-A-9-06.04"
"e3aac645-f2c0-432c-ac1b-25a182e75435","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-06","CU-A-L9-06 Roof"
"8ef7fdb6-7075-4fcf-9205-8a6ae60161d5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-07"
"a3d2f2b0-710a-4414-8222-61601369d5fd","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-07","AC-A-9-07.01"
"253df002-6309-4dcc-b34a-cb360336f1be","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-07","AC-A-9-07.02"
"cbd5bc4a-9080-42f5-9b1f-da1d427d84a1","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-07","AC-A-9-07.03"
"5fdef72c-5477-49d0-9cc9-6c933dea794e","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-07","AC-A-9-07.04"
"4d011922-e756-4016-ab4a-6b24b4dd858a","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-07","AC-A-9-07.05"
"84bfa982-dc90-467f-9df5-e4f69cbc7297","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-07","CU-A-L9-07 Roof"
"1ee0db58-783c-4e6f-b6a0-5a28fdee1b92","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-09"
"b99e96f2-7036-4f89-bee6-b29e413cccee","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-09","AC-A-9-09.01"
"2be22255-b58b-4629-9d7a-b308e844902f","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-09","AC-A-9-09.02"
"a4395dd5-3c2a-48b8-83a1-ca87e70350e2","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-09","AC-A-9-09.03"
"80a23801-8cec-4098-8f36-0634f952cae3","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-09","AC-A-9-09.04"
"cc595a81-0007-4337-a385-0c134b4ef1e1","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-09","CU-A-L9-09 : Apt L9-09"
"32575360-2d1c-4d3b-aaa5-8d966f2c0cb9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-10"
"d11115f2-01af-40d2-9ad0-b5ee1694bb52","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-10","AC-A-9-10.01"
"9b9e6873-9880-45fd-bb65-f4e37940361e","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-10","AC-A-9-10.02"
"5a03e708-fa27-4fc0-8f51-4ad7d3f786e3","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-10","CU-A-L9-10 Roof"
"312715bf-7234-441b-ad06-cbb6ef61b964","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-11"
"9252464b-a438-4444-b044-22613a0b1fc7","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-11","AC-A-9-11.01"
"e3751585-45b5-4630-b70a-3a010394fd7d","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-11","AC-A-9-11.02"
"e156318e-2a39-4056-92ae-ef9adc3e0bef","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-11","CU-A-L9-11 Roof"
"00d78760-4d90-4293-8024-9346e3e91f20","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-12"
"069bbfe5-71aa-46b7-a780-0317ab072b02","","checklist-flat","not-started","Commissioning - BULKHEAD AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-12","AC-A-9-12.01"
"8a5b6aaa-17d1-4cd9-8d3b-1c675d2f9bec","","checklist-flat","not-started","Commissioning - OUTDOOR","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 9","L9-12","CU-A-L9-12 Roof"
"0c9fd017-5384-42d1-a558-1e1998925285","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 10"
"e95b7a50-5fad-47e3-833e-5e1217ece0cb","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Commissioning","Apartment (s)","Level 10","L10-01"
"5d01d5cd-53f7-4430-a019-73a1d59dc47c","","checklist-flat","not-started","Commissioning - DUCTED AC","checklist-flat","FALSE","FALSE","Site QA","Commissioning","Apartment (s)","Level 10","L10-01","AC-A-10-01.01A"
