"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"033b513e-b7bd-4cc1-a624-91ce536cec57","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"882fb680-ca04-4375-a472-e86b804a7761","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","B6"
"3e19fda2-fb0f-4cf6-8ad4-b1786e402721","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","MDB-21.08"
"44418635-195d-484b-8ede-e2e6a593653a","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","FD-21.01"
"40259688-627b-4882-8e83-a1d24843651a","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","FD-21.02"
"92679c05-7fa0-4fac-834f-99a6de050184","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","FD-21.03"
"157a63b6-d1c2-4a37-84a3-d14afc2c6ad9","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","FD-21.04"
"ca03aff7-475c-4472-aa15-ea2e6e91c099","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","FD-21.05"
"f541a47b-b5e2-47b5-acc0-ce0a2caeb71f","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","FD-21.06"
"54a6668c-8dfe-4bf6-89f7-83d62da23973","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","FD-21.07"
"4dc93d5b-7145-4289-955b-2a54efd1bceb","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 21","FD-21.08"
"5017dc00-9066-498f-b98f-208171e65172","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 21","AC-L21-01"
"da87cf6e-45f3-4de0-8741-2b9e4ccc81f9","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 21","AC-L21-02"
"2685f5fe-475c-4478-af5e-19fc97a43feb","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 21","AC-L21-03"
"ea2fdef5-d196-47b0-8381-73fbf2ccb75c","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 21","AC-L21-04"
"b8a5e5ea-ab57-4dc8-b167-6d4f8f10cc5f","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 21","AC-L21-05"
"e2e03ecf-9ce6-43ef-89b1-96ace584a0fb","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 21","AC-L21-07"
"a8955aaa-07bf-4fde-8767-64f03d3b6ecb","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 21","AC-L21-07"
"8acd3953-11cf-42ac-8f3b-5ae06ed35747","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 21","AC-L21-08"
"b852a9ea-1605-400e-a1b0-d771c15a7b37","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 21","BS-L21-1"
"0a22c74c-e39c-4d98-87f3-287bd51b4012","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 21","BS-L21-2"
"2f547b81-5239-4b8a-81eb-f6c14a092382","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 28"
"521d7263-3dd1-4b45-bccb-b63a9b08fc10","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 28","MDB-28.01"
"06658d5a-9fe9-4357-98dd-67cb4079a429","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 28","MDB-28.02"
"464290b7-189d-4cae-b537-8ea60005980a","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 28","MDB-28.03"
"bc1f8be3-f2ae-40a8-bd51-fc8ba783072a","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 28","MDB-28.04"
"39705965-f02b-4eb9-80f8-662cde6880cd","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 28","MDB-28.05"
"c5ab7e22-8f90-45a2-91bf-dfaf8108936b","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 28","MDB-28.06"
"3ddbc0b7-06fe-493c-bb81-171b54c0dcb2","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 28","FD-28.01"
"7f97b71a-2958-4db9-a06b-db3b3f845a87","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 28","FD-28.02"
"f1bbb731-c9a0-43cf-b1bb-9e8bb3a2afff","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 28","FD-28.03"
"df353d7b-cb6b-4067-9bd3-620754b95324","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 28","FD-28.04"
"24556ef6-3f73-456a-be5e-e017a86058f9","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 28","FD-28.05"
"cc08131f-a63a-4b1c-8749-29f272fe0835","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 28","FD-28.06"
"3f6bc8ba-b155-483b-967e-55562f16a191","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 28","FD-28.07"
"90f066ca-4507-4f7e-9e8a-04fe633b5883","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 28","FD-28.08"
"53c30606-c727-4f8c-9a46-bd2aed971963","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","TEF-28-01"
"82440c00-9981-4290-a238-f8c3f788b307","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","TEF-28-02"
"e669099d-cd8a-4034-8011-3e1dbfb71de7","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","TEF-28-03"
"7ebf532b-4ca8-4c52-9b7f-58fcb3eaa3a4","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","TEF-28-04"
"233dca38-6d90-4d24-a42d-f09a17a69b9c","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","TEF-28-05"
"c9d8aa5f-d910-4438-addc-291b518b57a1","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","TEF-28-06"
"55a951fc-0359-45bb-9958-0d134f964430","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","TEF-28-07"
"2d1461b6-c7a3-4359-b7b9-4a1dae2ac08f","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","TEF-28-08"
"3c7cc1df-61da-467e-be57-8fe886c0c223","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","LEF-28-01"
"d78ed59b-318d-46f6-8944-31726fb96405","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","LEF-28-02"
"8b28da37-4012-4150-bd35-cb4178591d4f","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","LEF-28-03"
"89faf419-514b-4182-9fed-a7a5e1db8df5","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","LEF-28-04"
"8e98c21f-5955-4bfe-9612-d2d8ede2ed6b","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","LEF-28-05"
"fa1d45bd-87d7-45ec-b4f5-023ce39bec55","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","LEF-28-06"
"fde77e0c-148c-4c21-af22-287349051dcf","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","LEF-28-07"
"28ed4c7c-f0f0-47c3-ab51-28b8de0e2b7d","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 28","LEF-28-08"
"d8ddacf2-34f3-4996-9ba9-fd8a60db5761","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 28","AC-L28-S1.1"
"6a59279c-33dc-4b3b-9978-6d0229a57e7a","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 28","AC-L28-S1.2"
"e086263a-a908-4f4a-91d2-13e9afebf92b","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 28","AC-L28-S2.1"
"5a355324-d2b9-40f5-baff-086389da7c28","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 28","AC-L28-S2.2"
"f061d1a7-fadd-4236-be4c-2dad37fa8527","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 28","AC-L28-04"
"cbf14681-74f8-4957-a4e6-551735a4c626","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 28","AC-L28-05"
"35802ba5-6261-4d2a-a825-6d65ae0255b1","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 28","AC-L28-06"
"ad4f0006-d5f3-47c3-b8b7-40ad2a16fa40","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 28","AC-L28-07"
"e1ee9871-0784-4f13-9710-ce6a25e6ef3d","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 28","AC-L28-08"
"60d7eb9a-e2f3-4a49-a609-2ab526398a01","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 28","AC-L28-COR"
"b1e00971-f541-4a3c-b00c-8f217e1520c8","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 28","BS-L28-1"
"db664d74-d161-4f93-bda8-18c780497055","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 28","BS-L28-2"
"6a5f7c39-4481-463e-b6f3-f279ab86bfdc","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 29"
"09b38b5f-c311-4e1c-9bdd-8910579ccdf1","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 29","MDB-29.01"
"69c03db5-c77b-47dc-83fe-a3fa648eebd9","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 29","MDB-29.02"
"7758eb2c-55a2-4c34-a5c9-be372d5992f7","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 29","MDB-29.03"
"313a5590-f865-4636-8244-17d679c587e5","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 29","MDB-29.04"
"764dba1c-d94d-42ec-a37e-dfb448c3c41f","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 29","MDB-29.05"
"4c276c9a-de4c-4c50-8d81-b77b2fdb1789","","checklist-flat","not-started","Motorised Blade Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 29","MDB-29.06"
"1d20567f-ffc9-4bcc-b372-bfee18500212","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 29","FD-29.01"
"4dd85489-e1d7-44a2-a2ec-49870af12bde","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 29","FD-29.02"
"9ba72604-52ab-47b2-8b7c-3bf354e9ac82","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 29","FD-29.03"
"c635a265-9302-4166-a8b7-24055f94cb2c","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 29","FD-29.04"
"7460d8e0-47a9-44e4-a5a1-c7adff8eccf4","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 29","FD-29.05"
"b8c95268-8b57-46b9-9cf7-96a182b6e268","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 29","FD-29.06"
"bbaa579f-dd9e-44e2-acb6-70fe8ab36128","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 29","FD-29.07"
"0fd13aa4-9f71-4ee3-b689-2b5a08ecb21e","","checklist-flat","not-started","Fire Damper Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 29","FD-29.08"
"88d280d9-3f82-4aa1-9424-83b2743c5114","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","TEF-29-01"
"a8897049-15b5-40cd-b632-2927bcdf6250","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","TEF-29-02"
"c888c526-ccba-432c-9700-f48b506eca6b","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","TEF-29-03"
"cdbe79f8-f06f-4710-87c2-6c7a15b80742","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","TEF-29-04"
"b9223a87-21d7-41b6-bf86-e7e35797ac1b","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","TEF-29-05"
"4b67a7de-b4f1-4361-a40a-ba570e97c3be","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","TEF-29-06"
"295343c1-b807-492e-9331-6f571c8b49a4","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","TEF-29-07"
"c6a6fd44-5b40-4806-9506-cf3276ea3631","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","TEF-29-08"
"0f0364c1-684f-4c5c-a4e2-8dfe860265aa","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","LEF-29-01"
"7f061409-3091-4de1-acc4-db286966d50f","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","LEF-29-02"
"a151530a-726c-408d-8cae-d4b53ac155c3","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","LEF-29-03"
"277e7e0f-ffe8-4888-b252-e705e4ef3861","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","LEF-29-04"
"6bb33d2f-a505-46e1-b0f8-d9df0f2b1fa4","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","LEF-29-05"
"1cab34ce-e265-4c42-aaeb-00b3fb9ae55a","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","LEF-29-06"
"7adcec06-f6c0-4de2-a672-9490e04ebcdf","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","LEF-29-07"
"3c7ad48e-4d67-4a17-b33f-50c81435baca","","checklist-sectioned","not-started","Fan Install Checklist","checklist","FALSE","FALSE","Site QA","Level 29","LEF-29-08"
"8b4f678d-572a-4ceb-ae1f-789ccef3c0b4","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 29","AC-L29-S1.1"
"b20ce49a-03e5-474e-91e8-cc6305414913","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 29","AC-L29-S1.2"
"1fcfd34c-6d29-431e-9417-8b1c972a6ece","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 29","AC-L29-S2.1"
"656bb30c-4ccb-4466-bfa5-62540605ed58","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 29","AC-L29-S2.2"
"29c91977-0e16-4fb0-8db7-efb0d91da5d1","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 29","AC-L29-04"
"5390c700-97f6-48d8-9571-1a2634ad6f77","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 29","AC-L29-05"
"34caf56f-eeaa-453a-ae34-17b525bf998e","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 29","AC-L29-06"
"1b9335bf-90a8-4fa5-a025-e6b1b95acb8d","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 29","AC-L29-07"
"72bf41d4-4d32-4cbf-a18d-47486043da33","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 29","AC-L29-08"
"f5ed5f3f-2342-4e6f-81d8-0f2aa6c4586f","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 29","AC-L29-COR"
"525336ea-b4c0-4af1-98ad-e1a0c14de45f","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 29","BS-L29-1"
"840ee8f3-7e12-4b04-bece-eeb1ead2cae2","","checklist-sectioned","not-started","Apartment Checklist","checklist","FALSE","FALSE","Site QA","Level 29","BS-L29-2"
