"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f4072f4d-8669-4774-8bf4-1c7f30b2aaf8","","not-started","","folder","TRUE","FALSE","STAGE #1"
"d79fecfb-1328-431a-b8a9-d17d48dd85d8","","not-started","","folder","TRUE","FALSE","STAGE #1","#18 W019-2 MC2 019"
"e5a44292-4108-4a60-9992-0592bee103c3","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #2","#40 W008-1 MC1 008","Pre Install Checklist"
"9cc86c3d-e6ff-4533-8601-6c51a0d43a9e","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #2","#40 W008-1 MC1 008","Installation"
"5de3b449-4a5f-4d12-8026-bc414ac4cfde","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #2","#40 W008-1 MC1 008","Glazing"
"4a39c175-2e64-4d0c-82c3-4e29f61b6e7c","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #2","#40 W008-1 MC1 008","Performance Tests"
"0e5cadc6-5eac-490d-85fc-4250acf1377b","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #2","#40 W008-1 MC1 008","Handover Checklist"
"bb311de6-8f46-4570-aa13-92c23c0eeabf","","not-started","","folder","TRUE","FALSE","STAGE #2","#41 W007-1 MC2 007"
"db6af8d2-eb94-4bee-bbfa-00490d85acdd","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #2","#41 W007-1 MC2 007","Pre Install Checklist"
"25b08b46-1ff7-4ff0-a617-2c7c28b3ac8f","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #2","#41 W007-1 MC2 007","Installation"
"7bb97478-5940-40ea-bc96-38331d3fe472","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #2","#41 W007-1 MC2 007","Glazing"
"32b3c29f-d0ee-4d46-9a2c-32cc94298ef5","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #2","#41 W007-1 MC2 007","Performance Tests"
"3cc12f6e-a339-4cb1-9735-fd8870d398d4","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #2","#41 W007-1 MC2 007","Handover Checklist"
"3265d674-6dfc-42ef-b91d-fac900ad3e31","","not-started","","folder","TRUE","FALSE","STAGE #2","#42 W007-2 MC2 007"
"59ef7e9d-6aa7-42eb-bbba-55cd26944dc5","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #2","#42 W007-2 MC2 007","Pre Install Checklist"
"1387b129-55d5-4d81-bf00-88027dcecfd0","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #2","#42 W007-2 MC2 007","Installation"
"8e17b429-c192-4eb1-8bb4-751067c58d2d","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #2","#42 W007-2 MC2 007","Glazing"
"eca8f8f3-2a1b-42a5-8798-7e832fa23ad9","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #2","#42 W007-2 MC2 007","Performance Tests"
"9ba536ec-fa83-452b-9505-8dacb7f16486","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #2","#42 W007-2 MC2 007","Handover Checklist"
"6fe8ed7a-25c2-49ca-a88f-d82fb74f56b5","","not-started","","folder","TRUE","FALSE","STAGE #2","#48 W009-2 MC4 009"
"fa128fc7-fe3f-48ac-8f3e-ce106122bb5e","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #2","#48 W009-2 MC4 009","Pre Install Checklist"
"c9e33ba7-ad33-439f-adfb-350c9a8ea2ce","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #2","#48 W009-2 MC4 009","Installation"
"7d4078bc-b976-48b8-9173-a3b62a40bea0","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #2","#48 W009-2 MC4 009","Glazing"
"2083ad77-116c-401f-93c5-a9b954246f13","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #2","#48 W009-2 MC4 009","Performance Tests"
"561b2e72-03bf-4b41-8b09-01b3d1743350","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #2","#48 W009-2 MC4 009","Handover Checklist"
"68a0293a-7e06-4b3a-928e-c55f5426d722","","not-started","","folder","TRUE","FALSE","STAGE #2","#49 W009-1 MC4 009"
"f929ce40-5c9b-40d0-9b66-f3219b710f59","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #2","#49 W009-1 MC4 009","Pre Install Checklist"
"4b70751a-5228-4cc9-a915-d446c6667d4b","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #2","#49 W009-1 MC4 009","Installation"
"7083d552-5c83-407d-b741-1f511139f0ff","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #2","#49 W009-1 MC4 009","Glazing"
"509b6ce4-fb41-4a53-bd5e-f4d92f0d38a4","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #2","#49 W009-1 MC4 009","Performance Tests"
"7172b4ae-b12c-4882-b01a-018557835570","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #2","#49 W009-1 MC4 009","Handover Checklist"
"2779325c-d131-4e32-bffb-20f1a30e4123","","not-started","","folder","TRUE","FALSE","STAGE #2","#50 W011-2 MC3 011"
"aca566f8-6284-4a09-bcb1-84b911690366","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #2","#50 W011-2 MC3 011","Pre Install Checklist"
"6297177d-6bee-46fb-a93c-0eba2752c526","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #2","#50 W011-2 MC3 011","Installation"
"bad08092-cd57-4d40-bf57-8a1b4eb8044a","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #2","#50 W011-2 MC3 011","Glazing"
"72d8038f-65c5-4dfc-9334-a09aea62322b","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #2","#50 W011-2 MC3 011","Performance Tests"
"296363c4-1ed7-4ffe-941f-dd2e16f05731","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #2","#50 W011-2 MC3 011","Handover Checklist"
"90b38bc6-4bc8-4953-b19b-082f0b214cfb","","not-started","","folder","TRUE","FALSE","STAGE #2","#51 W011-1 MC3 011"
"26785472-e310-401c-b8ed-8606353a99cf","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #2","#51 W011-1 MC3 011","Pre Install Checklist"
"474c8982-a4b7-4315-813a-9ebc2f665a31","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #2","#51 W011-1 MC3 011","Installation"
"8ad38c64-ab60-4a84-96ea-54f0f25b0a79","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #2","#51 W011-1 MC3 011","Glazing"
"53f2fe80-00dc-4971-b8f1-a9864f64e7c0","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #2","#51 W011-1 MC3 011","Performance Tests"
"d688844f-660b-4902-8c47-09dc8c2c469e","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #2","#51 W011-1 MC3 011","Handover Checklist"
"5700712c-bb23-4b65-aac5-b65ac725ee94","","not-started","","folder","TRUE","FALSE","STAGE #3"
"9099f46c-8d98-4b3c-8158-4e7055b65227","","not-started","","folder","TRUE","FALSE","STAGE #3","#2 W1010-1 Activity 1010"
"e128d017-1048-4644-b910-7d7e4d781df3","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #3","#2 W1010-1 Activity 1010","Pre Install Checklist"
"8a605442-ca6e-4e69-871f-576243c366ed","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #3","#2 W1010-1 Activity 1010","Installation"
"e8d80bdd-fe03-403d-8482-df3a42a6c45f","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #3","#2 W1010-1 Activity 1010","Glazing"
"3b42e6ab-4f48-44e1-a711-d7931a010164","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #3","#2 W1010-1 Activity 1010","Performance Tests"
"ff0f594f-586a-49d6-8b75-66f15baddba2","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #3","#2 W1010-1 Activity 1010","Handover Checklist"
"ec9bd643-fd56-4cfe-bb75-aad5baf94ee1","","not-started","","folder","TRUE","FALSE","STAGE #3","#3 W006-2 MC2 006"
"cae63212-b573-4ea8-b3d6-143fdd3e4614","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #3","#3 W006-2 MC2 006","Pre Install Checklist"
"7ae37f49-2a78-4d0d-9778-69bc12c67e6a","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #3","#3 W006-2 MC2 006","Installation"
"4cc36459-f4f5-4a41-a664-f8562e19e271","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #3","#3 W006-2 MC2 006","Glazing"
"0ca01d13-619a-4276-b1ea-573ca14e2896","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #3","#3 W006-2 MC2 006","Performance Tests"
"8240e201-b5d8-4c72-a78b-45f7aaeeed9e","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #3","#3 W006-2 MC2 006","Handover Checklist"
"ed666e13-39dd-481e-a2e3-fbc6c611b4e0","","not-started","","folder","TRUE","FALSE","STAGE #3","#4 W006-1 MC2 006"
"726ad77e-a554-4df8-b16e-e45cdedea086","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #3","#4 W006-1 MC2 006","Pre Install Checklist"
"c63e5a24-e14b-434e-9041-6035a4d3cf1c","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #3","#4 W006-1 MC2 006","Installation"
"02e0475c-f5d6-4fd6-b041-fdf5da5f7bbf","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #3","#4 W006-1 MC2 006","Glazing"
"ea53d395-28c4-455d-9e82-de9f43f1a1e5","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #3","#4 W006-1 MC2 006","Performance Tests"
"eaff60bf-915f-4c59-96a0-42cf56660c84","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #3","#4 W006-1 MC2 006","Handover Checklist"
"5d24214b-ef1e-45a3-ad99-abb9da812960","","not-started","","folder","TRUE","FALSE","STAGE #3","#5 W005-1 MC1 005"
"624ebbcc-f441-4aa1-a70e-fcd18eab9df8","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #3","#5 W005-1 MC1 005","Pre Install Checklist"
"18be84ac-e6ab-4f41-84b6-527054f91b78","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #3","#5 W005-1 MC1 005","Installation"
"b2095c9c-914a-47c1-9407-964d79be06a9","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #3","#5 W005-1 MC1 005","Glazing"
"18c9806b-bc5d-45cf-b3e8-83bab135beb6","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #3","#5 W005-1 MC1 005","Performance Tests"
"229787f8-4b7b-42a9-a726-09cb86f7dbfc","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #3","#5 W005-1 MC1 005","Handover Checklist"
"9b4d43b1-1b88-4121-ae36-56821382b9f0","","not-started","","folder","TRUE","FALSE","STAGE #3","#6 W005-2 MC1 005"
"e58b9110-5a72-45d8-8e08-a83e26731f47","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #3","#6 W005-2 MC1 005","Pre Install Checklist"
"d5ced607-024a-4189-8e3a-bdb7c92ad616","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #3","#6 W005-2 MC1 005","Installation"
"4e0651fe-efbd-4438-b563-0e83c39765db","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #3","#6 W005-2 MC1 005","Glazing"
"1871b135-256d-4989-90b5-a749cd896ec4","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #3","#6 W005-2 MC1 005","Performance Tests"
"78667b18-d0b8-4d4a-921d-61db0fa50a80","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #3","#6 W005-2 MC1 005","Handover Checklist"
"6f3a3ef7-a96e-4bca-8372-5a32b8628bd6","","not-started","","folder","TRUE","FALSE","STAGE #3","#7 W005-3 MC1 005"
"de71723e-68a0-4233-a907-6fb4d4a3b64c","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #3","#7 W005-3 MC1 005","Pre Install Checklist"
"f5b67fa7-c9fd-4f69-ae57-a51b358cc86f","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #3","#7 W005-3 MC1 005","Installation"
"00efbeb5-fe35-4f98-8b10-026b797a8ce4","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #3","#7 W005-3 MC1 005","Glazing"
"11d243bc-6924-41bc-b1e9-33f251069436","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #3","#7 W005-3 MC1 005","Performance Tests"
"2da2db00-216d-4664-a1b3-5dc84e58a3d5","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #3","#7 W005-3 MC1 005","Handover Checklist"
"17b11ac0-8ae0-4dea-9fa7-d727522df76a","","not-started","","folder","TRUE","FALSE","STAGE #3","#8 W005-4 MC1 005"
"127beb95-a8b3-4a7c-8384-aa55e4751f47","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #3","#8 W005-4 MC1 005","Pre Install Checklist"
"20864212-339a-4adb-a21d-2cbba5061ea2","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #3","#8 W005-4 MC1 005","Installation"
"78c1dc87-ecce-4bac-8e1d-e751da7664d4","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #3","#8 W005-4 MC1 005","Glazing"
"c667e421-ad67-4983-93fb-3e4b7efc482a","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #3","#8 W005-4 MC1 005","Performance Tests"
"938e85d9-206a-4294-b4b9-43377d6c7530","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #3","#8 W005-4 MC1 005","Handover Checklist"
"75b8fcff-8282-45ed-b2c6-4c7ecbdab7b6","","not-started","","folder","TRUE","FALSE","STAGE #3","#9 W004-1 MC2 004"
"fd4177b7-cf14-4870-8d7b-18a46d5b584a","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #3","#9 W004-1 MC2 004","Pre Install Checklist"
"6090f8e1-e400-4158-9a76-df938a52c48c","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #3","#9 W004-1 MC2 004","Installation"
"648eac5e-b1bf-47ab-88fe-d1817287ac4f","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #3","#9 W004-1 MC2 004","Glazing"
"9970172d-6d5c-4b16-9de3-872cd56f04bc","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #3","#9 W004-1 MC2 004","Performance Tests"
"a16455e1-3ee6-4819-8cba-4a778b1217b7","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #3","#9 W004-1 MC2 004","Handover Checklist"
"042cbf71-e917-42c1-a46d-54436545bb62","","not-started","","folder","TRUE","FALSE","STAGE #3","#10 W004-2 MC2 004"
"086a07f0-c166-41e1-8ee0-b1ee011e1cdc","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #3","#10 W004-2 MC2 004","Pre Install Checklist"
"05cf684e-bb4b-4134-8a7f-2c682390f97e","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #3","#10 W004-2 MC2 004","Installation"
"94de131f-505a-4e13-ba1f-40f131e993ab","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #3","#10 W004-2 MC2 004","Glazing"
"17b75690-45dc-45cc-9d5a-2ef0e3fb38f3","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #3","#10 W004-2 MC2 004","Performance Tests"
"c8463ef4-116e-488c-a0e1-a7fe8928e5a0","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #3","#10 W004-2 MC2 004","Handover Checklist"
"692b9f95-5386-4947-a43e-60a3b8b67ff1","","not-started","","folder","TRUE","FALSE","STAGE #3","#11 W002-1 MC3 002"
"72e04376-c363-4f10-acbc-5c1401d88644","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #3","#11 W002-1 MC3 002","Pre Install Checklist"
"3cb0a696-c3ce-4a40-b866-d5e433f723bf","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #3","#11 W002-1 MC3 002","Installation"
"219c66c8-3be9-4a6f-9985-108375d2efdc","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #3","#11 W002-1 MC3 002","Glazing"
"91f2c042-fa78-462a-aa6a-10cd1dfabbff","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #3","#11 W002-1 MC3 002","Performance Tests"
"b5240d3a-8b4f-4974-a061-848bda9627fa","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #3","#11 W002-1 MC3 002","Handover Checklist"
"86250b0b-9343-4d28-9da6-121389ce7351","","not-started","","folder","TRUE","FALSE","STAGE #3","#12 W002-2 MC3 002"
"b87cc540-940e-4bca-a244-3a40ca8adba2","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #3","#12 W002-2 MC3 002","Pre Install Checklist"
"91faa9a1-33ec-4b34-b842-d368863069cf","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #3","#12 W002-2 MC3 002","Installation"
"36fa4308-b726-473a-af71-9ffb46d04270","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #3","#12 W002-2 MC3 002","Glazing"
"b26f4386-f845-497a-b386-9a49493128ba","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #3","#12 W002-2 MC3 002","Performance Tests"
"90598235-960f-45e7-af8a-b6d0206b1e75","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #3","#12 W002-2 MC3 002","Handover Checklist"
"92ed2b9a-4d04-488a-805a-d5666f921709","","not-started","","folder","TRUE","FALSE","STAGE #3","#43 W1016-1 Memory Care Lead 1016"
"754c73d0-8e8a-4209-97b2-17ee17158b40","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #3","#43 W1016-1 Memory Care Lead 1016","Pre Install Checklist"
"acef8dd4-f9cc-4795-9f6e-238ea2e2ee18","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #3","#43 W1016-1 Memory Care Lead 1016","Installation"
"c4076932-0cf5-4a0d-9210-11b9741bff2c","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #3","#43 W1016-1 Memory Care Lead 1016","Glazing"
"03850ca1-9da9-462f-be3d-ad868ec7dcf5","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #3","#43 W1016-1 Memory Care Lead 1016","Performance Tests"
"91136f25-22f1-4b11-8fa9-0e8cc3d9452b","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #3","#43 W1016-1 Memory Care Lead 1016","Handover Checklist"
"5f90e7d4-6cd2-4e65-820c-022fd625df77","","not-started","","folder","TRUE","FALSE","STAGE #3","#44 W1009-1 Lounge Area 1 1009"
"ec7d3ac7-a259-4987-bc2a-ca78e8fb4e9c","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #3","#44 W1009-1 Lounge Area 1 1009","Pre Install Checklist"
"96711d7d-e4bd-4985-a505-f30a969a7f65","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #3","#44 W1009-1 Lounge Area 1 1009","Installation"
"2365a4ba-02f1-46bf-b62a-e8624da9be34","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #3","#44 W1009-1 Lounge Area 1 1009","Glazing"
"a10a9284-a15d-448a-be8e-da6b3439b348","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #3","#44 W1009-1 Lounge Area 1 1009","Performance Tests"
"48f2f90b-1c6c-4d07-b990-1e070e324b60","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #3","#44 W1009-1 Lounge Area 1 1009","Handover Checklist"
"a8adf336-0492-4901-a0a2-f7ff97dad81b","","not-started","","folder","TRUE","FALSE","STAGE #3","#45 D1009-1 Lounge Area 1 1009"
"6f292a0c-9336-43eb-9226-8f402e3cabeb","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #3","#45 D1009-1 Lounge Area 1 1009","Pre Install Checklist"
"8dc3a6cf-4591-430d-989b-2a5eca527e90","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #3","#45 D1009-1 Lounge Area 1 1009","Installation"
"82a6b6a1-2284-41f0-9527-821fee79d8e6","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #3","#45 D1009-1 Lounge Area 1 1009","Glazing"
"c9d2a9ef-6efe-4f3a-9c62-b2711adb88b9","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #3","#45 D1009-1 Lounge Area 1 1009","Performance Tests"
"c25da31b-7f23-479a-9fec-3a70993c1709","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #3","#45 D1009-1 Lounge Area 1 1009","Handover Checklist"
"8f3accb7-aa5e-4fcd-afb8-1f54e16eedef","","not-started","","folder","TRUE","FALSE","STAGE #3","#46 D1013 Lounge Area 1 1013"
"8a015d32-a3aa-437e-ac6e-49b8868515dd","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #3","#46 D1013 Lounge Area 1 1013","Pre Install Checklist"
"b6a11ed9-06cd-4eec-8b7d-7c26634bd34b","","not-started","Metro-Resi - Install Checklist","checklist","FALSE","FALSE","STAGE #3","#46 D1013 Lounge Area 1 1013","Installation"
"c57349c2-b4f5-4f72-a7c4-54529cd4e2d1","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #3","#46 D1013 Lounge Area 1 1013","Glazing"
"a0444ac1-4a3b-462c-a87d-fc35fdd73818","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #3","#46 D1013 Lounge Area 1 1013","Performance Tests"
"3a0da98c-9ba3-4273-9c43-f51070713739","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #3","#46 D1013 Lounge Area 1 1013","Handover Checklist"
"14fd428e-5020-4bcf-a58f-8dbe941196b4","","not-started","","folder","TRUE","FALSE","STAGE #3","#47 W1013-1 Lounge Area 1 1013"
