"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"09d57bc1-7337-4e17-a6ec-cf6206a0fd1f","","fail","","folder","TRUE","FALSE","STAGE #1 - Level 2 - Sliders"
"f1979c44-56b0-4cdd-8b4c-c7a67c162f44","","work-in-progress","","folder","TRUE","FALSE","STAGE #1 - Level 2 - Sliders","#4 W3- W2.04 Living (UA02) SD"
"65243748-5e2f-4275-9b5f-f270e17ad685","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #15","#22 W9- W1.21 Bathroom (UF01)","Handover Checklist"
"be255460-ddd5-4d7a-8fa3-c30a7e01dcc9","","not-started","","folder","TRUE","FALSE","STAGE #15","#23 W10m-W1.22 Bedroom (UF01)"
"872b32bc-41a0-493f-8884-4179d9832284","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #15","#23 W10m-W1.22 Bedroom (UF01)","Pre Install Checklist"
"88d1cb8c-44c1-4ffb-b969-f74d8d675671","","not-started","Metro-Resi - Install Checklist / 40mm Seismic Frame hung windows","checklist","FALSE","FALSE","STAGE #15","#23 W10m-W1.22 Bedroom (UF01)","Installation"
"6289407e-24b1-47f7-ab73-9d396025b99e","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #15","#23 W10m-W1.22 Bedroom (UF01)","Glazing"
"5386f9d1-77df-4ee7-bd81-23f38b088ecd","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #15","#23 W10m-W1.22 Bedroom (UF01)","Performance Tests"
"fe7ebb36-9bad-4cab-a238-f8ee329cf54f","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #15","#23 W10m-W1.22 Bedroom (UF01)","Handover Checklist"
"44512c9d-14c5-4873-a736-fa506ce8bab1","","not-started","","folder","TRUE","FALSE","STAGE #15","#27 W10-W1.26 Bedroom (UE01)"
"e2732f02-eb28-4cba-91c0-62ebbf75b1db","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #15","#27 W10-W1.26 Bedroom (UE01)","Pre Install Checklist"
"1459fb68-4887-4233-91eb-0c9ebc3dbbd3","","not-started","Metro-Resi - Install Checklist / 40mm Seismic Frame hung windows","checklist","FALSE","FALSE","STAGE #15","#27 W10-W1.26 Bedroom (UE01)","Installation"
"673f1bc8-c3ac-486a-a26f-b113349a0ea4","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #15","#27 W10-W1.26 Bedroom (UE01)","Glazing"
"13874e63-cee3-43a9-a62e-b2b741db43c8","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #15","#27 W10-W1.26 Bedroom (UE01)","Performance Tests"
"d9a717e3-2c7c-42c1-8479-54b5eaae98e5","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #15","#27 W10-W1.26 Bedroom (UE01)","Handover Checklist"
"7d563d80-24cb-46de-b87d-dc3e800b40d2","","not-started","","folder","TRUE","FALSE","STAGE #15","#28 W9- W1.27 Bathroom (UE01)"
"09849b4c-d921-4ba7-afc6-f45a254416a0","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #15","#28 W9- W1.27 Bathroom (UE01)","Pre Install Checklist"
"8b02a845-ec9d-4a4e-9ca9-de576cfb60d9","","not-started","Metro-Resi - Install Checklist / 40mm Seismic Frame hung windows","checklist","FALSE","FALSE","STAGE #15","#28 W9- W1.27 Bathroom (UE01)","Installation"
"a3547e3e-7e2a-428a-bb2c-50c7867196e7","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #15","#28 W9- W1.27 Bathroom (UE01)","Glazing"
"20bd71ec-1b2a-4b7a-ab47-c6553220396b","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #15","#28 W9- W1.27 Bathroom (UE01)","Performance Tests"
"15c25fa0-862a-48fd-b224-43624192041e","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #15","#28 W9- W1.27 Bathroom (UE01)","Handover Checklist"
"865a4c19-2368-4ba6-acec-4fb54a7aa383","","not-started","","folder","TRUE","FALSE","STAGE #15","#29 W1- W1.28 Bedroom (UD01)"
"5bfcd5f5-e493-4df0-accd-ad6d4f488e04","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #15","#29 W1- W1.28 Bedroom (UD01)","Pre Install Checklist"
"604a2f03-24fe-4056-96b3-2a42c81493e6","","not-started","Metro-Resi - Install Checklist / 40mm Seismic Frame hung windows","checklist","FALSE","FALSE","STAGE #15","#29 W1- W1.28 Bedroom (UD01)","Installation"
"ea90fa68-0f51-47e6-9a2d-59d878a984fc","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #15","#29 W1- W1.28 Bedroom (UD01)","Glazing"
"376639ff-7b49-45bf-a80d-db0d2b881e15","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #15","#29 W1- W1.28 Bedroom (UD01)","Performance Tests"
"5dd8cae8-3210-45e5-97c9-b5f9c4f0f43a","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #15","#29 W1- W1.28 Bedroom (UD01)","Handover Checklist"
"d19ec3b4-98bd-4408-98b0-4fcc7fcb567d","","not-started","","folder","TRUE","FALSE","STAGE #15","#30 W2- W1.29 Bedroom (UD01)"
"c42c6a33-71a0-4e26-b9b6-cca680b2778f","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #15","#30 W2- W1.29 Bedroom (UD01)","Pre Install Checklist"
"4eeefb5d-aa12-4770-b4e8-3ab5084dddca","","not-started","Metro-Resi - Install Checklist / 40mm Seismic Frame hung windows","checklist","FALSE","FALSE","STAGE #15","#30 W2- W1.29 Bedroom (UD01)","Installation"
"e515cc66-25ac-4dd9-b884-161c46d57529","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #15","#30 W2- W1.29 Bedroom (UD01)","Glazing"
"3b104709-b112-449c-91e3-3ed5d35b7081","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #15","#30 W2- W1.29 Bedroom (UD01)","Performance Tests"
"9a7deccd-5585-49ce-af6f-fb5674eda0d7","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #15","#30 W2- W1.29 Bedroom (UD01)","Handover Checklist"
"b2c93755-103a-432e-8e1c-f2c4f620008c","","not-started","","folder","TRUE","FALSE","STAGE #15","#32 W1- W1.31 Bedroom (UC01)"
"34bf8d0f-0541-4d8a-bfc1-b53dbc4fcc8f","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #15","#32 W1- W1.31 Bedroom (UC01)","Pre Install Checklist"
"2072109d-25bf-4121-b29c-a0d683164059","","not-started","Metro-Resi - Install Checklist / 40mm Seismic Frame hung windows","checklist","FALSE","FALSE","STAGE #15","#32 W1- W1.31 Bedroom (UC01)","Installation"
"95167f3e-da7e-4253-bea9-6bdc854c82a6","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #15","#32 W1- W1.31 Bedroom (UC01)","Glazing"
"e9911a64-a1fc-47d5-897a-a001344082d3","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #15","#32 W1- W1.31 Bedroom (UC01)","Performance Tests"
"1bef710e-7f19-4743-9d24-26cefbbf8903","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #15","#32 W1- W1.31 Bedroom (UC01)","Handover Checklist"
"eff4ed4c-f750-4c4a-9768-defb752cddb3","","not-started","","folder","TRUE","FALSE","STAGE #15","#33 W2- W1.32 Bedroom (UC01)"
"3673d71d-cd88-41dc-b921-31e0b07c4df5","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #15","#33 W2- W1.32 Bedroom (UC01)","Pre Install Checklist"
"6aebdf2c-d485-4a99-af7a-4321bc385b9c","","not-started","Metro-Resi - Install Checklist / 40mm Seismic Frame hung windows","checklist","FALSE","FALSE","STAGE #15","#33 W2- W1.32 Bedroom (UC01)","Installation"
"604dc96e-a09e-4a96-a6ab-db783c2b4b62","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #15","#33 W2- W1.32 Bedroom (UC01)","Glazing"
"db87335c-de31-486d-9d0d-8cb1f692b045","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #15","#33 W2- W1.32 Bedroom (UC01)","Performance Tests"
"c4a566c6-8f97-4a44-9021-98225a06e31d","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #15","#33 W2- W1.32 Bedroom (UC01)","Handover Checklist"
"ccc86642-bdd3-46b8-9d0f-266ad2b2e031","","not-started","","folder","TRUE","FALSE","STAGE #15","#35 W1- W1.34 Bedroom (UB01)"
"ceeca903-4e6d-4246-8a7d-1059e4e673c1","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #15","#35 W1- W1.34 Bedroom (UB01)","Pre Install Checklist"
"7436fc82-eed8-40cf-9134-6cd2dbd251b1","","not-started","Metro-Resi - Install Checklist / 40mm Seismic Frame hung windows","checklist","FALSE","FALSE","STAGE #15","#35 W1- W1.34 Bedroom (UB01)","Installation"
"a897d2ec-ec55-4156-a5bd-71de45a939dd","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #15","#35 W1- W1.34 Bedroom (UB01)","Glazing"
"f6f40de9-7314-4876-8214-662f6f3b3e45","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #15","#35 W1- W1.34 Bedroom (UB01)","Performance Tests"
"634b8163-da49-46e2-b877-524317d311e7","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #15","#35 W1- W1.34 Bedroom (UB01)","Handover Checklist"
"d38f7803-5f15-4b81-916f-1305bb965b4c","","not-started","","folder","TRUE","FALSE","STAGE #15","#36 W2- W1.35 Bedroom (UB01)"
"16dd6c55-8783-4cc0-8630-a0fb7dabcebe","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #15","#36 W2- W1.35 Bedroom (UB01)","Pre Install Checklist"
"734033da-7a5b-48e0-b6c9-90755dee1a40","","not-started","Metro-Resi - Install Checklist / 40mm Seismic Frame hung windows","checklist","FALSE","FALSE","STAGE #15","#36 W2- W1.35 Bedroom (UB01)","Installation"
"f4a34d67-8aff-4455-bfe5-93571278d5b3","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #15","#36 W2- W1.35 Bedroom (UB01)","Glazing"
"667093bd-e096-465b-bf18-f0c169a3057a","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #15","#36 W2- W1.35 Bedroom (UB01)","Performance Tests"
"b3a91a50-9c14-4fe0-9fa4-1f8247e537b7","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #15","#36 W2- W1.35 Bedroom (UB01)","Handover Checklist"
"ed859121-4dc9-4453-8eaf-7ce8bbe18412","","not-started","","folder","TRUE","FALSE","STAGE #16"
"ac0b5c45-8e49-43e3-b608-f7207d323d1d","","not-started","","folder","TRUE","FALSE","STAGE #16","#1 D1- W1.01 Lobby"
"ff2fbcef-515f-4475-9bef-dbf223d29760","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #16","#1 D1- W1.01 Lobby","Pre Install Checklist"
"3b50260b-7f32-45f4-8886-b10b8db9e508","","not-started","Shopfront - Install Checklist","checklist","FALSE","FALSE","STAGE #16","#1 D1- W1.01 Lobby","Installation"
"3f74b89f-e4a4-45d5-9ff0-bfd974af421d","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #16","#1 D1- W1.01 Lobby","Glazing"
"033a3130-6568-4c1f-b4dc-9a8bcee99d94","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #16","#1 D1- W1.01 Lobby","Performance Tests"
"df22d66f-0535-4c0f-9374-5a96216424a4","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #16","#1 D1- W1.01 Lobby","Handover Checklist"
"18f82fd6-1293-4bb9-8499-55d5a1bba416","","not-started","","folder","TRUE","FALSE","STAGE #16","#7 D2-W1.07 Stairs"
"94448f43-4137-4adf-953a-991e3bb7d859","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #16","#7 D2-W1.07 Stairs","Pre Install Checklist"
"c398d5d3-86a0-4a4e-b08f-01a5c8f835df","","not-started","Shopfront - Install Checklist","checklist","FALSE","FALSE","STAGE #16","#7 D2-W1.07 Stairs","Installation"
"9ca084ef-0147-4570-a6bf-9081453f58b5","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #16","#7 D2-W1.07 Stairs","Glazing"
"4da42cb8-0787-4fa4-956d-e624124dd71e","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #16","#7 D2-W1.07 Stairs","Performance Tests"
"3ff7688c-7e60-4f99-bd1d-f04211c1369e","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #16","#7 D2-W1.07 Stairs","Handover Checklist"
"ffaa99ad-843b-4050-b7bb-273bd9f06797","","not-started","","folder","TRUE","FALSE","STAGE #16","#13 D3- W1.12 Lobby"
"280dc7f1-539f-474a-8c42-d2e1a9bd90db","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #16","#13 D3- W1.12 Lobby","Pre Install Checklist"
"ff48dd27-4a58-440a-8c8f-6919ad655418","","not-started","Shopfront - Install Checklist","checklist","FALSE","FALSE","STAGE #16","#13 D3- W1.12 Lobby","Installation"
"55864a1b-01b2-45d0-9640-94328f5124b7","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #16","#13 D3- W1.12 Lobby","Glazing"
"e7c1417d-58f5-43c9-90ab-7cbdb7b80bb3","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #16","#13 D3- W1.12 Lobby","Performance Tests"
"d2313f80-dca8-4d9f-860e-5d4a3d006724","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #16","#13 D3- W1.12 Lobby","Handover Checklist"
"9f9945a8-fae5-47aa-8d67-0d38b715410f","","not-started","","folder","TRUE","FALSE","STAGE #16","#14 D4-W1.13 Waste room"
"c7273c24-946a-46d2-b0da-1aa6d73f912e","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #16","#14 D4-W1.13 Waste room","Pre Install Checklist"
"2a0cd3c2-366e-4529-9669-3171c3d89811","","not-started","Shopfront - Install Checklist","checklist","FALSE","FALSE","STAGE #16","#14 D4-W1.13 Waste room","Installation"
"f633f49c-145d-4cd8-8a6a-d3cc141ea3cf","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #16","#14 D4-W1.13 Waste room","Glazing"
"7ae8215d-c3f3-4673-8faf-a7dd49e4e45f","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #16","#14 D4-W1.13 Waste room","Performance Tests"
"1cfdad9d-b6e2-46bc-8744-8397f2b35683","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #16","#14 D4-W1.13 Waste room","Handover Checklist"
"2ad29fd6-d08a-4d82-8ad1-79cabc21e8ad","","not-started","","folder","TRUE","FALSE","STAGE #16","#15 D5-W1.14 Fire Pump"
"3ceed166-36bf-4e7a-930e-349542ebfc0d","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #16","#15 D5-W1.14 Fire Pump","Pre Install Checklist"
"5679cb38-7d10-4681-b030-7fc49a4c8fd7","","not-started","Shopfront - Install Checklist","checklist","FALSE","FALSE","STAGE #16","#15 D5-W1.14 Fire Pump","Installation"
"4b533786-302f-410c-9cb1-99615a1b8b27","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #16","#15 D5-W1.14 Fire Pump","Glazing"
"a5855b97-e5f8-4013-8c80-89807cbdf8d1","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #16","#15 D5-W1.14 Fire Pump","Performance Tests"
"79935b35-508a-46e3-86fc-aa1ce3f1884e","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #16","#15 D5-W1.14 Fire Pump","Handover Checklist"
"3aabcc8e-6ff6-41c2-86dd-faf5ff2b069c","","not-started","","folder","TRUE","FALSE","STAGE #17"
"988df5f4-8419-42f4-b354-37016ed1155d","","not-started","","folder","TRUE","FALSE","STAGE #17","#9 W6A-W1.09a Multi-purpose SD"
"e7387d44-43ac-4386-9c15-0270cfcbe060","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #17","#9 W6A-W1.09a Multi-purpose SD","Pre Install Checklist"
"41173513-37c4-4213-ae05-3e360bbdbb5c","","not-started","Architectural - Install Checklist","checklist","FALSE","FALSE","STAGE #17","#9 W6A-W1.09a Multi-purpose SD","Installation"
"3db8d2fa-078f-4075-a4c1-6beccd589e69","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #17","#9 W6A-W1.09a Multi-purpose SD","Glazing"
"24fe32cd-4f8c-4117-98ef-0b55a7ff31ba","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #17","#9 W6A-W1.09a Multi-purpose SD","Performance Tests"
"60ebcd20-3e47-4679-a052-09427fa172e8","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #17","#9 W6A-W1.09a Multi-purpose SD","Handover Checklist"
"5473d836-5d15-4fbb-96ed-df51e6a91e78","","not-started","","folder","TRUE","FALSE","STAGE #17","#10 W6-W1.09 Multipurpose SD"
"fa714c4a-79c4-4229-91ba-15fc8189f385","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #17","#10 W6-W1.09 Multipurpose SD","Pre Install Checklist"
"d78849be-73ac-47aa-8ff6-bc7e0dd15702","","not-started","Architectural - Install Checklist","checklist","FALSE","FALSE","STAGE #17","#10 W6-W1.09 Multipurpose SD","Installation"
"f7e6f840-5724-4a68-b98f-362c63db0076","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #17","#10 W6-W1.09 Multipurpose SD","Glazing"
"72aa2090-aae1-40a7-94e9-8a17d290a71c","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #17","#10 W6-W1.09 Multipurpose SD","Performance Tests"
"45f35cbc-8b49-4a7e-ae3d-5663bf53ff33","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #17","#10 W6-W1.09 Multipurpose SD","Handover Checklist"
"c9ed28d1-5c8f-4504-b249-2eeed041ed14","","not-started","","folder","TRUE","FALSE","STAGE #17","#11 W7-W1.10 Multi-purpose"
"715c96bd-2ba2-4ed9-aa4f-f4c475e4d5e7","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #17","#11 W7-W1.10 Multi-purpose","Pre Install Checklist"
"d7a577f1-b419-48c9-84ed-bc3de694f808","","not-started","Architectural - Install Checklist","checklist","FALSE","FALSE","STAGE #17","#11 W7-W1.10 Multi-purpose","Installation"
"8c37a683-3428-4536-9065-9099f3f325e4","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #17","#11 W7-W1.10 Multi-purpose","Glazing"
"854b4438-90fd-44a9-ae42-d8e03f6475cd","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #17","#11 W7-W1.10 Multi-purpose","Performance Tests"
"b6362e79-36e2-494f-aace-e8f851dea750","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #17","#11 W7-W1.10 Multi-purpose","Handover Checklist"
"4845eaf1-4761-427b-9d8d-68b4e6b4dce5","","not-started","","folder","TRUE","FALSE","STAGE #17","#12 W8-W1.11 Multi-purpose"
"a3aaf4c5-4486-4a1e-a1ca-658511c35fba","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #17","#12 W8-W1.11 Multi-purpose","Pre Install Checklist"
"a30a7795-19e1-4f1b-8f3d-eccac56d098b","","not-started","Architectural - Install Checklist","checklist","FALSE","FALSE","STAGE #17","#12 W8-W1.11 Multi-purpose","Installation"
"76051100-06e5-4ec3-b3e9-433e3146e7c9","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #17","#12 W8-W1.11 Multi-purpose","Glazing"
"dd6880d7-154a-4d39-a71f-c74e44bec993","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #17","#12 W8-W1.11 Multi-purpose","Performance Tests"
"2471fbe9-2241-447f-88a1-1e0a9f22b063","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #17","#12 W8-W1.11 Multi-purpose","Handover Checklist"
"9dc6bf8a-dd55-45ba-bd4d-2a4d7b89acdc","","not-started","","folder","TRUE","FALSE","STAGE #18"
"9f462480-327c-4a98-b246-ab4e52836672","","not-started","","folder","TRUE","FALSE","STAGE #18","#1 W12-W2.01 Lobby"
"8b16643e-d35e-444a-a6a8-ad4d767bf375","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #18","#1 W12-W2.01 Lobby","Pre Install Checklist"
"88bbccb9-c493-4e29-a188-b3506391c72f","","not-started","Flush Glaze - Install Checklist","checklist","FALSE","FALSE","STAGE #18","#1 W12-W2.01 Lobby","Installation"
"2bdf0c00-4593-42d6-85a1-856e5ea0dcb7","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #18","#1 W12-W2.01 Lobby","Glazing"
"deacb22e-c770-48d9-8c67-bd4a42cf7282","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #18","#1 W12-W2.01 Lobby","Performance Tests"
"94efb24e-6e74-4c84-8098-2daf23611c0e","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #18","#1 W12-W2.01 Lobby","Handover Checklist"
"64027be9-903d-4c7e-a0cf-bfb73c9c30f1","","not-started","","folder","TRUE","FALSE","STAGE #18","#14 W17-W2.15 Lobby"
"7baea22a-17f2-4e22-99c4-d787429967fc","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #18","#14 W17-W2.15 Lobby","Pre Install Checklist"
"a0354312-30cc-478f-ba18-3672e2bc62fb","","not-started","Flush Glaze - Install Checklist","checklist","FALSE","FALSE","STAGE #18","#14 W17-W2.15 Lobby","Installation"
"6e48ac16-f9b4-4071-acdf-f76122291bc8","","not-started","Glazing Checklist","checklist","FALSE","FALSE","STAGE #18","#14 W17-W2.15 Lobby","Glazing"
"5b51f6d3-2c83-490d-884b-277df19a930a","","not-started","Performance Tests","checklist","FALSE","FALSE","STAGE #18","#14 W17-W2.15 Lobby","Performance Tests"
"9ae0b964-741d-4415-978a-70a9891d1c6d","","not-started","Handover Checklist","checklist","FALSE","FALSE","STAGE #18","#14 W17-W2.15 Lobby","Handover Checklist"
"5910f226-bf80-4c11-a0ec-63297d16a34e","","not-started","","folder","TRUE","FALSE","STAGE #19"
"71193a66-500d-46fa-b46e-4dca1f8453b4","","not-started","","folder","TRUE","FALSE","STAGE #19","#6 W4- W1.06 Corridor"
"d2d2abef-2ce2-416c-8fa2-9bd2ee4e312d","","not-started","Pre-Install Checklist","checklist","FALSE","FALSE","STAGE #19","#6 W4- W1.06 Corridor","Pre Install Checklist"
"fab9e281-1270-41f7-8c70-9c4a46e6a207","","not-started","40mm Seismic Strip Window - Install Checklist","checklist","FALSE","FALSE","STAGE #19","#6 W4- W1.06 Corridor","Installation"
