"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6f69b477-4022-42c0-853f-fb7bbe343980","","folder-progress","work-in-progress","","checklist","TRUE","FALSE","Site QA"
"9ef568b4-1073-4238-8132-76c41e82e311","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA","Central Utilities (CU)"
"04b52ea7-c3ce-41a3-8628-cff451d1639d","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities"," Community 1"," Sewer","ITP 001 - Drainage In Ground Sewer"
"61649590-220a-5f89-bf52-14f294d91cdc","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities"," Community 1"," Sewer","ITP 001 - Drainage In Ground East Sewer"
"ad61f932-6be1-4945-8e8c-8dbedb1f01ce","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities"," Community 1","Stormwater"
"0c16e75b-8ab9-4aef-8a6a-f1b2d86c2fa2","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities"," Community 1","Stormwater","ITP 001 - Drainage In Ground Stormwater Pits 276 - 286, 320 - 321"
"d34dc6cb-93d2-5995-9819-fb20f2a7291c","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities"," Community 1","Stormwater","ITP 001 - Drainage In Ground Stormwater Pits 276, 299 - 319"
"c618563b-79bf-5a21-90a2-964f6186de7d","Child Inspection & testing prior to Concealing(312c9b6e-6c72-5bb5-ae03-e381726f57b7): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(312c9b6e-6c72-5bb5-ae03-e381726f57b7): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(312c9b6e-6c72-5bb5-ae03-e381726f57b7): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities"," Community 1","ITP 002 – Reticulated Systems In Ground Cold Water"
"d637551e-be66-4439-9aa8-081aa9862992","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA"," Communities"," Community 8"
"bd701100-a643-41ab-897e-98f88cf18c92","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities"," Community 8","Sewer"
"c60acb35-f223-45f6-833c-e6faa294cbff","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities"," Community 8","Sewer","ITP 001 - Drainage In Ground Sewer"
"22895965-a69f-4508-b1a4-559ccf34091b","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities"," Community 8","Stormwater"
"1a59ddf2-00c6-4540-8e0e-638c033b0e4c","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities"," Community 8","Stormwater","ITP 001 - Drainage In Ground Stormwater Pits 408 - 416, 424 - 425"
"501c960f-9b95-56f0-b0e4-db755db3890c","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities"," Community 8","Stormwater","ITP 001 - Drainage In Ground Stormwater Pits 394 - 408, 417 - 423"
"694dee07-c42b-5a43-90d7-0fdbd0a12a71","Child Inspection & testing prior to Concealing(96734882-230b-5eb5-9463-98d0f3afdd2a): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(96734882-230b-5eb5-9463-98d0f3afdd2a): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(96734882-230b-5eb5-9463-98d0f3afdd2a): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities"," Community 8","ITP 002 – Reticulated Systems In Ground Cold Water"
"db373708-9a72-4be2-a7af-b9660d39b6ec","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 2"
"3f607895-570f-46e8-873f-09d01a293380","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 2","Stormwater"
"ad579750-95be-5f9d-85b2-0c796a011d9d","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 2","Stormwater","ITP 001 - Drainage In Ground Stormwater Pits 223 - 233, 259 - 260"
"4415e7e2-b599-5363-b0af-d4be83933181","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 2","Stormwater","ITP 001 - Drainage In Ground Stormwater Pits 222 - 223, 247 - 258, 262 - 270"
"f9e3d75a-1e92-4f75-984b-528a45454ae4","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 2","Sewer"
"6df1c5fc-f94a-5149-b6ed-1f20ad1b996a","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 2","Sewer","ITP 001 - Drainage In Ground Sewer"
"021cb208-803a-5e54-9926-68a6118919be","Child Inspection & testing prior to Concealing(279da7dd-f92d-5b46-9324-2d34fb06e216): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(279da7dd-f92d-5b46-9324-2d34fb06e216): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(279da7dd-f92d-5b46-9324-2d34fb06e216): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 2","ITP 002 – Reticulated Systems In Ground Cold Water"
"798a506e-cf53-4f1a-9a48-23ec5c4e6b73","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 3"
"aff5df0e-7cae-40d9-9295-a4935173e6f4","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 3","Stormwater"
"054ecf0b-2ac3-5608-baf8-6ab70b872076","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 3","Stormwater","ITP 001 - Drainage In Ground Stormwater Pits 172 - 182, 218 - 219"
"3effbaab-ea94-5c48-a27e-4b2c22e7aaea","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 3","Stormwater","ITP 001 - Drainage In Ground Stormwater Pits 171 - 172, 195 - 217"
"6fce643c-f881-4fd9-b6da-7bab9780ce54","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 3","Sewer"
"5277613d-c3d4-5774-9217-10c29d462512","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 3","Sewer","ITP 001 - Drainage In Ground Sewer"
"0944ca7b-baef-5073-b2a2-41419e16e07b","Child Inspection & testing prior to Concealing(9242d35b-2aba-5f72-84f3-b5afe50886c4): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(9242d35b-2aba-5f72-84f3-b5afe50886c4): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(9242d35b-2aba-5f72-84f3-b5afe50886c4): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 3","ITP 002 – Reticulated Systems In Ground"
"f26b8fec-df62-4e40-ac5f-eb5096e9eca7","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 4"
"f3545e54-3edb-4076-9391-e921cb3e9663","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 4","Sewer"
"3f2e4f57-d0a5-5df5-9fc4-c2060541fbcf","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 4","Sewer","ITP 001 - Drainage In Ground Sewer"
"b8410f19-b722-44cb-9244-7f5e6fcdf926","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 4","Stormwater"
"d84f9413-73d4-5293-86ad-f62068697355","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 4","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"d27a0e44-beed-5ebe-bc16-c13ebdc81a3f","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 4","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"40207661-8b4d-5e64-824f-c1a5c0fd015c","Child Inspection & testing prior to Concealing(a61896d1-020c-536c-a92c-3e659ecf4540): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(a61896d1-020c-536c-a92c-3e659ecf4540): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(a61896d1-020c-536c-a92c-3e659ecf4540): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 4","ITP 002 – Reticulated Systems In Ground Cold Water"
"7d92e99c-5035-4f8f-af4d-6db472c47392","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 7"
"1aa28519-dcc8-4708-b9b0-17e0ded22a75","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 7","Sewer"
"1bcd303c-f0c0-5f19-96e2-5b08c7adb7b5","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 7","Sewer","ITP 001 - Drainage In Ground Sewer"
"fa86829d-0444-4e57-925b-bd1044661a05","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 7","Stormwater"
"de72e54a-3521-59e3-b32b-29cfd2dc95a4","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 7","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"3c7a3f7d-f96b-5890-a5b9-657a80e4a42e","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 7","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"66348fc0-2e64-53ed-ac5e-654148eeb9d0","Child Inspection & testing prior to Concealing(511ec69f-8ec9-5cde-a58e-65fb24f09866): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(511ec69f-8ec9-5cde-a58e-65fb24f09866): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(511ec69f-8ec9-5cde-a58e-65fb24f09866): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 7","ITP 002 – Reticulated Systems In Ground Cold Water"
"55d49385-f9d7-4da8-b789-dc59557c8a14","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 6"
"d536ca08-26c1-4472-8d62-46aebb71a921","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 6","Sewer"
"b4eb49ac-f534-578d-9c54-2faad0c6f95f","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 6","Sewer","ITP 001 - Drainage In Ground Sewer"
"a38b781f-b8a7-4cad-b569-8068894a6b70","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 6","Stormwater"
"0cc77b04-b602-5f42-8821-2ae0065ff6f6","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 6","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"91f9f707-159a-59fd-8f83-291e6c2fecdd","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 6","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"6fec767a-68fc-56c1-9af8-898afb0b2992","Child Inspection & testing prior to Concealing(4bbf9f6b-16dc-515b-9d0e-fdb74191d484): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(4bbf9f6b-16dc-515b-9d0e-fdb74191d484): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(4bbf9f6b-16dc-515b-9d0e-fdb74191d484): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 6","ITP 002 – Reticulated Systems In Ground Cold Water"
"3a2b0ab4-6c5e-4624-9ee4-a7a77d71ec30","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 5"
"63009146-e0cc-4efc-9312-227f63b7bcca","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 5","Sewer"
"894e32d0-22d3-525c-9469-6f4b8509392d","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 5","Sewer","ITP 001 - Drainage In Ground Sewer"
"6d14c608-debe-40ea-9c18-2ffba3ea0a81","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Communities","Community 5","Stormwater"
"4db2038f-124f-5860-8b28-335ffe1d3665","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 5","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"68eb640f-d64a-5c1e-ac04-58e5a5909b76","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 5","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"6506be7a-f3f6-58a5-93af-b87dcfcf0b28","Child Inspection & testing prior to Concealing(3a0defa7-b1fb-5a23-8180-213c5401ace8): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(3a0defa7-b1fb-5a23-8180-213c5401ace8): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(3a0defa7-b1fb-5a23-8180-213c5401ace8): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Communities","Community 5","ITP 002 – Reticulated Systems In Ground Cold Water"
"2246eef0-36db-44b2-9311-10edf655cf1a","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA"," CST 1"
"ff8384af-060b-406c-bf74-2041b9495b2d","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA"," CST 1"," CST 1 South"
"a2675295-de45-5482-b8ee-727d00f906b0","Child Inspection & testing prior to Concealing(99c53c88-7a2e-5654-8df7-76a0594085c6): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(99c53c88-7a2e-5654-8df7-76a0594085c6): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(99c53c88-7a2e-5654-8df7-76a0594085c6): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," CST 1"," CST 1 South","ITP 002 – Reticulated Systems In Ground"
"bee025a2-d80a-4384-8597-e0610f7f67ff","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA"," CST 1"," CST 1 East"
"01e76c5d-69c0-5a94-8286-52d33e8b3104","Child Inspection & testing prior to Concealing(03ae3b9f-1fa2-5cb3-afa1-80f54ac72437): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(03ae3b9f-1fa2-5cb3-afa1-80f54ac72437): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(03ae3b9f-1fa2-5cb3-afa1-80f54ac72437): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," CST 1"," CST 1 East","ITP 002 – Reticulated Systems In Ground"
"0b48ca58-f788-4efb-8ea4-31cbaa7b2dd3","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," CST 1"," CST 1 East","Stormwater"
"306eb70f-eecf-5285-a7f9-81a27d158ef0","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," CST 1"," CST 1 East","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"ed6e2455-e61b-43a3-ab85-54b209d12aa5","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA"," CST 1"," CST 1 West"
"1f5f9a7d-69fe-5e2e-a21d-e2a2bc16e7ff","Child Inspection & testing prior to Concealing(dfe9d323-56c3-50f5-ac7a-0bdd413818f8): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(dfe9d323-56c3-50f5-ac7a-0bdd413818f8): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(dfe9d323-56c3-50f5-ac7a-0bdd413818f8): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," CST 1"," CST 1 West","ITP 002 – Reticulated Systems In Ground"
"c7b89741-7f1c-4dec-a231-7904710df37b","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," CST 1"," CST 1 West","Stormwater"
"0653550a-c6d7-56ff-8b82-531bbe1c031c","","checklist-flat","pass","ITP 001 - Drainage In Ground","checklist-flat","FALSE","FALSE","Site QA"," CST 1"," CST 1 West","Stormwater","ITP 001 - Drainage In Ground Stormwater"
"bea156a7-1a37-4afd-abdb-43bfb2555ff7","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA"," CST 2"
"acd6c897-b3d3-4e4a-b765-c54c3a757ae8","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA"," CST 2"," CST 2 East"
"dbd4d704-f0ca-46f1-9d45-87216ecfbbba","Child Inspection & testing prior to Concealing(2e988387-477e-4525-8920-aded02d3638b): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(2e988387-477e-4525-8920-aded02d3638b): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(2e988387-477e-4525-8920-aded02d3638b): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," CST 2"," CST 2 East","ITP 002 – Reticulated Systems In Ground + Sewer Pumpline"
"63a0c711-1ed1-4b5b-a366-f168ef6a070b","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA"," CST 2"," CST 2 West"
"36fae623-1b4b-4f8e-8741-771439b1c840","Child Inspection & testing prior to Concealing(09df3e5c-e35f-475e-a0c0-93df7d975bd6): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(09df3e5c-e35f-475e-a0c0-93df7d975bd6): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(09df3e5c-e35f-475e-a0c0-93df7d975bd6): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," CST 2"," CST 2 West","ITP 002 – Reticulated Systems In Ground + Sewer Pumpline"
"e1147cb2-07e0-4a31-be77-a4673837df84","","folder-progress","pass","","checklist","TRUE","FALSE","Site QA"," CST 2"," CST 2 South"
"72470070-405c-59bf-9936-455d8e49c034","Child Inspection & testing prior to Concealing(db4d6f44-0377-5235-bdd3-54bda8121850): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(db4d6f44-0377-5235-bdd3-54bda8121850): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(db4d6f44-0377-5235-bdd3-54bda8121850): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," CST 2"," CST 2 South","ITP 002 – Reticulated Systems In Ground + Sewer Pumpline"
"25c26865-4de5-4594-a716-18193d78aee9","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," CST 2"," CST 2 North"
"0370763b-c3ee-59e7-8f04-49eb309ce625","Child Inspection & testing prior to Concealing(78f4911b-9ff6-53c2-aba4-9101ebe0ca46): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(78f4911b-9ff6-53c2-aba4-9101ebe0ca46): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(78f4911b-9ff6-53c2-aba4-9101ebe0ca46): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," CST 2"," CST 2 North","ITP 002 – Reticulated Systems In Ground + Sewer Pumpline"
"41ab1f42-a9e5-4aa2-a5d7-71984641c327","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Bacchus Marsh Road"
"54b28261-e495-5441-a8de-dc6b319a1130","Child Inspection & testing prior to Concealing(cc6d906f-f484-5694-b60f-061811af8b84): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(cc6d906f-f484-5694-b60f-061811af8b84): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(cc6d906f-f484-5694-b60f-061811af8b84): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Bacchus Marsh Road","ITP 002 – Reticulated Systems In Ground - Water Meter"
"7b41b735-6758-4397-9a50-15e9db097252","Child Inspection & testing prior to Concealing(9164c660-2aa3-513f-8a0f-bb471254a928): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(9164c660-2aa3-513f-8a0f-bb471254a928): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(9164c660-2aa3-513f-8a0f-bb471254a928): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Bacchus Marsh Road","ITP 002 – Reticulated Systems In Ground and Sewer Pumpline"
"c9219e9f-a20a-4ed7-9be5-37d2ce1f8ba2","","folder-normal","pass","","step","TRUE","FALSE","Site QA"," Water Quality"
"094830a1-b2b4-516f-819b-61cc338260dc","Child Inspection & testing prior to Concealing(cbb9e635-f12a-5398-be81-a9e5da21fac7): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(cbb9e635-f12a-5398-be81-a9e5da21fac7): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(cbb9e635-f12a-5398-be81-a9e5da21fac7): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA"," Water Quality","Water Quality Testing"
"be3b2d13-60af-46d5-9db1-d190d9b3597f","","folder-normal","pass","","step","TRUE","FALSE","Site QA","CST 3"
"2e0cffd0-cb1b-44a5-8069-afc231409e04","","folder-normal","pass","","step","TRUE","FALSE","Site QA","CST 3","CST 3-2"
"da2f30f6-3495-5727-8fa4-76baf61882df","Child Inspection & testing prior to Concealing(8de84b5e-7ebc-5ff4-a7ee-c1ad26f6c054): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(8de84b5e-7ebc-5ff4-a7ee-c1ad26f6c054): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(8de84b5e-7ebc-5ff4-a7ee-c1ad26f6c054): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","CST 3","CST 3-2","ITP 002 – Reticulated Systems In Ground Gas"
"c3c4e4c5-a163-529d-96b6-18bd0d5d054b","Child Inspection & testing prior to Concealing(9b0b3b0c-8449-59a3-857a-3383f0362e7d): DataPoint Pressure:(cbb41993-a2ca-4d82-a14d-6545f7a7c729) has hidden property width:100
Child Inspection & testing prior to Concealing(9b0b3b0c-8449-59a3-857a-3383f0362e7d): DataPoint Duration:(58a6507f-3e8d-484a-b7eb-2abac0337f6e) has hidden property width:100
Child Inspection & testing prior to Concealing(9b0b3b0c-8449-59a3-857a-3383f0362e7d): DataPoint Gauge Number:(8f3793b7-2716-46c8-8e40-bc4863a9fc4c) has hidden property width:100","checklist-flat","pass","ITP 002 – Reticulated Systems In Ground","checklist-flat","FALSE","FALSE","Site QA","CST 3","CST 3-2"," ITP 002 – Reticulated Systems In Ground + Sewer Pumpline"
"104eb451-d807-42c2-8a0b-00d23c9ce881","","folder-normal","pass","","step","TRUE","FALSE","Site QA","CST 3","CST 3-8"
