,,"BLK-A - Level 7 - Apartment Wall Closure - A714",,"blk-a","site qa","level 7","rough-in","a714","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-A - Level 7 - Apartment Wall Closure - A715",,"blk-a","site qa","level 7","rough-in","a715","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-A - Level 7 - Apartment Wall Closure - A716",,"blk-a","site qa","level 7","rough-in","a716","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-A - Level 7 - Apartment Wall Closure - A717",,"a717","blk-a","site qa","level 7","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-A - Level 8 - Apartment Wall Closure - A809",,"blk-a","site qa","level 8","rough-in","a809","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-A - Level 8 - Apartment Wall Closure - A810",,"blk-a","site qa","level 8","rough-in","a810","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-A - Level 8 - Apartment Wall Closure - A811",,"blk-a","site qa","level 8","rough-in","a811","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-A - Level 8 - Apartment Wall Closure - A812",,"blk-a","site qa","level 8","a812","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-A - Level 8 - Apartment Wall Closure - A813",,"blk-a","site qa","level 8","rough-in","a813","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-A - Level 8 - Apartment Wall Closure - A814",,"blk-a","site qa","level 8","rough-in","a814","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-A - Level 8 - Apartment Wall Closure - A815",,"blk-a","site qa","level 8","rough-in","a815","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-A - Level 8 - Apartment Wall Closure - A816",,"a816","blk-a","site qa","level 8","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B","grouping","blk-b"
,,"BLK-B - Level 3 - Apartment Wall Closure - B301",,"blk-b","site qa","rough-in","apartment wall closure","level 3","b301","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 3 - Apartment Wall Closure - B302",,"blk-b","site qa","rough-in","apartment wall closure","b302","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 3 - Apartment Wall Closure - B303",,"blk-b","site qa","rough-in","b303","apartment wall closure","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 3 - Apartment Wall Closure - B304",,"blk-b","site qa","rough-in","b304","apartment wall closure","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 3 - Apartment Wall Closure - B305",,"blk-b","site qa","rough-in","b305","apartment wall closure","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 3 - Apartment Wall Closure - B306",,"blk-b","site qa","rough-in","b306","apartment wall closure","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 3 - Apartment Wall Closure - B307",,"blk-b","site qa","rough-in","b307","apartment wall closure","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 3 - Apartment Wall Closure - B308",,"blk-b","site qa","b308","rough-in","apartment wall closure","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 3 - Apartment Wall Closure - B309",,"blk-b","site qa","rough-in","b309","apartment wall closure","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 3 - Apartment Wall Closure - B310",,"blk-b","site qa","rough-in","b310","apartment wall closure","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 4 - Apartment Wall Closure - B401",,"level 4","blk-b","site qa","rough-in","apartment wall closure","b401","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 4 - Apartment Wall Closure - B402",,"level 4","blk-b","site qa","rough-in","b402","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 4 - Apartment Wall Closure - B403",,"level 4","blk-b","site qa","rough-in","b403","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 4 - Apartment Wall Closure - B404",,"level 4","blk-b","site qa","rough-in","b404","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 4 - Apartment Wall Closure - B405",,"level 4","blk-b","site qa","rough-in","b405","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 4 - Apartment Wall Closure - B406",,"level 4","blk-b","site qa","rough-in","b406","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 4 - Apartment Wall Closure - B407",,"level 4","blk-b","site qa","b407","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 4 - Apartment Wall Closure - B408",,"level 4","blk-b","site qa","rough-in","b408","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 4 - Apartment Wall Closure - B409",,"level 4","blk-b","site qa","rough-in","b409","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 4 - Apartment Wall Closure - B410",,"level 4","blk-b","site qa","rough-in","b410","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 5 - Apartment Wall Closure - B501",,"blk-b","level 5","site qa","rough-in","b501","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 5 - Apartment Wall Closure - B502",,"blk-b","level 5","site qa","rough-in","b502","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 5 - Apartment Wall Closure - B503",,"blk-b","level 5","site qa","rough-in","b503","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 5 - Apartment Wall Closure - B504",,"blk-b","level 5","site qa","rough-in","b504","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 5 - Apartment Wall Closure - B505",,"blk-b","level 5","site qa","rough-in","b505","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 5 - Apartment Wall Closure - B506",,"blk-b","level 5","site qa","b506","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 5 - Apartment Wall Closure - B507",,"blk-b","level 5","site qa","rough-in","b507","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 5 - Apartment Wall Closure - B508",,"blk-b","level 5","site qa","rough-in","b508","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 5 - Apartment Wall Closure - B509",,"blk-b","level 5","b509","site qa","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 5 - Apartment Wall Closure - B510",,"blk-b","level 5","site qa","rough-in","apartment wall closure","b510","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 6 - Apartment Wall Closure - B601",,"blk-b","level 6","site qa","rough-in","b601","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 6 - Apartment Wall Closure - B602",,"blk-b","level 6","site qa","rough-in","b602","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 6 - Apartment Wall Closure - B603",,"blk-b","level 6","site qa","rough-in","b603","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 6 - Apartment Wall Closure - B604",,"blk-b","level 6","site qa","rough-in","b604","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 6 - Apartment Wall Closure - B605",,"blk-b","level 6","site qa","b605","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 6 - Apartment Wall Closure - B606",,"blk-b","level 6","site qa","rough-in","b606","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 6 - Apartment Wall Closure - B607",,"blk-b","level 6","site qa","rough-in","b607","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 6 - Apartment Wall Closure - B608",,"blk-b","b608","level 6","site qa","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 6 - Apartment Wall Closure - B609",,"b609","blk-b","level 6","site qa","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 6 - Apartment Wall Closure - B610",,"blk-b","level 6","site qa","rough-in","apartment wall closure","b610","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 7 - Apartment Wall Closure - B701",,"blk-b","site qa","level 7","rough-in","b701","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 7 - Apartment Wall Closure - B702",,"blk-b","site qa","level 7","rough-in","b702","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 7 - Apartment Wall Closure - B703",,"blk-b","site qa","level 7","rough-in","b703","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 7 - Apartment Wall Closure - B704",,"blk-b","site qa","level 7","b704","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 7 - Apartment Wall Closure - B705",,"blk-b","site qa","level 7","rough-in","b705","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 7 - Apartment Wall Closure - B706",,"blk-b","site qa","level 7","rough-in","b706","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 7 - Apartment Wall Closure - B707",,"blk-b","b707","site qa","level 7","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 7 - Apartment Wall Closure - B708",,"b708","blk-b","site qa","level 7","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 7 - Apartment Wall Closure - B709",,"blk-b","site qa","level 7","b709","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 8 - Apartment Wall Closure - B801",,"blk-b","site qa","level 8","rough-in","b801","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 8 - Apartment Wall Closure - B802",,"blk-b","site qa","level 8","rough-in","b802","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 8 - Apartment Wall Closure - B803",,"blk-b","site qa","level 8","b803","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 8 - Apartment Wall Closure - B804",,"blk-b","site qa","level 8","rough-in","b804","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 8 - Apartment Wall Closure - B805",,"blk-b","site qa","level 8","rough-in","b805","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 8 - Apartment Wall Closure - B806",,"blk-b","b806","site qa","level 8","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 8 - Apartment Wall Closure - B807",,"b807","blk-b","site qa","level 8","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-B - Level 8 - Apartment Wall Closure - B808",,"blk-b","site qa","b808","level 8","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C","grouping","blk-c"
,,"BLK-C - Level 2 - Apartment Wall Closure - C232",,"blk-c","site qa","c232","rough-in","level 2","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 2 - Apartment Wall Closure - C233",,"blk-c","c233","site qa","rough-in","level 2","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 2 - Apartment Wall Closure - C234",,"blk-c","site qa","rough-in","c234","level 2","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 2 - Apartment Wall Closure - C235",,"blk-c","site qa","rough-in","c235","level 2","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 2 - Apartment Wall Closure - C236",,"blk-c","site qa","rough-in","level 2","apartment wall closure","c236","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 2 - Apartment Wall Closure - C237",,"blk-c","site qa","rough-in","level 2","apartment wall closure","c237","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 2 - Apartment Wall Closure - C238",,"blk-c","site qa","rough-in","c238","level 2","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 2 - Apartment Wall Closure - C239",,"blk-c","site qa","rough-in","c239","level 2","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 3 - Apartment Wall Closure - C332",,"blk-c","c332","site qa","rough-in","apartment wall closure","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 3 - Apartment Wall Closure - C333",,"blk-c","site qa","rough-in","c333","apartment wall closure","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 3 - Apartment Wall Closure - C334",,"blk-c","site qa","rough-in","c334","apartment wall closure","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 3 - Apartment Wall Closure - C335",,"blk-c","site qa","rough-in","apartment wall closure","level 3","c335","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 3 - Apartment Wall Closure - C336",,"blk-c","site qa","rough-in","apartment wall closure","c336","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 3 - Apartment Wall Closure - C337",,"blk-c","site qa","rough-in","c337","apartment wall closure","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 3 - Apartment Wall Closure - C338",,"blk-c","site qa","rough-in","c338","apartment wall closure","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 3 - Apartment Wall Closure - C339",,"blk-c","site qa","rough-in","c339","apartment wall closure","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 4 - Apartment Wall Closure - C431",,"blk-c","level 4","c431","site qa","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 4 - Apartment Wall Closure - C432",,"blk-c","level 4","site qa","rough-in","c432","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 4 - Apartment Wall Closure - C433",,"blk-c","level 4","site qa","rough-in","c433","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 4 - Apartment Wall Closure - C434",,"blk-c","level 4","site qa","rough-in","apartment wall closure","c434","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 4 - Apartment Wall Closure - C435",,"blk-c","level 4","site qa","rough-in","apartment wall closure","c435","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 4 - Apartment Wall Closure - C436",,"blk-c","level 4","site qa","rough-in","c436","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 4 - Apartment Wall Closure - C437",,"blk-c","level 4","site qa","rough-in","c437","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 4 - Apartment Wall Closure - C438",,"blk-c","level 4","site qa","rough-in","c438","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 5 - Apartment Wall Closure - C525",,"blk-c","level 5","site qa","rough-in","c525","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 5 - Apartment Wall Closure - C526",,"blk-c","level 5","site qa","rough-in","c526","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 5 - Apartment Wall Closure - C527",,"blk-c","level 5","site qa","rough-in","c527","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 5 - Apartment Wall Closure - C528",,"blk-c","level 5","site qa","rough-in","c528","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 5 - Apartment Wall Closure - C529",,"blk-c","level 5","site qa","c529","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 5 - Apartment Wall Closure - C530",,"blk-c","level 5","c530","site qa","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 5 - Apartment Wall Closure - C531",,"blk-c","level 5","site qa","rough-in","c531","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 6 - Apartment Wall Closure - C625",,"blk-c","level 6","site qa","rough-in","c625","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 6 - Apartment Wall Closure - C626",,"blk-c","level 6","site qa","rough-in","c626","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 6 - Apartment Wall Closure - C627",,"blk-c","level 6","site qa","rough-in","c627","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 6 - Apartment Wall Closure - C628",,"blk-c","level 6","site qa","c628","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 6 - Apartment Wall Closure - C629",,"blk-c","level 6","site qa","rough-in","c629","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 6 - Apartment Wall Closure - C630",,"blk-c","level 6","site qa","rough-in","c630","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 6 - Apartment Wall Closure - C631",,"blk-c","level 6","site qa","rough-in","c631","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 7 - Apartment Wall Closure - C722",,"blk-c","site qa","level 7","rough-in","c722","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 7 - Apartment Wall Closure - C723",,"blk-c","site qa","level 7","rough-in","c723","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 7 - Apartment Wall Closure - C724",,"blk-c","site qa","level 7","rough-in","c724","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 7 - Apartment Wall Closure - C725",,"blk-c","site qa","level 7","rough-in","c725","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 7 - Apartment Wall Closure - C726",,"blk-c","site qa","level 7","rough-in","c726","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 7 - Apartment Wall Closure - C727",,"blk-c","site qa","level 7","c727","rough-in","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-C - Level 7 - Apartment Wall Closure - C728",,"blk-c","site qa","level 7","rough-in","c728","apartment wall closure","wall closure checklist 1 rough in [a]"
,,"BLK-D","grouping","blk-d"
,,"BLK-D - Level 2 - Apartment Wall Closure - D222",,"d222","site qa","rough-in","level 2","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 2 - Apartment Wall Closure - D223",,"d223","site qa","rough-in","level 2","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 2 - Apartment Wall Closure - D224",,"site qa","rough-in","level 2","apartment wall closure","d224","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 2 - Apartment Wall Closure - D225",,"site qa","rough-in","level 2","apartment wall closure","blk-d","d225","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 2 - Apartment Wall Closure - D226",,"site qa","rough-in","d226","level 2","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 2 - Apartment Wall Closure - D227",,"site qa","rough-in","d227","level 2","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 2 - Apartment Wall Closure - D228",,"site qa","rough-in","d228","level 2","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 2 - Apartment Wall Closure - D229",,"site qa","rough-in","d229","level 2","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 2 - Apartment Wall Closure - D230",,"site qa","rough-in","d230","level 2","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 2 - Apartment Wall Closure - D231",,"d231","site qa","rough-in","level 2","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 3 - Apartment Wall Closure - D322",,"d322","site qa","rough-in","apartment wall closure","blk-d","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 3 - Apartment Wall Closure - D323",,"site qa","rough-in","apartment wall closure","d323","blk-d","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 3 - Apartment Wall Closure - D324",,"site qa","rough-in","apartment wall closure","blk-d","level 3","d324","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 3 - Apartment Wall Closure - D325",,"site qa","rough-in","d325","apartment wall closure","blk-d","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 3 - Apartment Wall Closure - D326",,"site qa","rough-in","d326","apartment wall closure","blk-d","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 3 - Apartment Wall Closure - D327",,"site qa","rough-in","d327","apartment wall closure","blk-d","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 3 - Apartment Wall Closure - D328",,"site qa","rough-in","d328","apartment wall closure","blk-d","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 3 - Apartment Wall Closure - D329",,"site qa","rough-in","d329","apartment wall closure","blk-d","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 3 - Apartment Wall Closure - D330",,"d330","site qa","rough-in","apartment wall closure","blk-d","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 3 - Apartment Wall Closure - D331",,"site qa","d331","rough-in","apartment wall closure","blk-d","level 3","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 4 - Apartment Wall Closure - D421",,"level 4","d421","site qa","rough-in","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 4 - Apartment Wall Closure - D422",,"level 4","site qa","rough-in","apartment wall closure","d422","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 4 - Apartment Wall Closure - D423",,"level 4","site qa","rough-in","apartment wall closure","blk-d","d423","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 4 - Apartment Wall Closure - D424",,"level 4","site qa","rough-in","d424","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 4 - Apartment Wall Closure - D425",,"level 4","site qa","rough-in","d425","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 4 - Apartment Wall Closure - D426",,"level 4","site qa","rough-in","d426","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 4 - Apartment Wall Closure - D427",,"level 4","site qa","rough-in","d427","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 4 - Apartment Wall Closure - D428",,"level 4","site qa","rough-in","d428","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 4 - Apartment Wall Closure - D429",,"level 4","site qa","rough-in","d429","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 4 - Apartment Wall Closure - D430",,"level 4","site qa","d430","rough-in","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 5 - Apartment Wall Closure - D515",,"level 5","site qa","rough-in","d515","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 5 - Apartment Wall Closure - D516",,"level 5","site qa","rough-in","d516","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 5 - Apartment Wall Closure - D517",,"level 5","site qa","rough-in","d517","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 5 - Apartment Wall Closure - D518",,"level 5","site qa","rough-in","d518","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 5 - Apartment Wall Closure - D519",,"level 5","site qa","rough-in","d519","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 5 - Apartment Wall Closure - D520",,"level 5","d520","site qa","rough-in","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 5 - Apartment Wall Closure - D521",,"level 5","site qa","rough-in","apartment wall closure","d521","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 5 - Apartment Wall Closure - D522",,"level 5","site qa","rough-in","apartment wall closure","blk-d","d522","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 5 - Apartment Wall Closure - D523",,"level 5","site qa","rough-in","d523","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 5 - Apartment Wall Closure - D524",,"level 5","site qa","rough-in","d524","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 6 - Apartment Wall Closure - D615",,"level 6","site qa","rough-in","d615","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 6 - Apartment Wall Closure - D616",,"level 6","site qa","rough-in","d616","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 6 - Apartment Wall Closure - D617",,"level 6","site qa","rough-in","d617","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 6 - Apartment Wall Closure - D618",,"level 6","site qa","rough-in","d618","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 6 - Apartment Wall Closure - D619",,"level 6","site qa","d619","rough-in","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 6 - Apartment Wall Closure - D620",,"level 6","site qa","rough-in","apartment wall closure","d620","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 6 - Apartment Wall Closure - D621",,"level 6","site qa","rough-in","apartment wall closure","blk-d","d621","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 6 - Apartment Wall Closure - D622",,"level 6","site qa","rough-in","d622","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 6 - Apartment Wall Closure - D623",,"level 6","site qa","rough-in","d623","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 6 - Apartment Wall Closure - D624",,"level 6","site qa","rough-in","d624","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 7 - Apartment Wall Closure - D714",,"site qa","level 7","rough-in","d714","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 7 - Apartment Wall Closure - D715",,"site qa","level 7","rough-in","d715","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 7 - Apartment Wall Closure - D716",,"site qa","level 7","rough-in","d716","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 7 - Apartment Wall Closure - D717",,"site qa","level 7","rough-in","d717","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 7 - Apartment Wall Closure - D718",,"site qa","level 7","d718","rough-in","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 7 - Apartment Wall Closure - D719",,"site qa","level 7","rough-in","d719","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 7 - Apartment Wall Closure - D720",,"site qa","level 7","rough-in","apartment wall closure","blk-d","d720","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 7 - Apartment Wall Closure - D721",,"site qa","level 7","rough-in","d721","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 8 - Apartment Wall Closure - D801",,"site qa","level 8","rough-in","d801","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 8 - Apartment Wall Closure - D802",,"site qa","level 8","rough-in","d802","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 8 - Apartment Wall Closure - D803",,"site qa","level 8","rough-in","d803","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 8 - Apartment Wall Closure - D804",,"site qa","level 8","rough-in","d804","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 8 - Apartment Wall Closure - D805",,"site qa","level 8","rough-in","d805","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
,,"BLK-D - Level 8 - Apartment Wall Closure - D806",,"site qa","level 8","d806","rough-in","apartment wall closure","blk-d","wall closure checklist 1 rough in [a]"
