"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f3430af0-41a4-4cfb-83a9-7ae6fbb33a7d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"0a9a72cc-0729-443c-ab4a-f3ad7c4d0f0e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Area 1"
"adc5c9cd-205a-4fe9-968c-26afc1a4c12b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Area 1","A01 - Accommodation Unit 1"
"3b9d4752-d20d-4529-91b0-6cdbf232a18e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Area 1","A01 - Accommodation Unit 1","Ground Core"
"a40d330c-7fee-4edd-b1bb-15db8d247650","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.011B"
"491bce1b-dd53-47fc-b81b-831ff4e33a16","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.011C"
"aba99ca6-ceaa-4099-b769-7bbc529adffd","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.018A"
"205c746a-19c0-4544-b14a-82de8de5795d","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.018B"
"0a5eb689-d463-4cdc-b14f-e63336b023af","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.018C"
"f3018a50-7e1e-47f6-9e05-b8af1610dea9","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.018D"
"17745a0a-98a9-4fa1-b752-6daffc41bf83","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.018E"
"b5684abc-f7ed-4584-8509-61d5d09d94af","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.018F"
"e668e52d-edce-43ad-aae9-eca2fd9589e4","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.018G"
"be56c2d3-cec4-46e1-badb-17c3e5c46d72","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.018H"
"a9da7fc4-ae68-4a40-808b-6829497a945e","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.018J"
"78c98f9f-956e-4621-bd63-8ca54deca6f2","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.023A"
"2df37ddd-86b7-41b9-9d8d-eefcd4f6038d","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.023B"
"958e5ec3-a9ad-4d3c-b226-33b2476d8be9","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.024A"
"5c72cc79-00b1-46fc-b680-09e167d9a783","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.024B"
"ae02f920-105d-4621-92d6-44755d0e97c3","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.024C"
"cd534af1-f63a-4a68-bbd1-3059c4c77838","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.024D"
"ac91ac04-e1f2-445c-bfea-17e0db6ab586","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.024E"
"3ed66abb-cc46-4495-81c1-cef19bc2737f","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.024F"
"4ef40ad5-4d0b-4009-a778-dbcece9bb282","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.024G"
"24a23e6a-55db-404b-8b56-b88c3edbb6a0","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.025A"
"bb0a5206-e5eb-4781-a8d1-23b35b854277","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.025B"
"419af99b-cc6d-41ec-ac0e-14a2f766d4e0","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.026A"
"6d9e1c1f-78b0-4fff-955d-0fcb3584d9e4","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.026B"
"67260e31-dd62-4a73-8e6a-c4e6d9c9a5ac","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.026C"
"30e52a2d-66d2-49b7-86bc-0c4107751025","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.026D"
"fac6459f-59c6-4627-86dc-62cd2c435509","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.026E"
"2d1e424b-c1b4-43d6-970e-d85050c6a41d","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.026F"
"b0dba434-30d0-4c80-93a4-cafe995eb04e","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.026G"
"37d2a744-b62c-401d-abfa-e587fc2c533d","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.026H"
"60cd07a2-8e6c-4db1-9111-4ae9db984eab","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.026J"
"cce4f8fb-0c13-4970-84d9-d8055cf842a4","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.028A"
"6b12c653-2fe6-4cd9-b6c8-231e17956b63","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.028B"
"6b49a241-d07c-4123-b188-b0e5b283e3bc","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.038A"
"db34bf98-7779-4479-9e11-f77b024d4a8b","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.038B"
"c1f1fc61-8855-4368-b69e-3053512fbc4c","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.039A"
"dcda7c32-927a-4a10-b73a-5fa386076895","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.039B"
"831dfad1-889c-45e4-b787-68510d59bcb8","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.039C"
"9c3ee982-7a63-4ea6-b6c4-b28b34f38ac1","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.039D"
"97789385-2f14-44b6-9dfb-cf147aef7e8b","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.039E"
"493a0c98-5cf6-4658-b461-75d8c9e6031b","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.039F"
"1deb473f-ce99-451b-86b6-9914d2b42ab2","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.040A"
"8f3e7fd6-65d4-4120-98b4-63a774ad71f3","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.040B"
"cfd8f116-bbfa-4a68-96a1-197aff9d4f0a","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.040C"
"418958bc-4d9f-429a-b916-21e2bbecf0dc","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.041A"
"d2ee4deb-51f0-4fba-8769-3d469295f9d0","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.041B"
"39c49e3c-9695-407c-a53b-e0bccf6c9721","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.041C"
"71a375a2-68f2-42a9-b58f-9a5a1865aabb","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.042A"
"7f0fe79e-62f6-405e-aacb-8fd3ff365170","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.042B"
"c822c7f9-0898-488f-bc92-1b1f2c0ca9be","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.042C"
"166e4385-a5cf-41bd-bf1b-64b558c67fc5","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.042D"
"64d665b3-7879-4389-89c3-a88e05750af1","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.042E"
"8ef37171-6208-4a7e-b7f8-288c05ca5feb","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.042F"
"d33bc098-af4d-4089-b6d1-48bf395a1ffe","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.042G"
"8c95c4cc-bbd4-44d0-8c4a-7bc9dbdd5af3","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.043A"
"fa62b1f9-8f2e-41ca-bc3a-31ab9ad92732","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.043B"
"21b7af37-09e2-434a-b074-c6573e15c00b","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.043C"
"bf9cadc7-0d67-4a1b-83da-d728c3af5866","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.043D"
"1c7927b7-5644-4f77-a760-982f0e0d3d40","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.043E"
"4a5d3531-df5b-485d-9fc7-f952c0413104","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.043F"
"900d6520-0ec9-4959-9f72-adb1cb19e1fc","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.043G"
"8ba1566f-ee8a-48fe-8c35-5f509ded5ca4","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.044A"
"7f50b902-413c-4fd4-a99a-9120b52df749","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.044B"
"11388753-3fec-4dcf-a0c3-98ddd97d2560","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.055A"
"5c31849e-d3a3-4c9a-bd72-e2be371c5109","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.055B"
"2c48157d-8f47-42c8-be37-2f271d60b1fc","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.055C"
"81f61657-474c-4904-a710-3fc3582b3733","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.056A"
"f02dcbfe-b0b3-4aaa-8103-7d583564c9ab","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.057A"
"642e6073-6ef0-4279-9ebc-f10aecc1de91","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.057B"
"3e5aacfb-36b9-4312-bd60-11b6e08c5ad1","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.058A"
"1c387eaa-cfb5-4760-809d-ce2a8807f2a3","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.060A"
"923c7611-2e47-40ce-935f-9a00fc4f72ef","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.060B"
"a81c41ce-8770-4795-b86e-04f5134368f9","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.062A"
"9b48ac19-8342-4c10-9868-5046ec4cebab","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.062B"
"6d83aeff-ff8f-4095-9c85-d08da8196d1a","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.062C"
"06ee9cb6-c5a1-4739-9dd4-bc2374b04794","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.066A"
"577d0e65-e188-445d-8054-649ac98fc68d","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.067A"
"2e1dc08a-6285-4b01-829f-837d6ee62123","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.068A"
"4f555b94-97d3-4c8c-828e-029965ba39b2","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.069A"
"f5604d05-ed99-4469-af4f-eeb1343753b7","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.069B"
"24288756-7c00-4207-b9da-2a6c768b9cf4","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.071A"
"da683410-937a-492e-9953-460b02750bde","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.071B"
"28129bc8-494e-4350-8d2a-8a7571474f8c","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.072A"
"49f908be-73cf-4772-872e-3debe14584b5","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.072C"
"3719eba9-4c15-42ed-8756-185330b4c87c","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.072D"
"a468e8cd-22a5-454a-8ac9-0861e1b86e0a","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.074A"
"4abd60c2-463d-4e4b-ac1d-2c8b7fe2cfc0","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.077A"
"b8904ec7-f590-4d22-b611-7bad5e6bdffb","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.082A"
"f397a456-e58e-462a-a618-301bc7a1eba8","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.082B"
"6b0a54e5-385d-43b5-9d23-4cf51baa41e2","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.084A"
"b379bbf1-0f07-46af-a639-b9fcaa59f465","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.084B"
"1714de21-384a-4f4a-b75c-17261eb858fd","","checklist-sectioned","not-started","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.084C"
"b9d569fa-89bc-4272-96d4-a0197470508f","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.086A"
"0ca5e766-1363-4484-a00c-8a826b549b59","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.086B"
"545c1f78-2395-4db8-a69e-69bd661299a9","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.086C"
"fa3e6b1a-99d0-4c39-93df-89cb382cb50f","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.087A"
"3d7328bb-cff3-4842-b92d-6a7b41eeb6e0","","checklist-sectioned","work-in-progress","Window Installation","checklist","FALSE","FALSE","Site QA - Doors and Windows","MH1","Window","MH1-W.G.088A"
