resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),Testing & Commissioning - Low Voltage Busduct (Energised),folder-with-checklists,,,,,,,N95,,,,
Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),Testing & Commissioning - Low Voltage Busduct (Energised),folder-with-checklists,,,,,,,N96,,,,
Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),Testing & Commissioning - Low Voltage Busduct (Energised),folder-with-checklists,,,,,,,N97,,,,
Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),Testing & Commissioning - Low Voltage Busduct (Energised),folder-with-checklists,,,,,,,N98,,,,
Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),Testing & Commissioning - Low Voltage Busduct (Energised),folder-with-checklists,,,,,,,N99,,,,
Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),Testing & Commissioning - Low Voltage Busduct (Energised),folder-with-checklists,,,,,,,N100,,,,
Testing & Commissioning - Low Voltage Busduct (Pre-Energisation),Testing & Commissioning - Low Voltage Busduct (Energised),folder-with-checklists,,,,,,,N101,,,,
,,step,,,,,,Earthing Systems,,,,,
Testing & Commissioning - Earthing Systems - Construction Tests (Main Earth System),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31092000a - Construction Tests (Main Earth System),,,,
Testing & Commissioning - Earthing Systems - Construction Tests (Earth System Reticulation),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31092000b – Construction Tests (Earth System Reticulation),,,,
,,step,,,,,EL-MSB-01-201 (PC),,,,,,
,,step,,,,,,Main Switchboards,,,,,
Testing & Commissioning - Main Switchboards (Pre-Energisation),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31032000 - Construction Tests (Pre-energisation),,,,
Testing & Commissioning - Main Switchboards (Energised),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31033000 - Component (Energised),,,,
,,step,,,,,,Low Voltage Cables (Mains/Submains),,,,,
,,step,,,,,,,201-003 EL-MSBN-01-201,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201-004 EL-MSBE-01-201,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201-006 BHS-SDB-02-205,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,Earthing Systems,,,,,
Testing & Commissioning - Earthing Systems - Construction Tests (Main Earth System),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31092000a - Construction Tests (Main Earth System),,,,
Testing & Commissioning - Earthing Systems - Construction Tests (Earth System Reticulation),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31092000b – Construction Tests (Earth System Reticulation),,,,
,,step,,,,,EL-MSBE-01-201 (PC),,,,,,
,,step,,,,,,Main Switchboards,,,,,
Testing & Commissioning - Main Switchboards (Pre-Energisation),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31032000 - Construction Tests (Pre-energisation),,,,
Testing & Commissioning - Main Switchboards (Energised),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31033000 - Component (Energised),,,,
,,step,,,,,,Low Voltage Cables (Mains/Submains),,,,,
,,step,,,,,,,201E-002 EL-PCADB-02-21,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-003 EL-PCADB-02-22,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-004 EL-GPUDB-02-21,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-005 EL-GPUDB-02-22,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-006 EL-PVDB-02-101,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,"201E-007 EL-TMDB-[02,05]-101, EL-RDB-05-[103,301], EL-TDB-06-302 T-OFFS",,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,"201E-082 EL-RDB-05-[306,403,405,407,418] T-OFFS",,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-085 BHS-SDB-02-205,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-008 EL-UPSIO-01.201,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-009 EL-FUEL-CP-02-201,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-010 EL-APRONDB-02-21,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-011 EL-APRONDB-02-22,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-021 ME-EMSSB-02-[201-203] T-OFFS,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-016 ME-EMSSB-05-[101-104] T-OFFS,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-025 ME-EMSSB-05-[201-203] T-OFFS,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-029 EL-EHMDB-02-101,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-030 EL-EHMDB-01-201,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-031 EL-SUBDB-01-201,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-032 EL-SUBDB-01-202,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-033 EL-LSDB-02-204,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-034 ME-LSMSSB-02-201,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-035 ME-LSMSSB-02-202,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-087 ME-LSMSSB-02-101,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-088 ME-LSMSSB-02-102,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-090 VT-ESC-06-420,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-091 VT-ESC-06-421,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,,201E-001 400kVAR,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31052000 Construction Tests (Pre-energisation),,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),,checklist,,,,,,,,WSA20-MPX-04000-EL-ITC-31053000 Component (Energised),,,
,,step,,,,,,Earthing Systems,,,,,
Testing & Commissioning - Earthing Systems - Construction Tests (Main Earth System),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31092000a - Construction Tests (Main Earth System),,,,
Testing & Commissioning - Earthing Systems - Construction Tests (Earth System Reticulation),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31092000b – Construction Tests (Earth System Reticulation),,,,
,,step,,,,,EL-MSBN-01-201 (PC),,,,,,
,,step,,,,,,Main Switchboards,,,,,
Testing & Commissioning - Main Switchboards (Pre-Energisation),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31032000 - Construction Tests (Pre-energisation),,,,
Testing & Commissioning - Main Switchboards (Energised),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31033000 - Component (Energised),,,,
,,step,,,,,,Low Voltage Cables (Mains/Submains),,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-002 EL-HMDBN-02-101,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-003 EL-HMDBN-01-201,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-004 VT-PGLCP-07-209,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-005 VT-PLLCP-06-304,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-006 VT-PLLCP-06-305,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-007 VT-PLLCP-06-308,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-008 VT-PLLCP-06-309,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-009 VT-PLLCP-06-114,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-010 VT-PLLCP-06-115,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-011 VT-PLLCP-06-116,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-012 VT-PLLCP-06-117,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-013 VT-PLLCP-06-122,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-014 VT-PLLCP-06-123,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-017 VT-PGLCP-06-310,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-018 VT-PGLCP-06-311,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-019 VT-PLLCP-05-212,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-020 VT-PLLCP-05-218,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-021 VT-PLLCP-05-219,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-022 VT-PLLCP-05-220,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-023 VT-PLLCP-05-221,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-024 VT-PGLCP-02-312,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-025 VT-PGLCP-02-313,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-026 VT-ESC-06-305,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-027 VT-ESC-06-306,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-028 VT-ESC-06-109,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-029 VT-ESC-06-110,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-030 VT-ESC-06-111,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-031 VT-ESC-06-112,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-032 VT-ESC-06-316,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-033 VT-ESC-06-317,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-034 VT-ESC-06-123,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-035 VT-ESC-05-124,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-036 VT-ESC-05-125,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-037 VT-ESC-05-218,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-038 VT-ESC-05-219,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-039 EL-PVDB-02-202,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-040 EL-eGSE-02-22,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-041 EL-eGSE-02-21,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,201N-001 300kVAR PFC,,,,
,,step,,,,,,Earthing Systems,,,,,
Testing & Commissioning - Earthing Systems - Construction Tests (Main Earth System),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31092000a - Construction Tests (Main Earth System),,,,
Testing & Commissioning - Earthing Systems - Construction Tests (Earth System Reticulation),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31092000b – Construction Tests (Earth System Reticulation),,,,
,,step,,,,,EL-MSB-01-701 (COOLING),,,,,,
,,step,,,,,,Main Switchboards,,,,,
Testing & Commissioning - Main Switchboards (Pre-Energisation),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31032000 - Construction Tests (Pre-energisation),,,,
Testing & Commissioning - Main Switchboards (Energised),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31033000 - Component (Energised),,,,
,,step,,,,,,Low Voltage Cables (Mains/Submains),,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,701-004 EL-SBD-01-703,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,701-005 300kVAR PFC,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,701-006 EL-SBD-01-701,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,701-007 EL-SBD-01-702,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,701-008 EL-LSDB-01-701,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,701-009 ME-LSMSSB-01-701,,,,
,,step,,,,,,Earthing Systems,,,,,
Testing & Commissioning - Earthing Systems - Construction Tests (Main Earth System),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31092000a - Construction Tests (Main Earth System),,,,
Testing & Commissioning - Earthing Systems - Construction Tests (Earth System Reticulation),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31092000b – Construction Tests (Earth System Reticulation),,,,
,,step,,,,,EL-SBD-01-701 (COOLING),,,,,,
,,step,,,,,,Main Switchboards,,,,,
Testing & Commissioning - Main Switchboards (Pre-Energisation),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31032000 - Construction Tests (Pre-energisation),,,,
Testing & Commissioning - Main Switchboards (Energised),,checklist,,,,,,,WSA20-MPX-04000-EL-ITC-31033000 - Component (Energised),,,,
,,step,,,,,,Low Voltage Cables (Mains/Submains),,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,701-014 ME-EMSSB-01-702,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,701-015 ME-EMSSB-01-704,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,701-016 ME-EMSSB-01-701,,,,
Testing & Commissioning - Low Voltage Cables - Mains/Submains (Pre-Energisation),Testing & Commissioning - Low Voltage Cables - Mains/Submains (Energised),folder-with-checklists,,,,,,,701-018 EL-HDBE-01-701,,,,
