"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fc307097-fcc7-4317-8d8a-fbe503769d51","","work-in-progress","","folder","TRUE","FALSE","Inspection & Test Record"
"13a27e3c-1b47-4ee2-a5f3-f59e5fe4db56","","work-in-progress","","folder","TRUE","FALSE","Inspection & Test Record","Installation"
"b0359b49-a872-41b0-96a9-eeb51b9339eb","","work-in-progress","","folder","TRUE","FALSE","Inspection & Test Record","Installation","L00"
"b951d708-992a-4e13-a7db-bd3b6108ca4f","","work-in-progress","","folder","TRUE","FALSE","Inspection & Test Record","Installation","L00","Dry Fire"
"23673fe2-2035-45d5-96b4-37c5590eb51c","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L32","Wet","PFS-QA-ITP-FSV-WFC-T-L32-0001"
"bd6bf721-c673-4206-b818-7f7fc51954b6","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L33"
"6aa03f2e-0eaa-4add-868a-85f3e14a3c57","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L33","Dry"
"1db5fd28-5378-4cb6-8af3-aaf5fbf15d32","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L33","Dry","PFS-QA-ITP-FSV-DFC-T-L33-0001"
"be24445f-449d-43a4-8b55-3c5ca71cf1e8","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L33","Wet"
"147f20b7-bf9e-48ad-a42c-ca467302a8d3","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L33","Wet","PFS-QA-ITP-FSV-WFC-T-L33-0001"
"2884028e-7e85-4a60-85bb-ae4cf4d336b5","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L34"
"cb5a79d4-f446-4f32-914d-b4343a9f71a4","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L34","Dry"
"9b82844e-3b90-4c53-9e46-8e105f211e65","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L34","Dry","PFS-QA-ITP-FSV-DFC-T-L34-0001"
"0701e535-58d0-46b7-b57c-6e0b932a65d9","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L34","Wet"
"778e50c2-0873-4bbc-90d0-02632127c1a2","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L34","Wet","PFS-QA-ITP-FSV-WFC-T-L34-0001"
"f054ffc6-2ba7-408f-a8df-e0717175c4f2","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L35"
"61ce171c-9cc9-4705-9b5f-14d8a31a8cf6","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L35","Dry"
"7f0c6cb9-9b49-491c-8c0c-a791688e6682","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L35","Dry","PFS-QA-ITP-FSV-DFC-T-L35-0001"
"f185f98e-bad4-4e98-987a-f86f4e7c8d7a","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L35","Wet"
"8d1e9286-54ca-4055-96b4-067cd4d0c648","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L35","Wet","PFS-QA-ITP-FSV-WFC-T-L35-0001"
"22518b69-1190-454e-95dc-e79deba2bdd2","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L36"
"9acbc00e-c4d4-4e58-b05c-20d1c8b8bfe7","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L36","Dry"
"f4cf4e3f-005f-48c2-a472-5d49a0d9229c","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L36","Dry","PFS-QA-ITP-FSV-DFC-T-L36-0001"
"a16d4906-b85a-4adf-b968-52e8f4d6ee38","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L36","Wet"
"570a04c5-4a48-4bb0-a0da-e4e7e312e613","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L36","Wet","PFS-QA-ITP-FSV-WFC-T-L36-0001"
"45b2cda3-a3d4-4249-a015-91ed02ebf639","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L37"
"78c9c05a-2715-4a5d-a3ea-6fe872972645","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L37","Dry"
"768d6d1f-38f3-4c0c-8043-5e138209bdf9","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L37","Dry","PFS-QA-ITP-FSV-DFC-T-L37-0001"
"00c34ceb-8180-4b37-8c37-e909ecc3d9c3","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L37","Wet"
"90678852-9ab2-43cf-84e0-796b8bdf6106","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L37","Wet","PFS-QA-ITP-FSV-WFC-T-L37-0001"
"4eb42ef7-c1a4-43af-8ca4-3bb2c244ce1a","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L38"
"ad53d95e-a3b9-4ec7-b28f-020883c37f17","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L38","Dry"
"2bf7e541-d8e8-4785-821d-f60a1cd26e9b","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L38","Dry","PFS-QA-ITP-FSV-DFC-T-L38-0001"
"be7f72bf-2ebc-4f16-9684-79635251eae3","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L38","Wet"
"4196e50e-e6e0-4846-9982-a871f3001760","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L38","Wet","PFS-QA-ITP-FSV-WFC-T-L38-0001"
"bcc5280a-59fd-4e1d-85ce-ae9f8bfb9eed","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L39"
"0e97e915-338c-4c39-8cb6-de3f476bb7dd","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L39","Dry"
"a22dcee6-3fc1-4486-b045-240661820212","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L39","Dry","PFS-QA-ITP-FSV-DFC-T-L39-0001"
"9191f259-421a-4c6d-b91c-a4e0359c407b","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L39","Wet"
"764e210a-7efb-4bb2-a41a-34fd8bb722a7","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L39","Wet","PFS-QA-ITP-FSV-WFC-T-L39-0001"
"0d95a33b-5669-444c-a331-54018d94eb3d","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L40"
"e637051b-81c4-4784-ae0e-604271169076","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L40","Dry"
"d080aa04-9c3b-4f0e-bcad-2fb5960547b8","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L40","Dry","PFS-QA-ITP-FSV-DFC-T-L40-0001 - LOWER RES OUTRIGGER"
"adf2f168-7f8d-48e0-a72f-08776a0e97cf","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L40","Wet"
"2b1c5868-b924-46f2-9ffa-bc342e61a007","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L40","Wet","PFS-QA-ITP-FSV-WFC-T-L40-0001 - LOWER RES OUTRIGGER"
"74882bd4-6708-4567-9afa-7dc5aee9e4c1","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L41"
"e78ea5a0-5569-42eb-8358-2f35d7fc0725","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L41","Dry"
"86133da7-cf6d-464f-ac13-9cec43723ef8","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L41","Dry","PFS-QA-ITP-FSV-DFC-T-L41-0001"
"95b9976c-4c8d-4d4b-a1a0-49d7476dfc67","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L41","Wet"
"b1321ed6-23ab-4191-aaae-f722b495d822","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L41","Wet","PFS-QA-ITP-FSV-WFC-T-L41-0001"
"28f8a76b-e193-4053-9fe9-74c33d0ef966","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L42"
"47dcd39d-6087-4ed4-ab76-60da64f886eb","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L42","Dry"
"67ff0729-4b8e-40ed-9546-ee88befc6e4c","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L42","Dry","PFS-QA-ITP-FSV-DFC-T-L42-0001"
"a626aeb4-fdf2-4532-8b7c-4f0e59907b91","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L42","Wet"
"a6160ca9-1c5d-47cd-983f-de68a2a538ff","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L42","Wet","PFS-QA-ITP-FSV-WFC-T-L42-0001"
"dfa5b8bf-2f7d-400f-a2e4-798470c83d26","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L43"
"38fc1801-f648-4174-8ce7-006e654eecb8","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L43","Dry"
"b65e60ff-008d-4a0c-8007-477e65c0ded0","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L43","Dry","PFS-QA-ITP-FSV-DFC-T-L43-0001"
"fa251469-a3d6-4b67-9220-efddb3ade245","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L43","Wet"
"9864160d-6ad9-44ce-9904-5fd3c14ec547","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L43","Wet","PFS-QA-ITP-FSV-WFC-T-L43-0001"
"368ea067-61b2-4a8d-8f72-480e03028a88","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L44"
"b96b9379-7dd2-475b-b600-ed404b1e0a25","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L44","Dry"
"bc017fe7-ab58-4e41-8787-66814f4a5d5b","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L44","Dry","PFS-QA-ITP-FSV-DFC-T-L44-0001 - OVERRUN"
"27a07fcb-46a8-466b-8340-d1b2f1f14302","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L44","Wet"
"ae7aee85-ee62-496d-9a97-9a5168a276b3","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L44","Wet","PFS-QA-ITP-FSV-WFC-T-L44-0001 - OVERRUN"
"e7044d9a-d33f-46d9-96ff-45be2ee70c84","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L45"
"8e1156e2-2d89-4570-8eb2-67c01c1387e9","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L45","Dry"
"68dcd514-8793-48b2-8a68-eaf948726bb3","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L45","Dry","PFS-QA-ITP-FSV-DFC-T-L45-0001 - MID-RESIDENTIAL"
"3d060781-799c-4466-a413-be0cd933bf0d","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L45","Wet"
"60e234d8-91e7-41eb-852d-363dcc485fd8","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L45","Wet","PFS-QA-ITP-FSV-WFC-T-L45-0001 - MID-RESIDENTIAL"
"31a7ece2-d035-4d30-8547-0e2aeff722d0","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L46"
"98791d8a-6577-40bb-8992-cea9563f7724","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L46","Dry"
"f9f2998d-e088-4aca-8ce8-0fead0b041fd","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L46","Dry","PFS-QA-ITP-FSV-DFC-T-L46-0001 - V+W TYPICAL LAYOUT"
"dce54058-d653-4eee-9ea6-e5a1976b5a07","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L46","Wet"
"6f19d1b6-34a5-4545-a7a5-bb54f41db10e","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L46","Wet","PFS-QA-ITP-FSV-WFC-T-L46-0001 - V+W TYPICAL LAYOUT"
"ea7ccdb0-b2e1-46ac-b9c8-77091d2c7d05","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L47"
"7bc4bffd-732a-4d2f-a7ad-8f62b4f26001","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L47","Dry"
"c8039035-c868-4550-9ba8-6b7af6931727","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L47","Dry","PFS-QA-ITP-FSV-DFC-T-L47-0001"
"44b425fd-6e80-4a35-b9e0-449ac7cca86d","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L47","Wet"
"06eae911-75ea-4c02-8571-38c8e1e0f5ff","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L47","Wet","PFS-QA-ITP-FSV-WFC-T-L47-0001"
"d413c5d5-f8a8-4000-b497-35af0f5d31cf","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L48"
"8005c202-388c-4af6-b0cd-746cdc96a356","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L48","Dry"
"737ced95-32e5-457d-8f85-74202d5f79e4","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L48","Dry","PFS-QA-ITP-FSV-DFC-T-L48-0001"
"dde8ae01-21f2-4ed6-b416-66f8290054b9","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L48","Wet"
"fad68f88-3549-42eb-a10a-0553582c5d56","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L48","Wet","PFS-QA-ITP-FSV-WFC-T-L48-0001"
"3bbb2ad0-f171-44e3-9304-0e8a40dc4a4f","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L49"
"ec1bef40-46d2-4756-a7c0-2d1e6455deb6","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L49","Dry"
"68184dce-a372-4337-a52b-ca60a46f9928","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L49","Dry","PFS-QA-ITP-FSV-DFC-T-L49-0001"
"380acde2-1a69-4a35-b29a-aaec517a23b7","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L49","Wet"
"10753d3e-2167-40b4-a7b3-b1e9d85c60a5","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L49","Wet","PFS-QA-ITP-FSV-WFC-T-L49-0001"
"18e32d9b-27d6-4ffd-ac21-43ac22b372cb","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L50"
"bd16446a-341e-466b-9ea9-c2de3034932b","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L50","Dry"
"55fe1524-cc15-4257-a4df-8f742177336f","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L50","Dry","PFS-QA-ITP-FSV-DFC-T-L50-0001"
"a009b898-eb66-466c-ae6b-87743dc71ca4","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L50","Wet"
"3d93ef29-2b62-4588-9321-51e564fbaeb0","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L50","Wet","PFS-QA-ITP-FSV-WFC-T-L50-0001"
"ea5f575d-31f5-4cc5-bd9f-2748b2e15f10","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L51"
"2726ddbe-0302-462b-83c2-f63e6a28dc40","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L51","Dry"
"6cb77562-ea30-4193-b3b8-f010cda71778","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L51","Dry","PFS-QA-ITP-FSV-DFC-T-L51-0001"
"71fe5b2f-e438-48d2-a910-0ee827b92faa","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L51","Wet"
"eea49fa4-07b8-4b58-af5e-5143ce04444b","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L51","Wet","PFS-QA-ITP-FSV-WFC-T-L51-0001"
"67e1c19f-a30b-4f74-b2e1-5a49f5169315","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L52"
"7395333a-dabe-4b8b-8a8c-b1366f39539a","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L52","Dry"
"a85f990d-0c37-4cb5-92cc-08fcd3668a52","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L52","Dry","PFS-QA-ITP-FSV-DFC-T-L52-0001 - MID RES LAYOUT"
"ca0413c1-724c-46cd-92ca-1ba5af511578","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L52","Wet"
"d753086f-4f1a-481e-a2ca-0ed767fa5d13","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L52","Wet","PFS-QA-ITP-FSV-WFC-T-L52-0001 - MID RES LAYOUT"
"b013464a-a2de-4503-8c4d-9a98621244d8","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L53"
"03f5ec9a-f96f-4fa6-bcc9-baee26f1330e","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L53","Dry"
"aeeb571e-8ff7-4586-b395-f60f5c08c085","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L53","Dry","PFS-QA-ITP-FSV-DFC-T-L53-0001"
"f846130d-0c3c-4eab-aef2-a76336b19053","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L53","Wet"
"450c8336-e513-417a-8b27-477129a9fe2b","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L53","Wet","PFS-QA-ITP-FSV-WFC-T-L53-0001"
"f810a8ca-cf14-4f09-b593-673e3a3dbce4","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L54"
"3e25e9ad-ecb0-445b-bf09-3a5382b51405","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L54","Dry"
"5b23ca06-93df-42ea-b76d-1a3faaeb10c4","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L54","Dry","PFS-QA-ITP-FSV-DFC-T-L54-0001"
"03773d7d-4676-43a6-9c79-6f5373211a58","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L54","Wet"
"a222b958-2d00-4a65-a9d8-30b8728ee990","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L54","Wet","PFS-QA-ITP-FSV-WFC-T-L54-0001"
"16e73b9d-4eb2-40d6-b35f-9ecea472f0c3","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L55"
"7e856a9e-67d6-485b-814d-b4026ab877eb","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L55","Dry"
"8cde60b1-44b6-466e-805f-b73ecd8afb7f","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L55","Dry","PFS-QA-ITP-FSV-DFC-T-L55-0001"
"75597a98-4413-41ed-a940-c55bdb929ff7","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L55","Wet"
"ce7aa88b-197e-411b-8cc2-2636c018d985","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L55","Wet","PFS-QA-ITP-FSV-WFC-T-L55-0001"
"13c748e8-4058-451d-8eb7-145136b49925","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L56"
"d11b03fb-c7c5-4955-9726-7416c36a6728","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L56","Dry"
"2925c443-86e7-45cf-8f46-81b571a7ff33","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L56","Dry","PFS-QA-ITP-FSV-DFC-T-L56-0001"
"46accc67-ab92-40dd-8cb4-6ac7e897ac08","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L56","Wet"
"074607fc-ca66-4206-ad5b-11e8fcb96e1b","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L56","Wet","PFS-QA-ITP-FSV-WFC-T-L56-0001"
"e395713c-d18a-4ac3-a36a-f8713a1c473f","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L57"
"1f02921d-a82b-413f-8637-1309f10751ab","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L57","Dry"
"1ccde0f2-1cc1-4f79-88a6-c1da6e3092a3","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L57","Dry","PFS-QA-ITP-FSV-DFC-T-L57-0001"
"cd87855c-a088-4cd8-8fb9-e2f93b40626e","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L57","Wet"
"5837ef0b-6e63-4269-9e4e-29c2b0ef8ef2","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L57","Wet","PFS-QA-ITP-FSV-WFC-T-L57-0001"
"60e5310b-484b-44ed-90b0-74820dd1f584","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L58"
"3c4a446a-59ab-47fe-a4f9-de8da1263f32","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L58","Dry"
"b68e4133-1e2a-4414-9d88-28c624276622","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L58","Dry","PFS-QA-ITP-FSV-DFC-T-L58-0001"
"ef59494e-9d8d-4473-992e-4b4a39944daf","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L58","Wet"
"39ea0f13-cea6-4bd7-8332-31eea7324f6b","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L58","Wet","PFS-QA-ITP-FSV-WFC-T-L58-0001"
"c7691b15-1883-4e91-a2be-32e9d1b6cd4a","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L59"
"c78098de-3510-480f-ae40-2a47e71f455b","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L59","Dry"
"765c412e-cf21-4ae3-914d-eab67a974be1","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L59","Dry","PFS-QA-ITP-FSV-DFC-T-L59-0001"
"b759b092-c388-456a-adca-638a0c809d38","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L59","Wet"
"e66364b7-e8a8-4623-a6d0-d85cb11ad943","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L59","Wet","PFS-QA-ITP-FSV-WFC-T-L59-0001"
"3f43d55d-10c7-45b7-a907-21d63470377d","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L60"
"70f65965-eb4f-41d6-971b-f82987aa4f4c","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L60","Dry"
"d4c333a1-8fbf-471c-bf2a-c4cb5f916bc3","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L60","Dry","PFS-QA-ITP-FSV-DFC-T-L60-0001"
"1f865119-595c-41b3-a913-a4aa07a93d41","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L60","Wet"
"b27ca977-7f00-4dd1-b73b-5705b7818f81","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L60","Wet","PFS-QA-ITP-FSV-WFC-T-L60-0001"
"70e33c60-ab5d-4efc-a8a7-11c61eca5b29","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L61"
"cab6a0ac-f711-4603-8de2-70da78a03be2","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L61","Dry"
"f5edb643-2d8f-4a7a-9dbf-033db3944bcd","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L61","Dry","PFS-QA-ITP-FSV-DFC-T-L61-0001 - PENTHOUSE T+U TYPICAL"
"a41e80a7-cfa2-40a7-979d-b3508b3f4fd6","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L61","Wet"
"6eb2b9a9-e544-43ce-ade4-425114708d7e","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L61","Wet","PFS-QA-ITP-FSV-WFC-T-L61-0001 - PENTHOUSE T+U TYPICAL"
"7e57455c-cd90-4d66-94f7-8a8ab191d828","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L62"
"b2c6a18a-ef2b-43cc-95a9-9903d1c0bdb3","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L62","Dry"
"50e0a01c-3a4e-4a05-95a8-e71e89af8595","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L62","Dry","PFS-QA-ITP-FSV-DFC-T-L62-0001 - PENTHOUSE T+U TYPICAL"
"d796ccf6-d834-4c0b-b6b4-a86f5aa60f71","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L62","Wet"
"6c6d3a12-2c8d-4bb1-8564-eea409c6b6b1","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L62","Wet","PFS-QA-ITP-FSV-WFC-T-L62-0001 - PENTHOUSE T+U TYPICAL"
"476d1f88-22d7-46dd-9e63-d30bc51d49bf","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L63"
"cc9a0d61-bead-4a67-93c7-1cbef68c4ed7","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L63","Dry"
"bd78c904-6834-49f8-bb10-83c211eb1046","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L63","Dry","PFS-QA-ITP-FSV-DFC-T-L63-0001"
"483caac6-a091-48cc-a32c-d35a03daffcf","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L63","Wet"
