"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b72e7188-a52c-4896-8fa2-02af962698d4","","fail","","folder","TRUE","FALSE","Site QA"
"6658d9e8-e377-4fbd-bd74-f59af60e30b9","","work-in-progress","","folder","FALSE","FALSE","Site QA","L1"
"9ed0fde2-8838-4e51-86e1-4a6356820170","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-116"
"0c8e9bbf-4a68-4d5f-840c-0fa812150ee3","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-117"
"8b6aafd5-eb93-47e9-acb5-0d67840e983f","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-118"
"89a4486f-8128-40dc-b9fe-73283a41b210","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-119"
"9f5538a4-01fb-41fe-8001-7ba32c3e1258","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-120"
"7d56546e-f429-43b1-8a69-a318636acb48","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-121"
"e28cacfc-c326-424b-b211-ea8b7bbf8836","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-122"
"c1c94592-dd52-4ca3-9f47-b0b012a0d76a","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-123"
"fc24bff9-b619-4579-8333-7a9fab6a2058","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-124"
"6b21f810-fbcd-4c9e-aecc-3540e0b76091","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-125"
"fe67915c-8a30-4a22-b0b4-4a1ca1d2aa67","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-126"
"5409f0b3-98f3-42e7-abf7-1442aeb2026e","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-127"
"04e51542-5007-4bcf-8644-8bf2fd5ecb8d","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-128"
"f9e5ff6b-9718-4249-9619-c7ccf900825a","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-129"
"fdfe4134-3c61-4383-96d7-e00e5f587814","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-130"
"60b68892-f427-4dd0-8613-be2dc3397638","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-131"
"5303430b-7c27-47be-8b59-5c575162c22b","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-132"
"809b7913-99a7-456c-b10d-d17187b60dcc","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-133"
"a13346b2-0877-44fa-b137-2375ddea0323","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-134"
"7d71d071-3be9-4387-9a45-78221fec44a3","","fail","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-135"
"7a7450c0-c9b6-46b4-a470-11a56769d120","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-136"
"9b780eed-fe9e-4cc6-8f70-86569b945fe7","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-137"
"587283cd-6f94-46b2-84b1-f912bb85f121","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-138"
"e7974f93-4e87-434e-8533-00b4fb2c8fb5","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-139"
"787a24ed-3716-4bd0-b16f-41326198a3c1","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-140"
"2d4268e6-5f73-4bc2-9058-618df3c37b34","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-141"
"172099cd-e8f8-477b-9bed-046e075952a8","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-142"
"4c9d9e5a-a0e5-45fc-b99f-aa363901343b","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-143"
"57de9fe9-24ed-45bf-a710-24ad53b71a49","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L6","L6-144"
"02b874d7-d34e-4530-b761-f9e0428a3fd6","","not-started","Curtain Wall Facade System Post-Install Sign Off","checklist","FALSE","FALSE","Site QA","L6","Post-Install Sign Off"
"4a025544-d044-4f9c-8cbc-9e2ddf0e16cd","","fail","","folder","TRUE","FALSE","Site QA","L7"
"c16c803a-67b8-49f0-bcb2-1d29515f8a42","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-001"
"4f8dffa3-311a-4e8a-9db0-8ec3e884e005","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-002"
"ff2424e4-bf6f-4de3-9a6e-741107a634de","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-003"
"884f620a-1ed2-49eb-b7f3-a683c972bc7a","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-004"
"7161b0a7-186a-4e01-93aa-bb6e4d73ad5b","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-005"
"a7c809e0-4c1b-403c-a8a0-3568dac6100a","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-006"
"37b29229-63e3-4a0c-a631-4fdf47431a08","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-007"
"aa8f900b-6b53-4e08-829b-7eb9ae95341d","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-008"
"542d3f8c-7158-4c07-9e0f-710f6287212f","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-009"
"8a3f18ac-3d84-4b08-8aa1-49f71e6de1c1","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-010"
"d1d8cfc3-9184-4782-a327-c530ecfb65c0","","fail","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-011"
"6312e8d9-7285-4a63-9fa7-85617ca0c656","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-012"
"1f9cd585-e8a2-4c5c-8c68-0b0db978550e","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-013"
"eedf19ad-77e1-4f4b-92cd-55ee77e5bbc6","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-014"
"47a21f95-2059-412b-8aff-daca2de6848b","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-015"
"e443de93-1f52-43a2-ab0e-4918b8856d0b","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-016"
"ad0aa559-3422-45f4-84ca-a99af88bbf75","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-017"
"76da2864-8ea3-43da-85fb-5be8a73c7d70","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-018"
"949f68b8-a12e-4db7-8be6-cb3668740d6b","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-019"
"14779bf7-1d86-4f04-bf60-f485178b4481","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-020"
"5521f93a-7f45-4f8c-bfd7-8ebc921dfbab","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-021"
"306903bc-9199-4dd4-bbf2-672ef3c37b5b","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-022"
"3c7de620-23f9-4c56-aa87-c16fedb3e3b3","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-023"
"b38cfeab-9da9-49e2-b1e4-a765340ce2aa","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-024"
"58a2658d-e88a-4458-8a70-28094064c2d2","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-025"
"374dc471-e6e0-4638-8eef-f6d2ad1856a9","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-026"
"ddb55140-fb79-4005-ab92-07b63154fb86","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-027"
"83a74690-e52b-4325-8624-ee6af4e16c0b","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-028"
"b0d31bad-119f-4d03-856d-e50eebbbfafd","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-029"
"53eebc61-837b-4760-99ae-51c4babaeada","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-030"
"56c6692d-90bc-4659-b8a4-4c257b48df18","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-031"
"e60d56d8-ff25-4f9f-9d5a-80a4cc75e5d4","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-032"
"a8e7024a-9a70-4bd9-9524-d69e3a3b4d60","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-033"
"3dcf720f-db64-46d3-b667-3f09f2f84b4f","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-034"
"0af2b5e9-5e13-4f67-9d0e-70e5ce7b3503","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-035"
"075463c1-7d3b-487b-ade7-158cd9b28b60","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-036"
"4bddee20-be30-4039-ad22-1d93e927cb70","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-037"
"c858546e-303f-4b43-8e93-02ccc4c1c0a5","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-038"
"2d0746e3-3f74-4eb1-876e-1995227f3716","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-039"
"eba39373-1202-40e6-b087-a6f84b5479d2","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-040"
"264503e3-e353-4cf7-9444-3c60417c0110","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-041"
"e1ace623-80df-4a9c-b725-71649af9ffae","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-042"
"fafef2ec-688f-431c-bb99-5edb813f6b55","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-043"
"75c95ccd-19cd-4718-ad9a-d7ee3dc6f34a","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-044"
"c63165cc-bea6-48dd-af5b-a2a866483f52","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-045"
"7fb87a47-775a-4a76-b9d5-ef30f8e603e9","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-046"
"4807e8f5-400e-4829-997e-59b44eb1bdaf","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-047"
"b50a9a9a-c995-4eab-b25d-e9ffa9a5168e","","work-in-progress","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-048"
"a3438c95-ff5c-4db6-aa00-440c54069fa2","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-049"
"188e7c96-5570-4715-84a2-e652ae149ae2","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-050"
"affa6e75-8379-428c-b936-0f8e768c6aa8","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-051"
"8b5ab182-6d5a-4310-b582-61ac52820599","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-052"
"4c762cab-48ea-4cb6-93e1-7c8d46fb31fb","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-053"
"f0b37bf2-d1bf-46be-8a61-3cf6d87cb99a","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-054"
"4d5a643c-69f9-46e7-8374-8c517170da9c","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-055"
"cfdb8eae-8f98-4bed-852c-7f55678d6057","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-056"
"7af23780-ff0e-4952-9b1f-3f326e96f86d","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-057"
"51197f01-585d-4bf3-87f8-783ff02ec592","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-058"
"101fe6ef-2ca4-4dfc-93bb-964ee67c65e8","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-059"
"094c5d8c-49cc-4e74-94fa-b347ca053c3d","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-060"
"a231dff7-3565-4863-a081-fc8c4b2b6d2e","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-061"
"f07b7f8b-a687-42b5-940b-523590e3f831","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-062"
"8d912556-a457-489f-9600-bfade9998d9f","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-063"
"73383bd5-2fe9-4298-a992-dcb71af2e879","","fail","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-064"
"112bff79-26d3-4cb9-9043-4f6ad1de3946","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-065"
"e8535179-f1c8-47dc-9a6a-16362c5e9754","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-066"
"abd3dbbb-5273-4b09-adb7-0e487f3d8776","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-067"
"5e352693-68fc-4c8e-a830-4619c8fca304","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-068"
"ab65ca1c-d111-447c-9bf7-6d8ed82d5eff","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-069"
"88575b76-2cb6-4e00-87e7-b8b16a9977dd","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-070"
"03c78c94-6af1-4576-bc25-45453e27a1c3","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-071"
"fd53e849-4151-46ef-8fa9-4f42bc3e4f36","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-072"
"ceaf4984-9ca9-42c7-8f13-c1326e16d697","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-073"
"28934108-1205-4848-81da-22010f6e0825","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-074"
"5d5d4b6a-d343-4561-a538-ba66a7692838","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-075"
"16cc8fe2-2c70-4389-a528-ed6fde7165ef","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-076"
"7e9f2648-4b99-4089-8784-554cb0ad0683","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-077"
"fa5f66c2-f82a-4d9b-972c-656554cf071c","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-078"
"d8d7bd8d-539f-422f-a844-54cfcd02d423","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-079"
"358e1626-5eee-47bf-98d4-e873a4aa3ba5","","fail","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-080"
"84c05d49-f297-4278-9cb9-cb13b18b7ded","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-081"
"01802dbf-1d21-4e88-88b6-f5274ad867c7","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-082"
"bd4bb766-b16b-4f2e-a5a2-ec2cb801cfc1","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-083"
"2460336e-301d-408f-9af1-cd5d6f517549","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-084"
"e22a0c41-a3fc-4728-ae57-8eb6ac7ce420","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-085"
"fd8953d2-a0cf-43e7-bfc2-7ac4e932a111","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-086"
"1e6faa6f-c288-442b-bc32-08893f66e87f","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-087"
"4054d7eb-ad3f-4b48-bdde-53612db073b0","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-088"
"dcec570b-3a71-49ed-8083-8506886284dc","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-089"
"ad73122b-341d-4bab-be5e-b203c4d9f432","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-090"
"2298ac83-d4d3-45da-9af7-034b6ff35538","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-091"
"361fb5d8-d88e-45cb-8976-b923ce28a4fb","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-092"
"fe3494cc-f2e1-4f6e-8803-bdcd69bb8951","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-093"
"ffee5742-6692-4033-b2c6-338f220c56eb","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-094"
"514c5900-8330-45a4-aeeb-a51a4887615c","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-095"
"c47da8d4-afb6-41cb-8351-0b0980a3b545","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-096"
"22e93d32-c3a4-4e02-be17-ca5ca18d96ea","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-097"
"830c1a20-ccd1-4650-8f03-687cf7a287eb","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-098"
"85e065bb-0fbe-49ce-abb5-4d2c21d0cb2e","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-099"
"1d9db0d9-7f10-4440-90ec-a60f9f2554d8","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-100"
"e8d14964-8d9c-40ae-8647-740ddb664f74","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-101"
"7dd5710f-f1c7-441c-ac65-9a16fc2d36b0","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-102"
"12d29201-3c12-490d-8d49-0647d34db0fb","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-103"
"44f5b655-ab92-4d00-8731-6beb5307238d","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-104"
"c066969d-dd45-4bd3-a793-89522b3bbe48","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-105"
"0fc5fca5-72f4-4491-98b0-654d5d879699","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-106"
"4c318725-e62a-4412-a56c-8dcb475bb47f","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-107"
"bdd82d3f-badc-49fa-88af-aa31b829a8d2","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-108"
"5fcde4b3-3ad2-4bec-b469-2a63d8b6de10","","pass","Curtain Wall Facade System Checklist","checklist","FALSE","FALSE","Site QA","L7","L7-109"
