"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"57233f04-9df0-4932-80da-8ac73eacfd56","","no-status-not-started","","folder","TRUE","FALSE","Site QA"
"397d6ed8-296f-44d8-8ee2-f3cf590cecc9","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-1"
"cd3b842e-6d4f-4b9e-a2bd-cc4f40b5f5b0","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-1","Plumbing"
"12ab81b8-0223-403f-b523-3094fe834dbc","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-1","Plumbing","Lot 101"
"65f676cc-065b-44af-9720-937bcbfb9f3a","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-1","Plumbing","Lot 101","Rough-in"
"ee52b123-64d6-407f-994b-643e1f9922d9","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-1","Plumbing","Lot 101","Fit-off"
"496b94a7-8bde-4eab-bc51-16450f96ee6f","","no-status-not-started","COM Commission Water Meter","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 116","Commissioning","COM Commission Water Meter"
"455d4d11-b690-4f0f-a230-6750f8b3ff3f","","no-status-not-started","COM Commission Gas Meter","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 116","Commissioning","COM Commission Gas Meter"
"cd9930f8-d215-4668-8803-cdfc8b725787","","no-status-not-started","COM Commission Backflow Prevention Device","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 116","Commissioning","COM Commission Backflow Prevention Device"
"46cc3d16-3f96-4f82-963e-9365c35bb2bb","","no-status-not-started","COM Commissioning Final Handover","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 116","Commissioning","COM Commissioning Final Handover"
"e6fa8932-4eda-46b4-b6ca-a0d72e65cf20","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 117"
"1fd600fb-1677-4cc6-b59f-7a5e5883b4a2","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Rough-in"
"a3f6f2f0-6c6b-49fd-8c69-e13816a3d60c","","no-status-not-started","WG Install Water/Gas Lead-ins","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Rough-in","WG Install Water/Gas Lead-ins"
"b61b645a-f5d5-456c-811a-cdeecceaf757","","no-status-not-started","SD Install Sewer Stacks, Wastes & Vents","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Rough-in","SD Install Sewer Stacks, Wastes & Vents"
"dd3a6327-6763-4bc7-8386-c4d50eed36ee","","no-status-not-started","DP Install Roof/Balcony Downpipes & Overflows","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Rough-in","DP Install Roof/Balcony Downpipes & Overflows"
"498a5cae-2b58-4835-bf7e-20c160be5f47","","no-status-not-started","WG Install Water/Gas Rough-ins","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Rough-in","WG Install Water/Gas Rough-ins"
"0334d389-b711-42c2-82dc-8f444cad65ae","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Fit-off"
"849e1f64-25bd-4e49-9b22-ecb75c94743c","","no-status-not-started","FO Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Fit-off","FO Fit-off Kitchen Sink & Tapware"
"055628b1-6f48-48e2-9b84-aa034d4bc6c8","","no-status-not-started","FO Fit-off Dishwasher","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Fit-off","FO Fit-off Dishwasher"
"4ef43578-e101-47cb-ace9-7f570c8502a1","","no-status-not-started","FO Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Fit-off","FO Fit-off Gas Appliance"
"6fc235f9-2bc0-45d4-9ef7-b1c40c305efd","","no-status-not-started","FO Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Fit-off","FO Fit-off Laundry Trough & Tapware"
"6167fc4b-e04f-4917-8927-fce17c900d6b","","no-status-not-started","FO Fit-off Washing Machine Stops","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Fit-off","FO Fit-off Washing Machine Stops"
"02a90b32-3112-4852-85bb-f8b9202e6ed4","","no-status-not-started","FO Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Fit-off","FO Fit-off Toilet & Cistern"
"7f9c23b7-e5ff-4f2d-80a7-22caa08d6640","","no-status-not-started","FO Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Fit-off","FO Fit-off Wash Basin & Tapware"
"c4c884eb-5625-4106-9594-779ae5c7d49d","","no-status-not-started","FO Fit-off Shower & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Fit-off","FO Fit-off Shower & Tapware"
"097047ba-00a8-49ee-8859-926841b8103b","","no-status-not-started","FO Fit-off Hot Water Unit","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Fit-off","FO Fit-off Hot Water Unit"
"5673fc86-0075-45f4-bf0a-eba1783ca90d","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Testing"
"0b216dcd-61a8-4304-b715-09ecb4b9d9a0","","no-status-not-started","TST Test Water Service Pipework","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Testing","TST Test Water Service Pipework"
"d2d7aa77-55df-476f-a008-2a5c02c3fdb8","","no-status-not-started","TST Test Gas Services Pipework","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Testing","TST Test Gas Services Pipework"
"d0aac388-d7c9-4ece-b788-c8248fc49d65","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Commissioning"
"88544fa2-2fd8-4138-b8d9-684ca4eeb87c","","no-status-not-started","COM Commission Rain Water Storage Tank & Pump","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Commissioning","COM Commission Rain Water Storage Tank & Pump"
"9dc64aec-f387-4bbd-86a7-dce19cf39a82","","no-status-not-started","COM Commission Hot Water Unit","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Commissioning","COM Commission Hot Water Unit"
"2f241a90-5492-4064-87e8-a3b59428dc6e","","no-status-not-started","COM Commission Gas Appliance","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Commissioning","COM Commission Gas Appliance"
"08929d45-7a1f-4268-853d-74d8059aa7ec","","no-status-not-started","COM Commission Water Meter","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Commissioning","COM Commission Water Meter"
"2904fc4a-542b-4198-ae11-cb229dfe67be","","no-status-not-started","COM Commission Gas Meter","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Commissioning","COM Commission Gas Meter"
"5e00b74e-ce73-427e-ba9f-c720777da594","","no-status-not-started","COM Commission Backflow Prevention Device","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Commissioning","COM Commission Backflow Prevention Device"
"d8838496-8ddf-4238-9f42-abae4f0efe89","","no-status-not-started","COM Commissioning Final Handover","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 117","Commissioning","COM Commissioning Final Handover"
"5eb5e825-8ca9-41da-af2d-85434a3bf82b","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 118"
"5ed817d2-7e86-49b2-8a99-ee413934f020","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Rough-in"
"e7096d4a-1b5c-4437-9712-382d76b916c3","","no-status-not-started","WG Install Water/Gas Lead-ins","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Rough-in","WG Install Water/Gas Lead-ins"
"85096db4-993e-474e-8bce-f3104300781c","","no-status-not-started","SD Install Sewer Stacks, Wastes & Vents","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Rough-in","SD Install Sewer Stacks, Wastes & Vents"
"3b9ec0ee-2a1f-4443-a33f-1b9a1542cefd","","no-status-not-started","DP Install Roof/Balcony Downpipes & Overflows","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Rough-in","DP Install Roof/Balcony Downpipes & Overflows"
"f8714228-c23c-42a9-be20-b0f30efdae6d","","no-status-not-started","WG Install Water/Gas Rough-ins","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Rough-in","WG Install Water/Gas Rough-ins"
"419b577a-df95-438f-b7df-f6dfe87b9ad6","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Fit-off"
"5e3bc143-5a67-4e63-aa9f-c1247ec579a6","","no-status-not-started","FO Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Fit-off","FO Fit-off Kitchen Sink & Tapware"
"a5ffd359-820b-4113-8b57-41192ec9d313","","no-status-not-started","FO Fit-off Dishwasher","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Fit-off","FO Fit-off Dishwasher"
"90431f9d-b55d-4512-b579-c71b55b9c6a8","","no-status-not-started","FO Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Fit-off","FO Fit-off Gas Appliance"
"ac849f7d-5180-45f8-9ba5-ec7a296c88af","","no-status-not-started","FO Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Fit-off","FO Fit-off Laundry Trough & Tapware"
"95d1c080-521a-4119-8e7d-1ba31089583c","","no-status-not-started","FO Fit-off Washing Machine Stops","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Fit-off","FO Fit-off Washing Machine Stops"
"34b4ead5-4e98-4bb1-b46f-171bdbeb8395","","no-status-not-started","FO Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Fit-off","FO Fit-off Toilet & Cistern"
"7e9f06d6-75f1-42ee-8220-2a98a72d0cf1","","no-status-not-started","FO Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Fit-off","FO Fit-off Wash Basin & Tapware"
"0000667f-38f4-470d-9d20-277020b8f3ea","","no-status-not-started","FO Fit-off Shower & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Fit-off","FO Fit-off Shower & Tapware"
"4b8d157a-be2c-40f1-b524-3806024cb942","","no-status-not-started","FO Fit-off Hot Water Unit","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Fit-off","FO Fit-off Hot Water Unit"
"354a01ed-c347-4bb7-bc57-9bf3661723e9","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Testing"
"a0ddbfbb-d158-40ca-a728-be7fd223a537","","no-status-not-started","TST Test Water Service Pipework","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Testing","TST Test Water Service Pipework"
"e7e3910a-5c71-4168-9c05-ad129afa45cc","","no-status-not-started","TST Test Gas Services Pipework","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Testing","TST Test Gas Services Pipework"
"8d01f9ef-b9af-426e-98c0-acbb5ca667f1","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Commissioning"
"adb3e227-36d9-4624-8e05-24ae4aa65d26","","no-status-not-started","COM Commission Rain Water Storage Tank & Pump","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Commissioning","COM Commission Rain Water Storage Tank & Pump"
"6599a1ed-27b5-4593-8abf-bb3defdc415a","","no-status-not-started","COM Commission Hot Water Unit","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Commissioning","COM Commission Hot Water Unit"
"a137cb2d-694e-4995-a0c4-36b0fb284fca","","no-status-not-started","COM Commission Gas Appliance","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Commissioning","COM Commission Gas Appliance"
"26e0cf72-13d3-4600-8610-e014ae7202c6","","no-status-not-started","COM Commission Water Meter","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Commissioning","COM Commission Water Meter"
"679953cb-e4d3-46e2-bcdd-40ce5df4fc9a","","no-status-not-started","COM Commission Gas Meter","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Commissioning","COM Commission Gas Meter"
"4a2ffdfc-87e5-44ff-a5e7-05c5ebcd24fc","","no-status-not-started","COM Commission Backflow Prevention Device","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Commissioning","COM Commission Backflow Prevention Device"
"9703781f-5739-4d9a-a98e-1d410e0c0d13","","no-status-not-started","COM Commissioning Final Handover","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 118","Commissioning","COM Commissioning Final Handover"
"2dfc094b-c3ee-4f82-802b-60a59d380be1","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 119"
"9e1be0a2-3fa7-4f86-a685-07601d7d97d9","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Rough-in"
"1c239c12-4b6f-456b-81c1-2881ac66bfb9","","no-status-not-started","WG Install Water/Gas Lead-ins","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Rough-in","WG Install Water/Gas Lead-ins"
"b92fb371-50d3-4d50-b81e-049185d0f89f","","no-status-not-started","SD Install Sewer Stacks, Wastes & Vents","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Rough-in","SD Install Sewer Stacks, Wastes & Vents"
"5c24d550-323a-427a-9ec6-0ba1111e3aed","","no-status-not-started","DP Install Roof/Balcony Downpipes & Overflows","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Rough-in","DP Install Roof/Balcony Downpipes & Overflows"
"55b3e7d0-7916-477d-b01b-78fe866df297","","no-status-not-started","WG Install Water/Gas Rough-ins","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Rough-in","WG Install Water/Gas Rough-ins"
"bca927e3-0297-4c21-9aa8-1ac6b2de5660","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Fit-off"
"e35e2753-84e7-49cd-93e6-67724ed0be44","","no-status-not-started","FO Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Fit-off","FO Fit-off Kitchen Sink & Tapware"
"f129ee33-7cd4-4487-b440-3ac8e3a81445","","no-status-not-started","FO Fit-off Dishwasher","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Fit-off","FO Fit-off Dishwasher"
"2232ae05-78da-4b12-b1c9-202e24fef8f6","","no-status-not-started","FO Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Fit-off","FO Fit-off Gas Appliance"
"3d710cc3-a198-4cca-9975-28615f6c06e0","","no-status-not-started","FO Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Fit-off","FO Fit-off Laundry Trough & Tapware"
"adfaf926-4576-4039-9e81-e12a28412e24","","no-status-not-started","FO Fit-off Washing Machine Stops","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Fit-off","FO Fit-off Washing Machine Stops"
"3e25f7c5-b728-4b1d-8bcd-f07f57159e5b","","no-status-not-started","FO Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Fit-off","FO Fit-off Toilet & Cistern"
"bcb18351-fd4d-4d9c-890b-d105380f049c","","no-status-not-started","FO Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Fit-off","FO Fit-off Wash Basin & Tapware"
"a71fb183-8128-4092-8150-d73f2beb476b","","no-status-not-started","FO Fit-off Shower & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Fit-off","FO Fit-off Shower & Tapware"
"9a2f3b8b-22e2-4ab6-a587-b9e19a5f2d82","","no-status-not-started","FO Fit-off Hot Water Unit","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Fit-off","FO Fit-off Hot Water Unit"
"5bdda1c8-015b-41d3-ab00-5a5939c3f151","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Testing"
"b37923d0-c082-431c-b1cd-51cdbba58542","","no-status-not-started","TST Test Water Service Pipework","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Testing","TST Test Water Service Pipework"
"c85cd43a-3613-44ef-8b8e-1c7942550c8e","","no-status-not-started","TST Test Gas Services Pipework","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Testing","TST Test Gas Services Pipework"
"e181588b-df7b-4508-9cc7-a47e6fcc340c","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Commissioning"
"fe5fd8b4-87a1-4e87-99ff-ba3c2af52369","","no-status-not-started","COM Commission Rain Water Storage Tank & Pump","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Commissioning","COM Commission Rain Water Storage Tank & Pump"
"ca2febf8-7847-44c8-a0b6-3e74eb6defb9","","no-status-not-started","COM Commission Hot Water Unit","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Commissioning","COM Commission Hot Water Unit"
"72b1180d-e644-41d9-94e7-fb88f6da1dbb","","no-status-not-started","COM Commission Gas Appliance","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Commissioning","COM Commission Gas Appliance"
"4a266e6b-3287-4ef7-950c-bed0094f7d89","","no-status-not-started","COM Commission Water Meter","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Commissioning","COM Commission Water Meter"
"0c3ce8d2-518d-4f34-88cd-ffeed1468924","","no-status-not-started","COM Commission Gas Meter","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Commissioning","COM Commission Gas Meter"
"c53a7b40-b9da-426b-8858-5fdcb18f62b5","","no-status-not-started","COM Commission Backflow Prevention Device","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Commissioning","COM Commission Backflow Prevention Device"
"aee4b772-7617-46e3-a87c-065454801783","","no-status-not-started","COM Commissioning Final Handover","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 119","Commissioning","COM Commissioning Final Handover"
"a2675547-092c-4b8f-91ae-753501158977","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 120"
"8fc56195-053f-4cbf-b766-4f843da1b9fe","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 120","Rough-in"
"1c18fc1c-9a9c-4708-8c0e-a401a7260f6c","","no-status-not-started","WG Install Water/Gas Lead-ins","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 120","Rough-in","WG Install Water/Gas Lead-ins"
"6806d0ff-a7e2-435b-a764-1f350d64b737","","no-status-not-started","SD Install Sewer Stacks, Wastes & Vents","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 120","Rough-in","SD Install Sewer Stacks, Wastes & Vents"
"49b36bb1-f0f2-4718-a7b1-23985c9d357c","","no-status-not-started","WG Install Water/Gas Rough-ins","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 120","Rough-in","WG Install Water/Gas Rough-ins"
"6268c7e5-6459-4f3e-a20e-0ead50866370","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 120","Fit-off"
"00db820b-8b5e-4a6d-b6d8-c32d57b83383","","no-status-not-started","FO Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 120","Fit-off","FO Fit-off Kitchen Sink & Tapware"
"c822e994-c52e-445f-84df-93fd0025b29f","","no-status-not-started","FO Fit-off Dishwasher","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 120","Fit-off","FO Fit-off Dishwasher"
"ab2bea7a-f4a2-47e2-a918-fd99002ca6c8","","no-status-not-started","FO Fit-off Gas Appliance","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 120","Fit-off","FO Fit-off Gas Appliance"
"42ee93a2-d68f-41cc-a8c9-74108619b91e","","no-status-not-started","FO Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 120","Fit-off","FO Fit-off Laundry Trough & Tapware"
"13736685-5a6c-41e2-bc8e-3d0033f6861c","","no-status-not-started","FO Fit-off Washing Machine Stops","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 120","Fit-off","FO Fit-off Washing Machine Stops"
"43bbde4f-2554-4911-961e-d853cbf1d3a1","","no-status-not-started","FO Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 120","Fit-off","FO Fit-off Toilet & Cistern"
"57a6ebab-6930-4451-a91f-5a33e9eb1481","","no-status-not-started","FO Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 120","Fit-off","FO Fit-off Wash Basin & Tapware"
"499e2b8a-60c1-4c39-a745-ba8634260deb","","no-status-not-started","FO Fit-off Shower & Tapware","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 120","Fit-off","FO Fit-off Shower & Tapware"
"2d22b061-71c5-440c-b822-85efed001933","","no-status-not-started","FO Fit-off Hot Water Unit","checklist","FALSE","FALSE","Site QA","SP-2","Plumbing","Lot 120","Fit-off","FO Fit-off Hot Water Unit"
"74b202f7-acee-4fa7-b3e8-0f519cf9eee3","","no-status-not-started","","folder","TRUE","FALSE","Site QA","SP-2","Plumbing","Lot 120","Testing"
