Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,,,,
fd2668d0-294a-5925-b000-4df8f871183e,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19A,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
defb89f5-a809-5431-8521-9e13e4bded30,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19B,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
95019879-229a-524f-b7aa-b89517ac07a1,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19B,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
8acfcd11-c480-5635-b309-cbf21da2cc8d,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19C,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
1277ca2d-d6ce-5ed0-942b-0b6ca7df5d77,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19C,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
254724af-26e0-53cd-ae37-82d2e5eec82f,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19D,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
bec21a2c-7b62-5918-8599-518e28b39ab5,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19D,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
85c2f08e-3552-50f4-8093-d12d1e2830ba,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19E,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
8a4b88b7-8e64-545f-a0cf-e43a83b681a2,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19E,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
dbc2aff9-c994-5b03-ba9a-8af2a5efaaf1,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19F,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
df5886fd-2467-5464-972f-c583328874b7,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19F,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
f78a9aa6-df68-56fd-9abd-c73d7d28c1bd,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19G,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
5a55c6d2-aa48-50ee-830a-f998401713b4,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19G,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
c4064770-961b-5120-8a59-d38381327cf7,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19H,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
95ec4e24-1dab-5631-8f19-47fba350a432,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,19H,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
3bfe7006-37d9-5c97-9d05-66bbdbcf96bf,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,OMKT Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
d78d2583-42bf-5b50-acb6-19ccade9154c,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,OMKT Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
0e726ae6-31bd-5436-8baf-6b17a9981518,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,KWH Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
fdc9d6aa-7c55-5f6d-be8a-5daa2291c891,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 19,KWH Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
5174b55f-d742-526b-9647-1185e572569a,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20A,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
3f24c6f1-3deb-5562-a1a1-33fdbce13cc9,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20A,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
ccc58375-6f7a-598b-b620-5fa51f31a388,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20B,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
72f0712d-02f8-5cc1-8931-e848189314a1,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20B,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
ec5826dc-af1b-5ea6-baf1-89f662357866,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20C,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
f8877f1f-223f-500a-a67d-59641c397df3,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20C,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
fba95f91-5809-556e-b2d1-92aea71f2bde,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20D,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
1b1e5ccb-28ff-5ff9-b8ec-431afedafdee,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20D,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
41ed862e-e97e-5d4d-8877-010e563b572e,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20E,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
5153a40b-073b-51c9-9a82-8973137115b4,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20E,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
a7fdc1d7-d3dd-5554-a00d-104340ba4a32,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20F,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
fc47e75d-0ffe-533a-9ef6-d5c07920008e,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20F,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
950aba08-d2b9-5ce6-bf8a-07f880806c79,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20G,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
839465f7-25e3-5941-b44d-c6c949965c69,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20G,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
f4a72799-92c8-5079-85ee-2e46bba99eac,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20H,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
a6aaa00d-543e-5196-bf6a-f1dd222a7a73,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,20H,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
f0bd33c4-fcd7-51c1-b9d0-1b3713c3d329,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,OMKT Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
3f1b6a89-d0cb-5e01-a747-7bad267fb7d7,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,OMKT Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
fa100bf6-307c-5d25-bf73-6896533b71b4,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,KWH Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
87eb66aa-26a0-54a0-90ee-b308d29e11e1,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 20,KWH Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
8120dc84-677c-5f34-b6de-11e624db1cf9,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21A,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
62cb526b-cba0-5b81-97f4-3e5c204be3fa,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21A,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
d7bdd67c-a3cc-58ae-88eb-c7e7ac757dc7,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21B,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
9d73e2b3-1e1b-5f7a-a672-cb03c43a01f2,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21B,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
d3faf6fd-b3ed-5fac-bbde-20edc9572813,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21C,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
f94dfb16-21ca-5f38-b0cf-f74af69345b3,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21C,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
3c221b20-ab4b-584f-8b24-598e3f1e813b,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21D,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
9a5133f4-da7e-5b2c-af28-1c7af62e2e54,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21D,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
5b5883ce-b206-5bbb-981a-28fd2e026c50,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21E,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
da52101d-b546-53da-b027-b3f5c662976e,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21E,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
18156e63-1ec2-535f-aec2-2d745c2a3323,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21F,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
2e5f36fe-817d-509c-8482-02225e0447d2,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21F,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
be481f21-45cf-5db5-b64d-e33ce3d85e47,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21G,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
80f0bb5e-5648-5b9f-a8e2-48db4661e8e4,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21G,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
e690cb14-5a84-56f8-8496-c20dc0d8af4e,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21H,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
ffb95a6e-92e0-5ae3-865b-be2f8d8c67e5,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,21H,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
7d99e0bb-f712-5f43-8934-d93291ed6f43,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,OMKT Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
4716786b-58eb-506d-8a1c-0b995bc263b3,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,OMKT Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
c7fcee2d-164f-5225-9762-64a1e340e214,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,KWH Corridor,Corridor Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
2c2fa076-aad5-5628-811a-cc0e7e230433,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 21,KWH Corridor,Garbage Room Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
a1f01e1d-3793-5b0f-9b2a-ab4ecea093d6,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 22,22A,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
ce742f68-88c3-507e-8e41-c02dccd78fd5,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 22,22A,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
bc604fed-357b-50fd-9967-f6c93cd6c567,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 22,22B,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
f14bf42c-7f8d-5a2a-b214-85c2c3cf07b5,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 22,22B,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
27028bcf-5e6b-58c6-a2ef-e705dfcb5871,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 22,22C,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
9d302837-5b93-5b3b-9693-a63eac5eff43,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 22,22C,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
435849f1-9620-526f-abfc-69282e57ca90,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 22,22D,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
83337c05-6563-5e27-b81b-4f5ad734d8a5,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 22,22D,Balcony Wall - Framing and Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
1d410080-ca6a-5b2d-a37c-ae14defef204,,checkpoint-status,not-started,e48d1984f539d29a0f46d4cd91c3cc5b27f947445c166d369d1454a07c331175:e13a227f-6a8e-4a1b-afba-48f5f5b5e447:eeb95c08-1779-4025-8d2d-7184060390f1,,TRUE,TRUE,Site QA,Level 22,22E,Wall Framing & Sheeting,Wall Framing,Allowance for access panels and service penetration,,,,,,,
