"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"df298116-9e44-4254-a6a4-90503c2b88a7","","fail","","folder","TRUE","FALSE","Site QA"
"21cad415-329b-4d46-982a-40f34abf8d04","","pass","Inground works","checklist","FALSE","FALSE","Site QA","Inground Works"
"9a560122-d01e-4fb3-b607-aa0b0ffd353c","","work-in-progress","Commercial Kitchen","checklist","FALSE","FALSE","Site QA","Commercial Kitchen (Basement)"
"4778d249-c5e7-4008-9d9c-fc31af04c74a","","pass","","folder","FALSE","FALSE","Site QA","Penetrations"
"f097c5ce-cc0d-487f-874f-276c1883f326","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Penetrations","Mezzanine"
"c467767f-e7a5-440d-b048-0ccc9f0d706a","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 30","30.02","Penetrations ITP"
"648ddeca-5394-41b2-b02d-0b9c61485209","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 30","30.03"
"c1ebd807-d30a-4bb5-b9d0-973298f4e308","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 30","30.03","Penetrations ITP"
"6bf57245-7350-485d-8c71-e99d5b95f784","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 30","30.04"
"2927a2d9-eace-4b9f-84b0-5f4af7765d5c","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 30","30.04","Penetrations ITP"
"228d12ba-a0a2-452e-acc3-5cc69f32b864","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 30","30.05"
"8bd57fcb-4f74-48a4-b477-d30400361c12","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 30","30.05","Penetrations ITP"
"1171af2b-d853-4bd2-a5aa-7536f8ee9687","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 30","30.06"
"647b9111-2139-43b7-8ade-fd884120fbed","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 30","30.06","Penetrations ITP"
"5e468b46-48c2-4856-8c3e-86bbf7b97576","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 30","30.07"
"af02c860-934b-456f-800b-a7873342aa00","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 30","30.07","Penetrations ITP"
"29dbed15-6b25-4acc-b655-d7be66603b75","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 30","30.08"
"505239ba-eb33-4ef4-87a7-c651d8462ed7","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 30","30.08","Penetrations ITP"
"c3c9f8be-6cec-4858-a194-6f58c82e35eb","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 31"
"69515814-a750-4d6a-aee0-7cdc5af61b0d","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.01"
"d119f4f4-adcd-4df8-a681-2b117d1b3784","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.01","Penetrations ITP"
"111e8284-0db8-4622-af2d-9f44498f6ac4","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.02"
"b524aef8-03ec-4010-a8a8-c416c0ce6a03","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.02","Penetrations ITP"
"adbc6098-794c-4810-ac6b-4c1df19ae82b","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.03"
"5c251772-68ca-48df-b3e9-2d70a0b374b7","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.03","Penetrations ITP"
"d276dc25-358e-485a-9d4b-454cf1e84e9d","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.04"
"43871e44-c110-4aed-a650-80f798342c53","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.04","Penetrations ITP"
"e1aef337-e17d-41fd-a877-64dab8870795","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.05"
"b19111f0-cda8-4589-ba25-7e21cd3354a4","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.05","Penetrations ITP"
"13879099-063f-4be8-87b7-19dcf9e28677","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.06"
"c1ddf29d-a777-4ec5-8a18-300e7ff3b988","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.06","Penetrations ITP"
"011e8a03-a3a4-4249-a543-e20c82fc40a4","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.07"
"3512487e-2105-45ad-9bdb-78e733c212fd","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.07","Penetrations ITP"
"dbf13628-4ccb-4dcb-8b80-a2df7734edc5","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.08"
"ecf16596-ed5b-4440-a416-1534f83e3e01","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 31","31.08","Penetrations ITP"
"aba4dcc6-25fc-4757-9ab9-d73b7f122a45","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 32"
"3766f505-efa6-4580-b419-63de664ae685","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.01"
"f0c65bd0-41e4-4741-85a2-473f7c51eaf0","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.01","Penetrations ITP"
"cb64a84e-6736-47ba-bb97-b5752857d7f1","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.02"
"07a70e82-56a3-4b58-a137-3700f5fdccdc","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.02","Penetrations ITP"
"0251732d-d885-4fea-8e0f-528df082c1a8","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.03"
"8a678bcb-c9bd-436d-86eb-29c5ee1d0671","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.03","Penetrations ITP"
"b6fa80e9-6f3f-438b-83e7-a70292474d17","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.04"
"78666420-71fd-467c-ae84-b9a01d251383","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.04","Penetrations ITP"
"ab336c0d-467f-4a33-b839-e6aafa4e83b3","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.05"
"199b08e5-f010-4001-a756-a5b25d89f63b","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.05","Penetrations ITP"
"bf1b744e-fe2d-4e3b-8acb-7e04a71835e5","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.06"
"5e1c5bbf-33d6-4633-81d9-16875be7e0c0","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.06","Penetrations ITP"
"3d50f36c-9811-4f28-908d-eee1e51856e8","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.07"
"eccc60b5-d0fd-4cd2-b59f-e1e179a13da8","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.07","Penetrations ITP"
"cb7eaa38-b630-4954-8ca4-5b5f3defe7f2","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.08"
"442b373f-cd71-4745-81a4-4acebb3b22e9","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 32","32.08","Penetrations ITP"
"6455eb05-f37d-41ad-a0ba-27431609995d","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 33"
"9b7ed5ff-5ef7-4320-997b-89aee21080d8","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.01"
"cbb25329-0155-4537-9ce8-2eb31f2cbd5d","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.01","Penetrations ITP"
"ca9ba92c-2437-4c42-917e-5ee0eccaaf90","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.02"
"c7eb3785-4066-4302-8fd4-a4943669c979","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.02","Penetrations ITP"
"23e2a2c8-d41a-4fc3-b279-13b10fe578ee","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.03"
"6b914b33-9cfa-4874-b580-78c15b729206","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.03","Penetrations ITP"
"f1f0c9f3-4341-46cf-b2e6-02f172647d9f","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.04"
"3d928b8f-fbc2-49a6-9d39-1cdc26ff3029","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.04","Penetrations ITP"
"35bfa221-19df-441b-a94e-f151464e68d3","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.05"
"0fa237fb-0fce-467a-81a2-791fd43c0227","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.05","Penetrations ITP"
"72c7672f-1cb7-4d6d-b149-600651a94c57","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.06"
"a527e479-ca69-4fd5-bb71-85a6d585c747","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.06","Penetrations ITP"
"7fc7324c-3ccc-4c9e-8d87-cda873563392","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.07"
"03a9fdb6-339a-4866-93c1-6fe0b1384176","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.07","Penetrations ITP"
"e2d3700c-6488-492e-b708-00c7f9b94f73","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.08"
"638cccaa-f6a9-4740-9c9c-3f23076a5a4f","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 33","33.08","Penetrations ITP"
"edc1909d-fe0f-4a2e-acd1-5adcc51458e7","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 34"
"4ddee8a2-14ae-4eae-9794-3b6834639205","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.01"
"e354bfd5-05ca-4117-8a49-2954cc310a0a","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.01","Penetrations ITP"
"282304c2-a2e5-4dc3-bca1-0dec99b71731","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.02"
"8144f8b1-9adc-4cf6-a362-d34efc8125f1","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.02","Penetrations ITP"
"f3c21b32-3f01-4302-9942-c90f9f60b0a1","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.03"
"a080bdc1-f40b-4579-a8d2-61466987c7c4","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.03","Penetrations ITP"
"5209ba49-95d0-4cce-a617-f3a2264e74fb","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.04"
"a5f03816-b7f2-466f-a3bf-6471eb5bd689","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.04","Penetrations ITP"
"5659aa86-4d6e-46e9-aba4-eeb02baf57e9","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.05"
"44fc33ca-d134-4c8f-a9f4-75563a535887","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.05","Penetrations ITP"
"41e7e938-715e-46dc-9665-17ce431c9d11","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.06"
"2d6cf3f1-2486-4abd-8812-83d7885bf53b","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.06","Penetrations ITP"
"5b7d6087-33b9-44d6-80f7-7eac12256e7c","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.07"
"ba64fe39-f99d-46ca-b8a3-95798c64a535","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.07","Penetrations ITP"
"5608fe97-3272-46da-8f4c-387bbe2deaf7","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.08"
"caa5615b-ece3-49d6-98bb-a7e8ee9af993","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 34","34.08","Penetrations ITP"
"ec1c7861-8230-4532-82fc-c1ca16ea162b","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 35"
"8f0d79cc-a7cd-4a9e-a8fa-391b664eda94","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 35","35.01"
"60213414-6131-40cb-a494-c279c874d370","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 35","35.01","Penetrations ITP"
"14ea57fa-49b7-4440-a88d-f3f92597e4f7","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 35","35.02"
"bbecbdb8-9718-4e10-8d48-3f7170dd261d","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 35","35.02","Penetrations ITP"
"b9c12ec6-55b5-4b36-9687-412d3e5847e9","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 35","35.03"
"ae48dc85-797b-4acc-921c-e2056c9de68c","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 35","35.03","Penetrations ITP"
"f9a5d19f-0aa6-42e1-82b8-fc579e26cb19","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 35","35.04"
"5446179e-fe4b-4537-beea-a55258553925","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 35","35.04","Penetrations ITP"
"14ebb2ce-5cce-49fc-a402-3fc8ed02add0","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 35","35.05"
"82f0b0d0-821b-47c4-9e41-d00e6e66f806","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 35","35.05","Penetrations ITP"
"b8a72c0f-3592-4f10-9ba1-00b7e184a87b","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 36"
"960505f2-4583-423d-b733-6a8cef2a0ee2","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 36","36.01"
"e96841fa-179b-4678-b5db-fb0609ef9a87","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 36","36.01","Penetrations ITP"
"86bc948b-ac41-4e91-82e8-ac7a76ea05a3","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 36","36.02"
"a3b81842-7a9f-4a16-8d08-a13627132ef4","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 36","36.02","Penetrations ITP"
"0d35d285-5044-42a5-a645-5d919e59a8aa","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 36","36.03"
"ee4c1fff-caae-40ea-b52e-a99bc164e0f2","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 36","36.03","Penetrations ITP"
"11c00740-4d21-4251-b359-e21f2386c58f","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 36","36.04"
"cc5cbce0-7e92-4e63-8869-5b8cae131b63","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 36","36.04","Penetrations ITP"
"160e71b5-f126-42ef-a9e4-e4380fc70233","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 36","36.05"
"70990e07-45c9-4a86-aa2a-8329a168417a","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 36","36.05","Penetrations ITP"
"db26ce39-ffa1-490e-bcb5-7df6f916529e","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 36","36.06"
"d0f7ef59-c4fb-48e5-8ec8-3cb96ff6d1fa","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 36","36.06","Penetrations ITP"
"05c9f8d9-9501-4ada-89d0-c57cf025ae3e","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 36","36.07"
"cad62084-f53d-487b-91db-13d076201770","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 36","36.07","Penetrations ITP"
"12632b20-f829-4d19-8d71-d9dd01180295","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 37"
"4f2fb599-9dae-47fb-ab00-8b1ece5cb404","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 37","37.01"
"33f8ccfd-6b41-430c-b73b-926e082d0133","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 37","37.01","Penetrations ITP"
"5a039837-0de7-4de6-b905-23743e4c96c8","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 37","37.02"
"26b192d9-c16f-466e-8387-6610f8cce4f7","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 37","37.02","Penetrations ITP"
"a4eb5a58-3ffe-4aa6-b3aa-0f7f6aae57e0","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 37","37.03"
"66a8cb26-e9ef-4aeb-bc4f-adbd20bb19e6","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 37","37.03","Penetrations ITP"
"5c65b1b4-5b42-4b26-a9f8-ede9aa9b7f99","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 37","37.04"
"8f833b83-b5ce-40ba-939b-a81bef8bef29","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 37","37.04","Penetrations ITP"
"5a50745e-6007-4c4a-aced-57613a435180","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 37","37.05"
"16febe08-b890-48ae-9ba4-2baa64bd0328","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 37","37.05","Penetrations ITP"
"e690e017-2ff5-43a8-aef3-e3f3feba0597","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 37","37.06"
"3685c649-faf1-42de-94b0-ba89292e6b04","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 37","37.06","Penetrations ITP"
"256bdfbf-1c73-4246-9d99-b87932fde75f","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 37","37.07"
"8c5788ba-5e4a-44a2-bffb-ee6d02b1fd8d","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 37","37.07","Penetrations ITP"
"3348b765-0027-48bf-a135-cd846eb3b39b","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 38"
"599e6845-b145-4ea4-bdcb-ec1d538bf1fa","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 38","38.01"
"519e1c96-0e7d-42f5-b23d-cef1246ddac7","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 38","38.01","Penetrations ITP"
"34525ebb-5116-491b-be34-d22e4eefa1bd","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 38","38.02"
"287d88d0-541a-4f71-a63c-92876cd175f4","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 38","38.02","Penetrations ITP"
"f66b04f3-f9f1-4afb-920a-8a0f0bd2fc45","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 38","38.03"
"ba7b1255-7baa-40a5-9a86-6257cddff4ea","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 38","38.03","Penetrations ITP"
"1838fc82-5192-47ab-aec4-205ed5a553bd","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 38","38.04"
"415fa7bb-5139-4899-ad09-1694b88941f2","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 38","38.04","Penetrations ITP"
"3659575f-02c1-43b3-a400-74d8546dd47c","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 38","38.05"
"4a3fdb77-7a09-4c78-85a5-149aae4aa467","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 38","38.05","Penetrations ITP"
"4ec195c3-d01d-47d5-af42-f5b9f89262ed","","pass","","folder","TRUE","FALSE","Site QA","Fire Rating","Apartments","Level 38","38.06"
"bb09e047-5e3a-4bbe-920a-3733f4f4db5d","","pass","Penetrations","checklist","FALSE","FALSE","Site QA","Fire Rating","Apartments","Level 38","38.06","Penetrations ITP"
