"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"11575fbd-fb37-4101-95b2-5f94ee9db64f","","pass","","folder","TRUE","FALSE","B01"
"36dd4ee4-bf50-4489-a832-a86dff5633ac","","pass","","folder","TRUE","FALSE","B01","A/C"
"abc052bf-268a-4e86-8d42-81b80ca85d77","","pass","","folder","TRUE","FALSE","B01","A/C","Ground Level"
"98e0f203-c5d9-4d47-a0c6-cf45bab7cfdd","","pass","","folder","TRUE","FALSE","B01","A/C","Ground Level","AC 0.01 ALS Room"
"332fd108-95dd-4d52-b0e1-553148c4038b","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 104"
"8dbbc3fe-238e-4e4e-baf0-f3d2073a8db8","","pass","Split HW","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 104","Split HW"
"6ac32e30-335d-42af-8f08-75700d4138e2","","pass","Extract Fan","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 104","Extract Fan"
"25a04dba-041f-4364-938d-cdcb23eed726","","pass","Kitch Ext","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 104","Kitch Ext"
"91baa80d-7cb4-4b16-8037-7f9d4be46d03","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 105"
"07dbfbbd-f5a6-44be-a4f8-79bcefe00b90","","pass","Split HW","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 105","Split HW"
"db210dd4-d5fd-4a7e-a767-604e305ecd03","","pass","Extract Fan","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 105","Extract Fan"
"df8e5e25-edc3-487c-b43d-6fc980201b0e","","pass","Kitch Ext","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 105","Kitch Ext"
"cbabb4af-af56-45c1-97fc-6db1d79c031e","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 106"
"2a41ce13-e2cf-4be1-b494-c94333230bcc","","pass","Split HW","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 106","Split HW"
"ff8fee46-7f5b-4d76-8fab-3c3d1adacb2a","","pass","Extract Fan","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 106","Extract Fan"
"4d0116db-a264-413e-98d1-11abd5bfbc84","","pass","Kitch Ext","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 106","Kitch Ext"
"5de9e4e4-227e-4e0a-bb2d-545497ec0d9b","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 107"
"a467817a-158d-41de-b60c-a9bc3d455e49","","pass","Split HW","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 107","Split HW"
"bc0d3e09-db3b-4cd8-a317-d47f3219b321","","pass","Extract Fan","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 107","Extract Fan"
"102231e4-161b-4b8e-a10b-a551eeea0224","","pass","Kitch Ext","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 107","Kitch Ext"
"892e4b8b-6bb8-4737-9635-eb215b4e6e7b","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 108"
"5459a502-c057-4b9e-ad46-31559afa1dd9","","pass","Split HW","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 108","Split HW"
"5bbeb1ed-fe09-45cc-820f-6a6c20f38536","","pass","Extract Fan","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 108","Extract Fan"
"4e1c46f5-8716-49f7-bb13-0e73dc7d01e3","","pass","Kitch Ext","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 108","Kitch Ext"
"81863ea1-0818-4e12-a60e-4b70fba2bf6a","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 109"
"0782f239-c379-43a7-bf10-f17de91aafa3","","pass","Split HW","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 109","Split HW"
"fa1a6660-ceed-4b49-ba6c-714599706f8c","","pass","Extract Fan","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 109","Extract Fan"
"b5d40322-0df7-4361-85dd-d2a677e5e332","","pass","Kitch Ext","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 109","Kitch Ext"
"43a52672-af68-477c-88e3-3743502ec5d6","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 110"
"fc04ca8c-5ef6-4dcc-b6c0-648710987919","","pass","Split HW","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 110","Split HW"
"ec814855-3a41-4f75-b4f8-647eabe1e546","","pass","Extract Fan","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 110","Extract Fan"
"2230b581-31b8-4054-953b-e6f2ad701fe9","","pass","Kitch Ext","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 110","Kitch Ext"
"bc3c637d-0719-4558-9dd5-61b1ebb8ea40","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 111"
"bd149aea-e5e1-4d08-b124-df852903323f","","pass","Split HW","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 111","Split HW"
"825f62d4-1c9d-49af-a665-a5e4135ab30e","","pass","Extract Fan","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 111","Extract Fan"
"59cf33bd-34b2-4c6c-b78a-d8481e05c0b6","","pass","Kitch Ext","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 111","Kitch Ext"
"6a76ac30-89a5-463c-9d17-da447089f1c3","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 112"
"abba6549-6c58-4fdf-a9c1-8dc503725ca8","","pass","Split HW","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 112","Split HW"
"3f1c7d34-c7d6-4203-b5a6-7dc0342b9fa3","","pass","Extract Fan","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 112","Extract Fan"
"f5846da9-b154-4e99-8c47-8df0a677d7f5","","pass","Kitch Ext","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 112","Kitch Ext"
"413ed613-20e4-4010-942b-ac88ce7115f5","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 113"
"21e137a9-4925-4ce1-b12c-288d9938f6e0","","pass","Split HW","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 113","Split HW"
"2f20799f-9abd-497e-a3c5-50d4b08e1bc3","","pass","Extract Fan","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 113","Extract Fan"
"51fc43ca-f477-4810-a961-2effb09b6104","","pass","Kitch Ext","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 113","Kitch Ext"
"ee251239-77f7-401f-ac18-66b01df0f0b9","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 114"
"2c44b4bb-c5fe-4547-a92a-91b47a0d94a6","","pass","Split HW","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 114","Split HW"
"4871edb2-f01f-47d9-8a31-31810b0ca4cb","","pass","Extract Fan","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 114","Extract Fan"
"ea630046-e680-4522-82d2-309cfa9f8c13","","pass","Kitch Ext","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Apartments","Level 1","Apartment 114","Kitch Ext"
"de55b799-7d8d-4048-bd85-0e823fa5fb4b","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Ventilation"
"9365f2a2-722c-4ec1-acd8-fa0118ecccd4","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Ventilation","Ground Level"
"018a570a-c590-4436-b07f-8200011e72b4","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Ventilation","Ground Level","Carpark"
"5cd05527-bd1c-4b66-8c2e-db7a9e2364e6","","pass","Jet Pulse Fan","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Ventilation","Ground Level","Carpark","CPEF 0.1"
"dcff8cbc-133d-4e5b-9243-940dcfae38d3","","pass","Jet Pulse Fan","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Ventilation","Ground Level","Carpark","CPEF 0.2"
"a22c3d56-11c7-4e26-be13-974c953ff666","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Ventilation","Ground Level","MSB Room"
"9a4283e4-f047-4c6d-bf34-cd777c06aa2c","","pass","Extract Fan","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Ventilation","Ground Level","MSB Room","EF 0.1"
"83159d91-5bd5-475f-952f-5605df5cfc62","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Ventilation","Ground Level","Rubbish Room"
"2ef1fa7f-7e14-4f36-83da-64e9b53bf6f8","","pass","Extract Fan","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Ventilation","Ground Level","Rubbish Room","EF 0.2"
"67df26e5-c22c-45ba-b26b-ca04fb4685fa","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Ventilation","Ground Level","Corridor"
"7df88654-053d-43a5-841b-6893c0b59641","","pass","SA FAN","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Ventilation","Ground Level","Corridor","SF 0.1"
"2658063e-6c9a-43f9-8fbd-bf4ecb37a0ca","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Ventilation","Level 1"
"ea84cfa4-26bf-4506-bc12-7542e04a0287","","pass","","folder","TRUE","FALSE","B05","Building B05 - On Site QA","Ventilation","Level 1","Corridors"
"8212e7e4-166a-484b-8038-7d74f83c572c","","pass","SA FAN","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Ventilation","Level 1","Corridors","SF 1.1"
"7462904e-5b81-48be-ad7f-df7e8644fe80","","pass","SA FAN","checklist","FALSE","FALSE","B05","Building B05 - On Site QA","Ventilation","Level 1","Corridors","SF 1.2"
"d9966b61-1279-4e77-a02e-e27bfe84f67e","","pass","Completion documents","checklist","FALSE","FALSE","B05","B05 Completion documents"
"4e9734b5-c4e3-45da-b2b7-010de9eee99c","","pass","","folder","TRUE","FALSE","Stage 5"
"a3f5685a-8ccd-4a67-b1c7-0cac20f5889e","","pass","","folder","TRUE","FALSE","Stage 5","B06"
"cfa8afdb-9cd9-4f39-ae98-2b47fbd778df","","pass","","folder","TRUE","FALSE","Stage 5","B06","Town Houses"
"ed4eae5d-05a0-4d02-9019-ecab31a11d67","","pass","","folder","TRUE","FALSE","Stage 5","B06","Town Houses","13"
"13ed8a6a-fcfd-4da0-8c66-0d5c5513fbae","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B06","Town Houses","13","Extraction Fan"
"be66f5b9-2b02-41c0-97e2-ad3f967cb6f8","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B06","Town Houses","13","Air conditioning"
"8c8de461-81de-4803-b032-0ab0d275f12d","","pass","","folder","TRUE","FALSE","Stage 5","B06","Town Houses","11"
"dfa19307-bcdd-40f0-9b02-f767a6cd01ce","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B06","Town Houses","11","Extraction Fan"
"a3678b0b-a90d-4458-8fcd-e21f2cc95258","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B06","Town Houses","11","Air conditioning"
"5d7dc944-c7fc-4c97-8863-06152c7de147","","pass","","folder","TRUE","FALSE","Stage 5","B06","Town Houses","9"
"f49781bf-60c1-4aea-ad9d-a152676b1e6a","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B06","Town Houses","9","Extraction Fan"
"aa4acdeb-b3d0-4975-a2bb-fad6846437b8","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B06","Town Houses","9","Air conditioning"
"2e18d585-7b0b-41e3-b6bb-ce43a015df3f","","pass","","folder","TRUE","FALSE","Stage 5","B06","Town Houses","7"
"49121c51-08d2-4c39-9557-0240886596a4","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B06","Town Houses","7","Extraction Fan"
"507fde1b-2358-4f7c-9617-0c438ac67738","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B06","Town Houses","7","Air conditioning"
"0cd1d5b4-d949-467f-a968-58b612d004f4","","pass","","folder","TRUE","FALSE","Stage 5","B06","Town Houses","5"
"a4c5287d-e087-44f9-837a-d08399cefabb","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B06","Town Houses","5","Extraction Fan"
"af684885-faaa-4201-b653-abfedad8ed09","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B06","Town Houses","5","Air conditioning"
"e819c463-f8da-4dd0-8c96-9ea0cf2463a7","","pass","","folder","TRUE","FALSE","Stage 5","B07"
"5ecc8758-3265-42b5-b8c0-9ee4bedb396a","","pass","","folder","TRUE","FALSE","Stage 5","B07","Town Houses"
"9bc525c4-c586-4966-bfc7-18dab8da283e","","pass","","folder","TRUE","FALSE","Stage 5","B07","Town Houses","6"
"fcaeba2c-4563-4d64-86e5-33e86152b9df","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B07","Town Houses","6","Extraction Fan"
"162ddbea-1612-4395-8c72-074061e99fca","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B07","Town Houses","6","Air conditioning"
"bd0320c0-dab8-41df-b639-9bb7b6a8e6bc","","pass","","folder","TRUE","FALSE","Stage 5","B07","Town Houses","8"
"b777b39b-2e69-45e1-9972-fd989a27a331","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B07","Town Houses","8","Extraction Fan"
"8d9a1a04-4dfc-44ab-9dbf-a5d4387dc74d","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B07","Town Houses","8","Air conditioning"
"f7b3711f-ebfb-43e3-95af-ccca28172c00","","pass","","folder","TRUE","FALSE","Stage 5","B07","Town Houses","10"
"40f71e2e-a32a-411c-8245-efc4c0961ac0","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B07","Town Houses","10","Extraction Fan"
"1f42caae-013f-4421-be41-6522c2e1c8c8","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B07","Town Houses","10","Air conditioning"
"3b5d26c9-fd35-4d31-bf5a-3c35a6551312","","pass","","folder","TRUE","FALSE","Stage 5","B07","Town Houses","12"
"d677aa3b-87e6-4824-ae14-6979c5fcceb7","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B07","Town Houses","12","Extraction Fan"
"4d0eafa2-7888-487a-a421-e2e25295f1e7","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B07","Town Houses","12","Air conditioning"
"b975750f-e189-4809-a824-15df2665cacc","","pass","","folder","TRUE","FALSE","Stage 5","B07","Town Houses","14"
"2d3da62e-ff19-40e8-80ab-74c290bce92c","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B07","Town Houses","14","Extraction Fan"
"47b8c2e8-6dfa-40d4-96e4-378a4e096190","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B07","Town Houses","14","Air conditioning"
"499ef862-9cb2-46c5-a64d-eaa2863f4538","","pass","","folder","TRUE","FALSE","Stage 5","B08"
"c8e2c090-bcf6-4628-b591-b2974bc562d5","","pass","","folder","TRUE","FALSE","Stage 5","B08","Town Houses"
"e0f6a70e-891c-40f6-93c7-deddc98daf8d","","pass","","folder","TRUE","FALSE","Stage 5","B08","Town Houses","23"
"6c5dac73-1ddc-410d-bd19-9e307a8fbb39","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B08","Town Houses","23","Extraction Fan"
"e681e9f1-97bb-45bd-bd20-eea29c4603f7","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B08","Town Houses","23","Air conditioning"
"fe97e962-ab45-482f-839d-7523ecbd1912","","pass","","folder","TRUE","FALSE","Stage 5","B08","Town Houses","25"
"bc9db7da-f985-49f6-9751-6d6334d2c611","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B08","Town Houses","25","Extraction Fan"
"f1909d20-3129-499c-a3e9-5fcc4601e7fd","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B08","Town Houses","25","Air conditioning"
"ed109b36-fd1e-4c22-a818-269ee17297ff","","pass","","folder","TRUE","FALSE","Stage 5","B08","Town Houses","27"
"a9e2bedd-8001-4b41-9c0e-ab318b8cbce9","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B08","Town Houses","27","Extraction Fan"
"7cd95bff-1ceb-414d-87b3-b903988ddf88","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B08","Town Houses","27","Air conditioning"
"1348cefb-5521-4965-8c77-4308f37e4dce","","pass","","folder","TRUE","FALSE","Stage 5","B08","Town Houses","29"
"17c590b1-914d-4a04-805d-90b8abbc991f","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B08","Town Houses","29","Extraction Fan"
"1572db4a-a813-4b1e-a12d-b76382300265","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B08","Town Houses","29","Air conditioning"
"3b0c73ac-40ad-4905-b152-fd5114db6f1c","","pass","","folder","TRUE","FALSE","Stage 5","B08","Town Houses","31"
"47d4130f-6f74-40b6-a901-8aaccb91078b","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B08","Town Houses","31","Extraction Fan"
"d6401990-9dec-4384-b11f-d5ab021092f1","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B08","Town Houses","31","Air conditioning"
"39cbbcf7-1e3a-48e3-a7e6-0e6097ae118d","","pass","","folder","TRUE","FALSE","Stage 5","B09"
"b50fba45-e806-408e-979c-8d4380b11b6c","","pass","","folder","TRUE","FALSE","Stage 5","B09","Town Houses"
"82fb4d55-cb59-4c0a-aecd-07469368b2d5","","pass","","folder","TRUE","FALSE","Stage 5","B09","Town Houses","24"
"fbcc3307-36f3-47b4-a178-0ab4d9b0769c","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B09","Town Houses","24","Extraction Fan"
"8042f020-4eef-4b14-ac4e-a07e3a4ecf4c","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B09","Town Houses","24","Air conditioning"
"caf40c5c-4261-4491-94b9-56770e10b7cd","","pass","","folder","TRUE","FALSE","Stage 5","B09","Town Houses","26"
"eddf8c8d-ca6f-45c7-b460-a495cb48b4e9","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B09","Town Houses","26","Extraction Fan"
"ea19c69a-7765-4572-bc4c-a6ae4407c5ed","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B09","Town Houses","26","Air conditioning"
"a49c7c2e-65dd-46f7-b865-f373c39f578d","","pass","","folder","TRUE","FALSE","Stage 5","B09","Town Houses","28"
"60319555-52b0-4992-87b6-a6fef4c97a69","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B09","Town Houses","28","Extraction Fan"
"5d619dd8-798a-4b53-81b3-cdec807d8cd9","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B09","Town Houses","28","Air conditioning"
"e8a67aef-ee98-435f-89b3-3b5fc77b8db7","","pass","","folder","TRUE","FALSE","Stage 5","B09","Town Houses","30"
"c287873e-d355-4c07-8511-93c8d2fb9665","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B09","Town Houses","30","Extraction Fan"
"106abecf-04da-49e3-9464-a3a33c5232a9","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B09","Town Houses","30","Air conditioning"
"7045f409-09ac-4416-8e12-f4081502f226","","pass","","folder","TRUE","FALSE","Stage 5","B09","Town Houses","32"
"dab5bb36-1266-4a2a-8abb-3cdba3f9f721","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B09","Town Houses","32","Extraction Fan"
"4c5b10e1-fe23-4ccc-8802-e3b53d06dba0","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B09","Town Houses","32","Air conditioning"
"16cd539b-97be-44f9-86b9-46e61e5638ad","","pass","","folder","TRUE","FALSE","Stage 5","B10"
"aa17fa55-d61a-4a58-a07f-dcc10110e448","","pass","","folder","TRUE","FALSE","Stage 5","B10","Town Houses"
"d1c41f8b-1d2b-4ba0-aaac-f9cd940bf632","","pass","","folder","TRUE","FALSE","Stage 5","B10","Town Houses","16"
"86244688-e70e-4f5b-805e-4e9146747eb5","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B10","Town Houses","16","Extraction Fan"
"ca7e59ba-9d26-447f-a641-606a052c5004","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B10","Town Houses","16","Air conditioning"
"ff7fce2b-fedc-4421-87eb-42de79912fb6","","pass","","folder","TRUE","FALSE","Stage 5","B10","Town Houses","18"
"cb21f630-e0d7-4734-b115-93d2a414d2d5","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B10","Town Houses","18","Extraction Fan"
"93416de8-e5f5-4c40-8256-37579b0fdede","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B10","Town Houses","18","Air conditioning"
"a19a9841-3d48-4e25-9ed9-b7b58c4e868c","","pass","","folder","TRUE","FALSE","Stage 5","B10","Town Houses","20"
"7b0f1acd-495c-4120-aa2a-10eec95642d8","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B10","Town Houses","20","Extraction Fan"
"3d326e3b-e69b-4ceb-abc5-95e443267654","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B10","Town Houses","20","Air conditioning"
"7e33ecf6-f93d-488c-954f-9fe95269cecc","","pass","","folder","TRUE","FALSE","Stage 5","B10","Town Houses","22"
"49303f32-bd98-49d0-966f-846d15a39bc1","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B10","Town Houses","22","Extraction Fan"
"f336622e-701a-40cc-991d-04033ac82958","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B10","Town Houses","22","Air conditioning"
"72233b84-c4bd-4961-bb57-0300068721fb","","pass","","folder","TRUE","FALSE","Stage 5","B11"
"b0f538c5-7b3f-4928-8b16-7566f0cce065","","pass","","folder","TRUE","FALSE","Stage 5","B11","Town Houses"
"fdbed1f8-84cb-4d10-acbe-a51289493d78","","pass","","folder","TRUE","FALSE","Stage 5","B11","Town Houses","15"
"0fa7ff36-f8e5-4c8b-ab43-898c5b24f738","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B11","Town Houses","15","Extraction Fan"
"7b2a2723-f32c-4224-92fa-562f19374f55","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B11","Town Houses","15","Air conditioning"
"45beb186-b528-4bd6-86a9-5a92d6f4061a","","pass","","folder","TRUE","FALSE","Stage 5","B11","Town Houses","17"
"5d027153-c93f-471e-9578-9cb8f0773abc","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B11","Town Houses","17","Extraction Fan"
"ab62d859-2aa8-4f8d-af72-c98776f51578","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B11","Town Houses","17","Air conditioning"
"c5b9fae4-35ac-4248-a363-1c390c3e345d","","pass","","folder","TRUE","FALSE","Stage 5","B11","Town Houses","19"
"b42d4427-9e4a-42e8-98d5-aa94fe037d7a","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B11","Town Houses","19","Extraction Fan"
"23c2ac4d-8bbe-429d-8869-85fff005ad4c","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B11","Town Houses","19","Air conditioning"
"a00909cf-2be4-42d1-8636-4d00fbc82172","","pass","","folder","TRUE","FALSE","Stage 5","B11","Town Houses","21"
"f6ee21b3-3e6a-47c8-a004-ef7975fd2aa3","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B11","Town Houses","21","Extraction Fan"
"695ee5d2-4620-4698-b64b-f60342f2ea9d","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B11","Town Houses","21","Air conditioning"
"8a6e274c-08fa-40bc-a956-082d09ea80df","","pass","","folder","TRUE","FALSE","Stage 5","B12"
"27a326de-347f-41ea-ad14-510a0e614ad1","","pass","","folder","TRUE","FALSE","Stage 5","B12","Town Houses"
"e0896832-f38a-469a-b907-51a448368e39","","pass","","folder","TRUE","FALSE","Stage 5","B12","Town Houses","1"
"4a36b4fd-ec3d-4eb8-b74b-2edeb370e274","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B12","Town Houses","1","Extraction Fan"
"72e6f001-2210-495d-9bd3-ea0ef27b5836","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B12","Town Houses","1","Air conditioning"
"9840a5f8-5d6a-4f51-b11c-b3e81795257e","","pass","","folder","TRUE","FALSE","Stage 5","B12","Town Houses","2"
"d9768429-3fde-44ef-a188-2486f6fb1f5e","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B12","Town Houses","2","Extraction Fan"
"fb1ecaac-4345-445c-b059-4ec2cf463dc1","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B12","Town Houses","2","Air conditioning"
"fa5707db-2167-4488-b783-ea59ebee21c2","","pass","","folder","TRUE","FALSE","Stage 5","B12","Town Houses","3"
"b5388588-6ea2-41ca-ab49-3adb73698864","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B12","Town Houses","3","Extraction Fan"
"bde48c0e-5161-4751-925e-07e8299332f0","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B12","Town Houses","3","Air conditioning"
"1cb9b8fd-aa1a-45eb-ac3b-87e4e8d3e9ab","","pass","","folder","TRUE","FALSE","Stage 5","B12","Town Houses","4"
"8a747568-b054-4e69-a36b-f08364329728","","pass","S - S - Kitch Extraction","checklist","FALSE","FALSE","Stage 5","B12","Town Houses","4","Extraction Fan"
"77652e31-82cd-4d63-b3f8-37f99d649d42","","pass","S - S - Air conditioning","checklist","FALSE","FALSE","Stage 5","B12","Town Houses","4","Air conditioning"
