"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f1ec6e51-e50e-45f1-a8ed-a4a466a7ebda","","folder-normal","pass","","step","TRUE","FALSE","Main building"
"4143921c-5eaf-428d-bbe8-48dd2ad5d81b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Main building","Basement 1"
"f55012a4-f9b2-4fc4-89b3-ecfa3aa69a7c","","folder-normal","pass","","step","TRUE","FALSE","Main building","Level 1"
"76a5b7c1-9236-4435-9c4e-3d6151aa4f0f","","checklist-sectioned","pass","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 21","T1-L21P29"
"c14023a4-a7f8-44d8-a53b-1e489850ae38","","folder-normal","work-in-progress","","step","TRUE","FALSE","Tower 1","Level 22"
"b1fd643a-7978-4977-b207-966a408db955","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 22","T1-L22P01"
"dade2f93-fdd1-4741-bf24-c189b15ee1ee","","checklist-sectioned","work-in-progress","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 22","T1-L22P02"
"b7e8c69d-60c4-43eb-b485-340327e51d18","","checklist-sectioned","work-in-progress","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 22","T1-L22P03"
"a1c37e7c-4ffc-4c83-b698-bb8d6ffa6ca7","","checklist-sectioned","work-in-progress","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 22","T1-L22P04"
"bdebb76e-c5aa-4f8b-9fed-d7d127d4ecc6","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 22","T1-L22P06"
"eb179bbf-61e1-499c-a664-13eb35fcfc39","","checklist-sectioned","work-in-progress","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 22","T1-L22P08"
"d359c3ce-ffd5-422a-96ce-42cb78b1b7de","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 22","T1-L22P09"
"454d8265-0f8d-4c20-a158-886a92f605e2","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 22","T1-L22P21"
"942d315d-612d-4302-b384-969b4eee0c66","","checklist-sectioned","work-in-progress","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 22","T1-L22P29"
"b6f99e6a-4e9b-47cc-bc57-116ddaa22f60","","folder-normal","not-started","","step","TRUE","FALSE","Tower 1","Level 23"
"c74b725a-b117-4f05-8394-c08cdd8a7e2b","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P01"
"5ea370cf-0f8d-43fe-a395-f2a25b45d7f4","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P02"
"8ca5e3f8-fc8b-4482-89a9-b2e43c09243a","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P03"
"143f9c17-47e8-4527-9cf2-bb47948276c1","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P04"
"09a8c900-dc1d-495f-8cd8-d0d6b6fae2cd","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P06"
"99269cdd-7d72-4adb-8b18-c1dec1106872","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P08"
"bc49e0d7-c000-4888-9de0-65b2e149a5b5","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P09"
"944c0154-3d14-4931-be16-779c0d5ed42e","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P10"
"e7766077-04dd-414a-8eb3-802befa7676a","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P11"
"395d4201-f3f2-45c0-894f-143f4e923c8d","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P12"
"4724dba5-8d9d-45f7-8c68-5026d061248c","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P13"
"09be897c-5a8d-4e78-bde2-55ac3dc76d4f","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P14"
"d589e981-f70b-44cc-aff1-3922cb4ee88d","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P15"
"a349b108-4bd2-4137-9591-f03cf680a8a2","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P16"
"18593116-da73-4720-9767-255d1b9e18dd","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P17"
"af4815ce-2feb-4af0-9250-e5200bb2b14c","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P18"
"07d526a8-7f6a-413e-9cf9-fe4b9bfecb11","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P19"
"95873538-f402-495b-a64b-cf7adb53f83b","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P20"
"1d008a3b-5524-4d62-a362-d16a4ca5821d","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P21"
"2647e6a1-5b78-4b26-a916-11a72f95e69b","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P23"
"a0f39436-b645-448c-9a58-e26676f7f21b","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P24"
"a409b280-ff87-4801-adf4-f1650431d40d","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P25"
"79041aee-3eb9-4610-8728-31e2a409fb7e","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P26"
"3f1cd9f5-c1ed-46aa-96fb-9271c73f564e","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P27"
"2d95fe01-a824-4720-ba0c-0e5d8464db96","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P28"
"9076edd2-c8f8-4ed0-95e1-d3c4e940e9b8","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 23","T1-L23P29"
"1114f32f-cf24-4432-bcab-d4bfb059e39c","","folder-normal","not-started","","step","TRUE","FALSE","Tower 1","Level 24"
"38f111f2-d3da-444a-9b85-6776298a1a4c","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 24","T1-L24P01"
"0de2b126-b79d-4d59-b027-925e80ac4d5d","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 24","T1-L24P02"
"a1b8d686-d60c-434a-a31b-75ed9c50c2ed","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 24","T1-L24P03"
"05743b94-7ca9-407f-af54-8a1df35d58fa","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 24","T1-L24P04"
"54f48f11-aa4e-445b-bf17-3b83ccf7e94e","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 24","T1-L24P06"
"e4566997-f71c-4a32-a61e-47babd907158","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 24","T1-L24P08"
"38ef65c6-daac-4d81-b6d0-fcce128ea96b","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 24","T1-L24P09"
"b41db307-6082-4489-8446-be1fce300726","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 24","T1-L24P21"
"af52000e-6571-465a-b2d6-83207209b33c","","checklist-sectioned","not-started","Commercial Projects Checklist V5","checklist","FALSE","FALSE","Tower 1","Level 24","T1-L24P29"
"835ebec2-dce9-48fa-8f25-a2d9c7b28ab7","","folder-normal","fail","","step","TRUE","FALSE","Tower 2"
"df8d56eb-4254-4a4f-9a70-8d44dc5a7361","","folder-normal","pass","","step","TRUE","FALSE","Tower 2","Level 7"
"87949727-1b55-4864-a43e-6521b7d02c2b","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P01"
"39793f55-0e27-49ed-898e-a08f79d3a597","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P02"
"d385e5ed-b7e7-46a0-89df-9978e86cce08","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P03"
"292ab444-a36d-4796-8a11-13f7ea4d6d89","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P05"
"26693781-abe0-4896-b9fd-f893c3eb9d0c","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P06"
"799fd679-f650-45ee-ab4b-1b43d8c74b11","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P07"
"86a2d8bc-5534-48a8-92ec-446b18a8ab50","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P08"
"de34ae6b-17f2-48f4-81b0-b4922a56679d","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P09"
"dec44c99-2fb8-4ad4-acca-e04adf74eb20","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P12"
"b49b5f17-9c36-4b51-8929-c7f39c3c300c","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P13"
"997d8afc-034f-4bd0-b0b9-1b6b68c3919b","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P15"
"fa495cf6-43a3-4f76-b312-0c2ba2834da0","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P17"
"2ad6e4e1-5d97-44bb-b0de-dcb8ab12cd26","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P18"
"596c45e5-2ebb-4eda-a0f6-792c03ba810e","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P19"
"e6e4e66b-464a-4716-83f7-764384037464","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P20"
"2df3f2af-fedb-47a4-8ffc-56739f4d9222","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P21"
"1aa9d48d-5198-45b9-95d6-78863f3d5f39","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P22"
"0ed02f20-c69d-4c3b-afdd-6a79a2ed6a67","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P23"
"e2b7ffa0-b3be-4ffb-aa2a-6dd16d88d0f1","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P24"
"2fdf7a91-c137-42c4-9def-f811fbf78270","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P25(1)"
"34a62d3f-9359-4fe6-889d-5339bd127ae8","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P25"
"854db961-e8d0-4103-bff7-9ca94e3213f8","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P27"
"42766be4-fcbf-4f95-bdc7-f6a9cc7fbf19","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P16"
"4babccd1-fbda-4ae6-bf9c-f7e74f1eb393","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P26"
"ef43d9e6-b6b6-4cd2-a23e-d62c35c33ee6","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P11"
"d6a0d191-90f6-4af3-82d2-8722f2d44a63","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P04"
"3b41d9bb-2303-4a4b-86f7-7ac52186fe62","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P10"
"55e870ec-d4e8-4278-81c2-53e584c1ca02","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 7","T2-L7P14"
"97c5c186-c3b9-495e-afbe-d627b7fdd8ad","","folder-normal","pass","","step","TRUE","FALSE","Tower 2","Level 8"
"da172655-52ba-48fe-900b-9e5e27f590d5","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P01"
"2aabef9c-bd57-4881-a255-a84ae21f0e0b","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P02"
"96b469f7-d0ea-486a-bb68-6c7200382ace","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P03"
"b7215ed9-4448-448a-9504-f7e628b3c375","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P05"
"e38ec651-a04e-4dd5-bb6c-4daae22bae3c","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P06"
"b6900292-b6cf-4a7e-b336-a887d16c6415","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P07"
"60cafb2e-f9c7-4981-ab4b-6c4c1efc5b28","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P08"
"a1362c66-330a-41a7-8e2b-6df5f51632fe","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P09"
"5aa9a0fd-92cf-45ee-a861-2c5dbbe0dd41","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P12"
"3ce26da8-d429-48ac-9528-0ad2a959cab0","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P18"
"2d3d3bd0-d43d-483e-a0b6-ea6f0e0a4024","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P19"
"4e1407c4-2e41-481e-b409-b77dd85a1150","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P20 (2)"
"40ea41c6-fbb3-420a-8b64-8b8ed705e83d","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P21"
"e540ff9d-0918-4370-8ac2-74def9c6fb9c","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P24"
"621d0342-8dfe-4f68-9161-462d89bcd17d","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P25"
"e0f4564d-0165-4ba4-addb-ab2ffc3f9d13","","checklist-sectioned","pass","8b19975b390db2488f718d230d6e2ea23acb279f35af32137cdf7fefa695df89","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P27"
"d5373070-cffb-4c66-a040-b00fa1fae177","","checklist-sectioned","pass","1cee4cadbe3768f6b1541da6f5f2053615a3a6ed1d16db754849be3a00dbc114","checklist","FALSE","FALSE","Tower 2","Level 8","T2-L8P20"
"515b463e-ee1a-442b-bf98-c760b38ac0c0","","folder-normal","pass","","step","TRUE","FALSE","Tower 2","Level 9"
"738d0546-be8b-4141-afa6-bd5279b1ca12","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P01"
"633a3b02-7121-4cf8-a784-e84451b1da7a","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P02"
"4b8b7049-f2d3-4503-913d-3f4fd0bb44af","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P04"
"6701bac3-73e5-4a51-a5ff-e5ad12d477f9","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P05"
"125da898-f515-4719-87dc-895fbf4f88cd","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P06"
"6b454d55-a9b1-4044-b6ce-3f2c1b3e8419","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P07"
"076b361a-6417-48da-8f8c-6f905fd6e64d","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P08"
"348d7945-b7b3-4f94-9456-0675f16becec","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P09"
"e6f91750-0a1f-4cab-945f-f704461c8fea","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P10"
"09937371-f16a-4baa-b5da-e20f85c09201","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P11"
"cd178d7c-0422-4454-8e04-28fcde022924","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P12"
"9e53b188-88f4-4889-be36-6d94c3593d3f","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P13"
"6a003d87-7cae-4407-a358-7bc0718d5b47","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P14"
"be8d3f4e-b595-4ce5-87ef-62903b6564fb","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P15"
"fbfe17d1-dcc4-413f-9f82-5e0eeb7717cc","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P16"
"8bca73cc-ec32-4e10-9e6f-3b881324715c","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P17"
"a7cf03f2-6ca6-47cd-ab5d-a1033f33c2d7","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P18"
"7242bca2-2a5f-4ef0-8e62-1bb9503beb5b","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P19"
"36a23671-9bdc-4b68-8a52-101ff8beaaca","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P20"
"b239fd56-b645-434a-af84-60b78c5dc175","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P22"
"88302313-dd45-4607-9eef-0660362c15a2","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P23"
"c41725af-0f47-4d1b-a988-75f2e84f9321","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P24"
"24843fcf-2be5-48eb-9701-5b2b41c9f331","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P25"
"5df3d01e-b2f3-454b-8bce-3bce5c8a0d0f","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P26"
"bc62a9e6-264e-470d-97e1-d495d7c6c8df","","checklist-sectioned","pass","66969da32f0ccdf7826831d585558edbcf38b74f9441a5116dc6ebaaebd6b0e4","checklist","FALSE","FALSE","Tower 2","Level 9","T2-L9P27"
"a24a81a1-0184-415f-901d-12c53ab55fa2","","folder-normal","pass","","step","TRUE","FALSE","Tower 2","Level 10"
"5d94d2e3-12d1-4a89-bab0-feee58277923","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 10","T2-L10P01"
"39ce6301-3128-4836-82b5-1d864a9f1036","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 10","T2-L10P02"
"8a16d49f-a0b4-43ec-aadf-7b7fcf6b7f04","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 10","T2-L10P05"
"8372de9d-d8d4-4017-bd6e-536ca1024237","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 10","T2-L10P06"
"be4171eb-efbb-48d8-991b-e8bf4a6c5022","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 10","T2-L10P07"
"5f24b544-153b-434f-a09f-b2ede96ba9ae","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 10","T2-L10P08"
"c1dd587d-fcf0-4f5d-aab6-e5eff230f4e2","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 10","T2-L10P09"
"bfdb2459-65cd-4a48-ae51-d86537e055a6","","checklist-sectioned","pass","548f263663617f59b47f7e8b05b91f807df5fc29d6e12c92e0e988a329f95be0","checklist","FALSE","FALSE","Tower 2","Level 10","T2-L10P12"
