"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"732aee84-4fa5-452a-8968-20b17b4700cd","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"38305679-ec3c-431c-bd08-23e1e8c2558c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 1"
"324be19d-fdfe-40aa-ae1f-45be6db10640","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 1","Level 1"
"43efa462-0b95-4aac-8423-f7d3f9c85dd3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 1","Level 1","Apartment 101"
"0d997611-8460-4564-a100-be7599b84441","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 4","Apartment 408","Kitchen Floors"
"c6f56a2a-4705-467a-8e3e-ff2de18b5a6c","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 4","Apartment 408","Walls"
"9e6a0f9b-4370-45f5-b3f0-71d3dc286df4","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 4","Apartment 408","Splashback"
"695600f4-b624-4d55-ad42-5519c88a573f","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 4","Apartment 408","Balcony Floor"
"3cb77540-e47b-4d3d-b1aa-8eeeae821d7a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 4","Apartment 409"
"2a33d037-47ad-457a-9abb-6965bc17cf6e","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 4","Apartment 409","Bathroom Floors"
"776e1ab8-53e1-42ed-8aad-a3226a39d0fa","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 4","Apartment 409","Laundry Floors"
"bdd2ae5d-88ab-4797-8e8e-182dbc732a08","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 4","Apartment 409","Kitchen Floors"
"39e20f31-2fa8-47ab-af1d-33c0a3ddc61e","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 4","Apartment 409","Walls"
"7b239692-f1cf-4b13-b006-f54e8f4a0c67","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 4","Apartment 409","Splashback"
"c9037d1d-85bd-4c5e-aa4b-6ee92e51a864","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 4","Apartment 409","Balcony Floor"
"00201012-25dd-44f1-8d17-00c84c3848b3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 5"
"57ccd705-2479-486d-99d8-c565d3c8de7f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 5","Apartment 501"
"5f2e02f6-22a8-4fc7-8e15-694ebdb545e2","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 501","Bathroom Floors"
"debd02ca-e3f4-4b61-be01-2844ef09e0f8","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 501","Laundry Floors"
"c0e240bf-54c9-4806-ac3a-0c184425307a","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 501","Kitchen Floors"
"adb80b45-2926-41bf-af2d-76460d176c9b","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 501","Walls"
"ebd8b9c9-9ef2-4e2e-8fd5-c9a303f09a80","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 501","Splashback"
"463f6680-ec92-46a0-9a7a-dbe8b97ba78b","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 501","Balcony Floor"
"e2302674-9276-484d-ae34-cb48350d9567","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 5","Apartment 502"
"f06b7753-a300-4b64-89b6-d9e1661ed5f2","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 502","Bathroom Floors"
"a85663ea-a998-4766-8b82-dbb292dbd82a","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 502","Laundry Floors"
"81a976ec-0225-4038-9fc2-8387f6e47a3d","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 502","Kitchen Floors"
"92d26e3c-ec2e-446d-b8ab-0992b75e09f5","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 502","Walls"
"b042fc8f-d4eb-472b-86a2-87a504c51d6c","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 502","Splashback"
"41b65d93-ee8a-45a5-b0f6-22a21d6fb2dd","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 502","Balcony Floor"
"b857ae5e-04e5-472e-90f1-b44fed28d26f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 5","Apartment 503"
"db4a0070-bce7-4d15-b831-36fc1455ec26","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 503","Bathroom Floors"
"36a15828-a684-4086-9e21-721bf60087df","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 503","Laundry Floors"
"aee76341-2268-4fcb-9cbc-007ab38aa8f9","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 503","Kitchen Floors"
"c2d4ecb0-7708-46c9-b28c-a7f93c2b8043","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 503","Walls"
"cace6912-8e19-4a1f-8783-87d77f84c081","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 503","Splashback"
"d4787d11-6f68-4837-8bc0-a834e8a95c63","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 503","Balcony Floor"
"10690c13-86de-4c63-9b35-df07117b1941","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 5","Apartment 504"
"56179d18-5b34-4b43-9659-d9c5fd8829cb","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 504","Bathroom Floors"
"ba5a72c1-4d5c-456e-8848-f2ad2ebafab6","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 504","Laundry Floors"
"6d0811be-7966-47bc-9ce1-71b2bf5e57b2","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 504","Kitchen Floors"
"ed23f3b1-d446-456f-8024-655d87b49ef9","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 504","Walls"
"b19cc193-0c32-40af-ad18-4781b56aa178","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 504","Splashback"
"15e75ab7-297b-4593-9aa8-fe49f35ad97a","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 504","Balcony Floor"
"c233f603-f936-45b0-ba6a-593abde921dc","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 5","Apartment 505"
"754d4d94-da63-4710-b1c0-51d2bef304a2","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 505","Bathroom Floors"
"7e751ea0-391e-4678-aeda-4a8e8ceb6d05","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 505","Laundry Floors"
"a705a825-d06a-4b54-8d71-2c72856fe28c","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 505","Kitchen Floors"
"12cb2d06-fab3-466a-8e2e-08aa9df85abd","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 505","Walls"
"b2b7432f-5843-4283-bccc-3fc347b98ba0","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 505","Splashback"
"520d8f99-7188-4088-8268-3deb812fa253","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 505","Balcony Floor"
"6643765a-d5f7-4e39-be0d-2cb29c5bcd54","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 5","Apartment 506"
"4e8e0e1d-02dd-47ec-9fa7-d0d1c624dc06","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 506","Bathroom Floors"
"ce6c0e3b-ff6a-4608-93bc-c673a8c392d3","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 506","Laundry Floors"
"9beee9ec-2f62-4ffe-84a3-d996608c3c5f","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 506","Kitchen Floors"
"740b3d5d-9f11-4c33-aa51-5ddfc1725e5f","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 506","Walls"
"81adcc1c-9d15-4227-864d-d8e1f39f6106","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 506","Splashback"
"8230daf4-59a3-4e43-9e98-94cffb45130a","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 506","Balcony Floor"
"2ef293a8-65e0-4bda-961d-9abdb931e4e4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 5","Apartment 507"
"c5395692-1a53-43fc-8d98-b50bf81f467e","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 507","Bathroom Floors"
"6e4ea074-6d30-4478-b1ec-724106b55828","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 507","Laundry Floors"
"06be570a-2d19-457a-88b2-7e5d6259bbee","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 507","Kitchen Floors"
"2023a86d-42f5-4c5d-a2a7-3f67e0122d6a","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 507","Walls"
"21abb7ab-b3cb-4166-a378-6afccd536dc0","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 507","Splashback"
"64868fb8-a10d-43ba-bd94-718902a1cb5e","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 507","Balcony Floor"
"9df4de10-aeaa-4f8c-9181-810f67bef9fc","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 5","Apartment 508"
"0e94ca0d-b65e-45d7-8cea-ef997ec37931","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 508","Bathroom Floors"
"d54b88c9-d705-4e5c-aaa6-63e80716d804","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 508","Laundry Floors"
"def57e49-d6f1-4c1b-a2f8-f3f94875e33c","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 508","Kitchen Floors"
"927aeff7-e1b9-42c0-8d78-7f9b0b9a0a44","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 508","Walls"
"50c5f29a-0f30-4d7d-991a-ea980067fd00","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 508","Splashback"
"ebb36aa2-db38-4c24-9142-8c797ddfd243","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 508","Balcony Floor"
"ed388d6c-283e-4b28-a5b0-47641a6e3166","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 5","Apartment 509"
"102fa2da-664a-45a0-86a4-7c3df5a89734","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 509","Bathroom Floors"
"dc1d8ee1-273c-48d9-8b1a-19345d11875c","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 509","Laundry Floors"
"a92fc1ed-da8d-4a0e-a8f9-bf11f862d2cd","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 509","Kitchen Floors"
"22019372-86f6-4e9f-accc-71b432a3fb4c","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 509","Walls"
"15a2eb81-a2d8-4e7d-bc39-544b85934b71","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 509","Splashback"
"185589e9-2f13-485b-9120-266ab5f5cc48","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 5","Apartment 509","Balcony Floor"
"26689a8b-9927-480b-a299-61f42d74bd92","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 6"
"e82093db-1735-41e3-af70-011ab7673c55","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 6","Apartment 601"
"afadbfae-4ead-4078-9127-440104639900","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 601","Bathroom Floors"
"a6ab2471-97d5-4132-a586-88f8a51b58cc","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 601","Laundry Floors"
"a9b706f4-9d82-4b99-b666-f09b746fb7a6","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 601","Kitchen Floors"
"f7ea5a30-ee93-4f56-8d88-b4c20935f33d","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 601","Walls"
"c626cee9-07b8-4e49-8de5-0c0d0334e75c","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 601","Splashback"
"d832ccd4-b206-40e1-b1b5-1e086c04bb8a","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 601","Balcony Floor"
"e951abfc-10f6-4c6f-9e5e-51f305a08d0b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 6","Apartment 602"
"3764c821-f7ff-4157-9798-5de1267bc64d","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 602","Bathroom Floors"
"16a98c47-9dfa-42a3-8406-a81111e3d640","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 602","Laundry Floors"
"29cc54ce-39ed-42ce-9853-cb2d5b96e8c3","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 602","Kitchen Floors"
"4a207dc4-74e3-49f0-b7e4-719632ce2c18","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 602","Walls"
"c7ea48f3-25b8-4eb3-b64b-6488667e3611","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 602","Splashback"
"2386bbac-b268-427c-87e2-45b9a77e9ccb","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 602","Balcony Floor"
"8efcecc5-52a2-41a3-8a3a-70176e785748","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 6","Apartment 603"
"cde68ba5-e403-4cbf-8b2c-d3434d4b19c3","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 603","Bathroom Floors"
"230e7292-c2ac-4c68-8299-f1c05d1073f8","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 603","Laundry Floors"
"cad1793d-47c4-4893-919d-78d5494fcadf","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 603","Kitchen Floors"
"8622606b-8c77-4adc-a8f2-fd9dcabc4b8f","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 603","Walls"
"6489e236-63b9-4105-b626-28319a8faf9c","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 603","Splashback"
"20166545-0b98-45a4-a644-e1edec6e6808","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 603","Balcony Floor"
"2aac92e7-c0c3-44a6-b9e5-ddc204136b22","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 6","Apartment 604"
"847bcd86-dd2a-4d6d-89d5-c5d94dcbf443","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 604","Bathroom Floors"
"bbb5e9ef-a64e-453f-9fb8-ca8719eca27a","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 604","Laundry Floors"
"d879bc02-adf3-4e29-a9a8-6d8db8195f8f","","checklist-flat","not-started","Floor Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 604","Kitchen Floors"
"d1f03535-acb4-4305-8a95-5e8a3b90b692","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 604","Walls"
"52fd6cb1-9155-4c4b-992a-1e1eef7c797e","","checklist-flat","not-started","Splashback Checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 604","Splashback"
"5b3e6807-76d8-4cd7-88b1-45831ff76a12","","checklist-flat","not-started","Balcony Floor checklist","checklist-flat","FALSE","FALSE","Site QA","Tower 4","Level 6","Apartment 604","Balcony Floor"
"99a6294d-ffc2-4fd0-9cad-1674ecd45449","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tower 4","Level 6","Apartment 605"
